"inst_421" "inst_910" "inst_1004" "inst_1165" "inst_1224" "inst_1649" "inst_2389" "inst_2684" "inst_4448" "inst_5221" "inst_5442" "inst_5584" "inst_6183" "inst_6341" "inst_6984" "inst_7420"
"204389_at" 9991 6442 7658 16915 2871 7237 9862 18402 18181 10814 9206 4368 6455 17019 13240 13963
"204390_at" 12985 5651 9262 14447 7814 10118 8647 15833 12380 11724 6243 14093 7457 7022 6654 9577
"204391_x_at" 3268 972 13755 7958 21296 20398 16696 6690 4627 17111 19560 19978 19390 21060 6012 19039
"204392_at" 7920 2169 20618 5068 1489 19766 15694 19732 17792 1732 19618 21550 20074 16577 985 188
"204393_s_at" 10447 6296 12640 20953 12512 10011 21965 22031 20804 1584 9001 16877 21981 12181 9502 12097
"204394_at" 21673 16253 6045 8204 318 7132 21059 22058 1381 9242 18463 20824 20667 20032 14438 14512
"204395_s_at" 308 1399 11793 14224 2687 5856 10530 8251 241 8003 16408 21725 2697 14715 8088 14305
"204396_s_at" 13181 6981 13064 9952 17629 11583 6853 14224 6765 4782 21605 7201 8092 22120 12456 15050
"204397_at" 5312 5972 12399 11029 13359 5171 142 21653 9822 13671 11932 14836 666 11741 13915 14884
"204398_s_at" 1885 18436 16029 1255 4625 128 15771 3965 19156 15676 4089 4346 15263 111 21000 15730
"204399_s_at" 20524 13866 1515 2768 5641 8751 7017 21704 16351 9150 10105 10837 16268 5330 10543 14868
"204400_at" 8837 5946 10471 9030 6451 8872 7537 15272 10732 13377 2171 13369 8188 4986 6965 7827
"204401_at" 8382 862 2107 17804 19999 20599 4995 18966 17651 22273 2175 19169 13481 17200 363 19164
"204402_at" 20633 9444 1196 17222 11765 3530 33 6783 21782 20340 18371 4835 11539 3693 17522 7544
"204403_x_at" 20654 4206 20627 22011 22075 18039 1319 5906 15927 4267 5835 10086 14435 14408 18546 20442
"204404_at" 4823 3986 17331 19796 18710 15784 4711 6441 6648 19728 4047 6264 13230 12284 17810 17225
"204405_x_at" 7501 20873 4476 6546 18669 3543 14178 17562 16515 20178 14643 9682 18355 16153 16013 20974
"204406_at" 11913 8410 7731 15964 8368 10669 10503 5842 369 11718 8599 14074 5258 1209 8487 6524
"204407_at" 6801 20943 21139 1464 19666 16041 17776 4179 9330 2779 20264 4690 19505 21761 2226 4993
"204408_at" 7856 20535 21614 5289 19751 16232 1270 10452 20993 17351 15300 20745 17014 3610 16128 20542
"204409_s_at" 13080 8342 7624 15116 7003 11770 6514 12520 14297 11778 7497 12696 9554 8140 6641 12699
"204410_at" 16298 6443 9116 20083 1160 1406 20178 2645 8008 17632 1490 476 2659 1628 18036 14679
"204411_at" 13782 10691 10309 19732 1808 9616 12867 20148 17122 11754 11720 16142 22093 5707 10447 13977
"204412_s_at" 15302 7942 10274 21518 7810 4556 2585 6239 11203 9976 1072 15731 20453 7462 7593 10470
"204413_at" 4619 20470 1729 20126 285 2524 21360 21858 4686 3443 18336 11522 21189 489 22116 1467
"204414_at" 12473 12182 7112 11985 9616 5068 8130 6993 13369 11360 9397 12766 6638 9453 8885 9242
"204415_at" 11692 10207 9848 19415 21153 10594 7481 3216 7678 32 19650 15771 2282 19657 11978 14541
"204416_x_at" 11404 14502 2920 9778 7318 13070 5899 14304 18365 2648 18317 20525 4505 10738 2097 4804
"204417_at" 4503 14560 18461 17922 13655 18393 2963 8841 11399 16918 19438 12524 16872 1326 21327 4541
"204418_x_at" 18318 22155 2132 2902 2417 14836 1246 18640 7357 4039 2273 2595 14291 19012 1408 22152
"204419_x_at" 816 9291 7952 11748 7884 4603 7845 12776 13518 9994 8043 14649 7888 7474 9982 10538
"204420_at" 1451 2353 19737 5463 14965 1257 14359 5320 6905 252 1313 8432 21010 16646 21386 3883
"204421_s_at" 11353 5639 629 9964 4491 8426 19039 5735 678 12583 19580 2792 787 2583 5439 12172
"204422_s_at" 13713 9486 9153 16307 794 11501 6065 14994 1541 12391 7931 16462 9212 20974 12581 9435
"204423_at" 2011 20656 3026 20936 570 945 5017 4206 17620 14397 18255 18695 11426 19142 296 3845
"204424_s_at" 8583 8894 9717 12147 9852 10464 8223 9330 14281 13289 10740 18287 9025 10275 10874 12976
"204425_at" 14633 1710 13246 19465 7072 18608 20157 7750 13959 2637 13517 697 16370 11863 8084 2653
"204426_at" 2759 1625 15179 492 15053 2087 14055 3846 21542 21401 21804 1890 16423 3023 3438 20061
"204427_s_at" 3007 3048 17383 1556 17669 2471 14992 5564 21655 21684 16307 8418 3745 2707 15639 20498
"204428_s_at" 12798 10665 6092 12140 10110 7834 5954 14432 13288 11580 8521 13465 4088 6845 9649 10162
"204429_s_at" 17402 11433 9862 6990 14136 8545 19478 18466 7953 13753 1748 12421 20688 783 2474 3009
"204430_s_at" 10070 7066 8916 20517 12759 12824 20314 17917 1044 8858 8102 14246 13806 12264 13681 7563
"204431_at" 2090 1941 2970 9115 2127 14994 8165 15524 9317 7007 12457 20870 8980 1227 5747 436
"204432_at" 2749 21631 3210 6126 1235 21981 5057 2681 1963 6120 19966 22097 22167 20055 22226 111
"204433_s_at" 6093 16772 19328 6312 20311 3581 21302 20137 18965 6529 18506 21405 13755 2493 17555 4392
"204434_at" 2660 21620 15297 19569 20431 3484 19098 9048 5154 15701 4069 4428 18491 4117 16683 16108
"204435_at" 21544 19768 19002 6135 3930 13628 4804 3991 8599 2778 19638 625 19623 18943 4625 20499
"204436_at" 19398 1606 13401 20414 20438 1641 15832 10748 4339 821 9163 22248 11080 3145 347 21089
"204437_s_at" 35 2692 2119 11695 11472 21667 10670 14575 11943 21688 17642 5865 6242 10598 20456 3161
"204438_at" 11150 12719 339 9933 11094 4488 11887 13128 13881 12023 11567 13317 6498 5179 7111 8407
"204439_at" 16534 9148 11625 13690 21818 11248 10415 11310 21796 7563 11436 16468 1543 11776 7332 8306
"204440_at" 18437 3335 9750 558 17404 871 3844 13 8501 190 14205 179 10453 3259 127 1042
"204441_s_at" 3211 21394 20708 4095 19008 20898 21079 17499 20288 16058 20606 3531 21557 22031 20495 5663
"204442_x_at" 21555 14378 3116 9662 11842 20689 4319 11683 21665 18527 19061 22184 3403 8638 19477 3568
"204443_at" 3012 11824 10594 15029 8430 12389 9117 11627 3556 11667 7439 17251 5612 6557 13601 13267
"204444_at" 4079 18486 19010 18945 21758 19286 17807 10368 18201 19552 20276 8080 17074 19302 4506 20365
"204445_s_at" 17221 7237 7092 10864 6622 8936 12595 797 16541 13154 7552 7231 21704 5905 8046 4349
"204446_s_at" 13041 11544 761 1708 11910 11805 18175 20500 14267 13502 7353 18271 15744 10469 10203 10792
"204447_at" 9510 11672 18871 10981 1603 754 608 19438 15807 2791 2373 21080 3 18120 5302 15097
"204448_s_at" 18512 19159 4300 20841 927 2300 2612 6130 9334 16031 5734 6644 12215 22133 15997 3485
"204449_at" 6138 21664 13192 3251 18646 17526 4785 5057 19625 20570 3429 7252 15939 15902 5541 1180
"204450_x_at" 2514 7106 6752 9355 6489 5353 11725 18127 11794 11684 7124 17142 8404 11236 11175 14216
"204451_at" 17584 4176 2356 2506 20587 22230 2034 2762 18761 14854 5092 21792 14079 12707 22143 15162
"204452_s_at" 9045 1747 9458 14798 7615 10156 11511 169 20100 21872 8636 21847 10353 12019 12853 8443
"204453_at" 17686 778 14455 6626 22148 1591 17031 17934 7084 5569 16492 7220 15842 13998 15702 3795
"204454_at" 7399 15742 14847 17564 14838 20899 6018 11027 9278 16183 4515 19147 1364 16722 15711 15111
"204455_at" 9408 14727 20327 6120 17771 14538 10370 15666 414 14391 1486 4991 9749 304 2273 19472
"204456_s_at" 12630 8864 10060 12388 6074 4579 9710 13760 9481 9010 11772 16553 5186 8969 10236 8533
"204457_s_at" 13069 12347 7095 15343 5793 10101 9955 15398 11383 7554 10810 20329 391 8465 11073 6565
"204458_at" 19669 19630 1802 20746 20959 3599 19869 20855 15638 1141 5448 8392 2229 3468 681 20755
"204459_at" 7911 16672 15255 17715 19818 19070 13602 16795 20299 21508 16345 19309 16995 17444 21035 21474
"204460_s_at" 7603 14867 16071 4404 17334 16335 16958 7452 7190 20049 18766 5939 12511 16205 4168 20276
"204461_x_at" 19186 14367 20604 3983 17876 15306 14984 2165 5299 6671 15850 2232 15106 16988 2388 16892
"204462_s_at" 1881 15429 16109 10656 20841 13599 14593 939 3957 20788 17414 21463 9332 14394 5286 15677
"204463_s_at" 15452 12839 12940 15258 7405 5736 7112 407 18105 2369 6151 597 4725 1079 4157 13178
"204464_s_at" 10575 13846 4110 12520 21348 19619 70 3883 18442 4759 20526 21935 3461 22183 18377 4317
"204465_s_at" 17296 12602 7661 1117 12688 11666 114 21989 513 9169 7001 21536 1727 12114 12662 7627
"204466_s_at" 7673 7695 8516 14844 7837 11202 5884 14723 21592 8568 2573 16912 9405 5368 9717 10242
"204467_s_at" 6594 10167 10154 13861 12558 5844 844 22132 14806 8056 11664 10838 2928 11736 11176 14087
"204468_s_at" 12664 12066 10254 14600 5370 8421 10691 11074 14085 7282 11065 17243 9333 9036 7320 6472
"204469_at" 8995 7791 5578 9465 11809 5559 1986 16031 17219 12811 11448 18075 9767 9308 6441 8276
"204470_at" 11975 8000 7074 10894 1475 13112 12623 12086 18592 13734 11366 14967 5521 15369 11858 12338
"204471_at" 12636 11256 6760 16060 8449 7937 5919 14882 9773 10744 6264 13544 6118 7830 6071 11687
"204472_at" 2891 16 35 6279 4145 344 1098 377 543 44 252 9 403 17361 41 30
"204473_s_at" 19877 18661 20069 19798 17378 13432 22060 9413 18031 21540 19994 8821 18245 20188 21089 19136
"204474_at" 19375 16050 21956 20985 1623 20375 4615 19852 16102 20343 13792 4887 10771 20220 22132 5499
"204475_at" 12509 13398 5204 16128 626 8810 12342 1446 170 1213 7321 2844 16700 972 12994 7661
"204476_s_at" 22192 17494 1788 14342 21594 13899 8792 15727 721 716 13862 12139 6765 2472 407 21707
"204477_at" 17361 15561 21984 6506 16833 2271 1626 21697 21418 21224 13465 22264 19416 2257 983 4721
"204478_s_at" 4936 19074 17541 5978 4548 17882 18030 7268 8493 20467 13866 12288 14835 15501 16816 20871
"204479_at" 6194 1653 13857 4374 14079 1618 17972 4597 14945 17335 17490 2455 14904 2024 15401 17118
"204480_s_at" 16823 4103 14498 18244 14623 3993 18852 5823 15352 6922 18167 6254 15808 16924 2432 15706
"204481_at" 19565 4732 4672 7610 20557 20931 19052 5495 14884 14629 16870 11022 13116 4022 20294 20752
"204482_at" 16324 8479 11066 13939 10932 11263 8905 15736 12419 8465 7370 13592 7790 7953 10670 10737
"204483_at" 14707 10695 1506 13648 10489 1191 2376 16968 21161 13264 12763 18642 3967 11237 7888 8100
"204484_at" 487 19102 18822 20419 21596 21182 13838 18846 20037 17885 17578 18518 18130 20392 3926 15578
"204485_s_at" 1696 780 2624 4750 1745 14264 1995 20662 2760 14291 18353 6054 2816 14473 2895 4952
"204486_at" 12693 6285 7088 16377 3141 9208 7346 696 13931 10648 7704 14134 7070 10881 12555 13024
"204487_s_at" 12668 13576 11931 8973 10356 11716 760 21558 11575 10097 11175 15728 21594 9156 12912 6390
"204488_at" 19300 19112 20390 18095 21521 21693 1009 1695 17708 6893 15218 19449 19847 13229 19886 20893
"204489_s_at" 110 914 815 17649 3750 289 14143 2910 4135 339 137 136 15363 16636 593 42
"204490_s_at" 8154 399 487 3727 2831 235 19543 2246 3611 628 504 1073 12208 4756 495 1388
"204491_at" 9699 9708 5274 546 964 11979 4221 2844 19783 1246 7154 17094 11507 640 2171 6242
"204492_at" 19843 4462 20976 1336 22139 18741 20526 5469 21221 16922 20021 3436 3115 20621 3095 21981
"204493_at" 6482 18701 18407 19535 16640 2216 15493 19709 20129 20172 19651 8499 16755 17351 19858 19064
"204494_s_at" 6359 3079 1019 5058 1895 19299 14346 6434 2476 15816 18826 3298 4066 22168 1017 793
"204495_s_at" 17941 21828 2899 21346 3368 18920 5208 18319 6154 14552 18256 21221 19592 21051 19395 16291
"204496_at" 595 20016 19191 2425 21870 3781 4586 2933 3836 17860 20035 758 13016 16232 18983 18767
"204497_at" 7479 19513 17486 7975 17750 18598 3303 18682 6579 6175 12711 10134 12835 13932 18077 18232
"204498_s_at" 16726 2064 21403 6089 6969 22129 21992 5907 22192 4540 21800 21662 868 7798 22084 1599
"204499_at" 16325 6962 5606 3919 12105 12574 20262 3539 14444 5038 9586 15696 18528 8451 10461 9954
"204500_s_at" 18195 15662 21554 1715 17472 20555 15378 17125 1352 18988 16219 20983 11794 18559 2342 20907
"204501_at" 19394 6347 9417 12898 19370 9633 8117 932 8973 8744 9601 15283 11380 19355 13342 8341
"204502_at" 21684 19171 21227 5475 13057 15505 19429 21314 17813 20904 12064 3807 13653 15658 15911 21451
"204503_at" 20379 940 640 15538 21412 2130 12062 11820 3848 21873 15451 12418 8203 21655 21598 21149
"204504_s_at" 4201 17209 20101 6222 16275 20870 2516 18566 18527 19227 20225 19814 18445 21986 21099 20835
"204505_s_at" 2007 19651 16596 11672 21018 1933 280 19502 2445 482 21046 6696 12498 12553 17802 2329
"204506_at" 2121 22044 3139 22262 18369 554 13274 21228 2743 2684 2716 20546 22022 267 35 3648
"204507_s_at" 2072 21598 14168 21630 21900 3144 21604 20369 18355 2759 12320 3960 20358 21325 16250 20778
"204508_s_at" 6422 19470 17324 13788 20581 18725 9771 16215 20691 4379 19107 11385 9096 956 15890 17457
"204509_at" 582 13652 19784 15943 12178 3939 6373 16369 3255 3430 2996 762 4263 10839 3978 2017
"204510_at" 12842 21412 21719 19450 21888 21659 19404 7851 20492 17765 17039 10515 12585 21567 21166 18055
"204511_at" 21251 6323 12697 14400 20450 102 154 7804 5369 6242 16988 2601 52 15413 4375 13232
"204512_at" 2930 21302 18071 18956 16890 18515 16527 175 280 1569 14379 1863 10861 14947 18288 17361
"204513_s_at" 15524 4922 11145 21289 10697 12669 16549 7690 12087 8440 8326 10699 12396 5441 12619 12930
"204514_at" 20224 14421 21855 20508 19155 17839 18610 18112 7885 17521 14858 20880 16485 22204 19431 5221
"204515_at" 16274 5829 11175 14949 11125 12648 11468 4629 524 12102 14477 4676 5002 6327 7644 12942
"204516_at" 4395 20025 18521 18451 3036 3989 18629 2984 2192 14210 19832 2169 19085 21053 16691 17527
"204517_at" 2670 3678 18799 11050 17182 14358 8326 21562 4744 15419 13405 4624 2388 14015 3047 2464
"204518_s_at" 2795 15000 19148 16098 1490 15780 2804 4160 806 19578 14265 6536 7399 2479 15337 17287
"204519_s_at" 2441 17342 12968 13984 5383 10120 11193 12824 13167 13409 20561 22193 4241 4947 14263 13510
"204520_x_at" 2926 14562 3200 3010 20464 18245 17728 20298 3629 17434 2774 2750 18084 22020 17141 2836
"204521_at" 3862 21832 20625 1228 21806 18765 19085 9385 20060 15475 20983 5093 16170 21535 21536 19236
"204522_at" 6668 16988 1563 1029 1087 803 21761 3742 15760 7005 1117 9297 22175 1198 21474 17286
"204523_at" 1108 1647 3572 4101 2615 16754 17080 2356 6481 4091 14128 1723 18524 11613 788 1107
"204524_at" 22077 14847 3215 3354 4777 18748 15138 10133 6674 4640 5558 8608 16066 4169 20394 6021
"204525_at" 13666 11945 2729 10331 10544 9859 7220 16545 879 14718 19101 16072 21129 586 6374 10807
"204526_s_at" 5121 1512 4432 4862 3198 3671 3985 19588 2362 5212 1906 4390 15291 3501 2631 3938
"204527_at" 4028 2149 16129 5287 4927 13769 19403 17602 3814 4421 13299 8199 16043 16432 16742 5193
"204528_s_at" 244 21030 17413 17846 706 1241 18306 3586 7628 4096 2986 18814 3002 13945 18213 17221
"204529_s_at" 10462 7331 10656 14908 20516 12913 7296 11947 5430 13707 6935 14291 7412 20966 12689 6289
"204530_s_at" 14846 7229 12761 14370 8335 12599 12573 16197 14399 13987 11136 2416 7233 827 13002 12177
"204531_s_at" 5394 19865 20712 3977 20249 20529 15423 6538 16679 20859 17513 9281 16842 17982 15723 16064
"204532_x_at" 8501 15614 4610 9258 12785 16253 12247 11897 16373 15413 14793 3846 21716 10321 18334 2422
"204533_at" 831 7626 5613 67 7652 9462 10376 11277 13612 11844 6375 17587 102 8397 8873 9228
"204534_at" 8277 9964 11149 16555 11662 6409 11806 15704 14151 7213 6845 17563 5319 10262 8648 12159
"204535_s_at" 16157 19696 18262 1971 369 20631 529 18697 20407 4996 21413 3594 21097 1146 773 17179
"204536_s_at" 11569 5545 380 2781 17664 11981 21633 7238 20818 10768 19837 21503 22016 14403 7536 12892
"204537_s_at" 14285 12937 1650 11482 7089 10623 8541 13669 12565 11182 1453 13445 4380 7544 7135 10647
"204538_x_at" 6788 1548 3089 19106 14032 3359 13559 19062 8003 3438 2922 9154 18391 3937 14573 2227
"204539_s_at" 15033 8504 9993 8828 5813 4939 11277 11024 14305 13246 11848 13478 8964 6236 6506 6656
"204540_at" 5597 14042 16893 13268 4945 15735 9078 3151 8101 14238 15638 10252 695 16905 3877 4187
"204541_at" 16010 12151 7694 9293 2423 979 1921 15575 15477 3685 16596 20940 1007 16983 3960 10975
"204542_at" 1831 968 13253 10457 2387 304 11033 19501 1526 6816 3549 6153 5560 1979 1248 21704
"204543_at" 717 10608 9043 17236 10199 9781 9316 1308 4451 7546 10580 19228 6775 11874 11110 13098
"204544_at" 20063 16851 20682 5606 22035 21120 20954 17524 15947 20738 20911 3899 20275 20886 21979 17555
"204545_at" 11656 7079 10480 7034 2276 10475 22210 3484 19696 6912 6308 15284 22259 2012 11829 12877
"204546_at" 6361 667 1404 14049 16805 1639 18857 14024 7891 15869 5941 11562 8167 1394 18978 3701
"204547_at" 17846 19288 18299 21756 19052 2854 16764 5038 6345 16113 3433 9668 21332 18008 5061 2726
"204548_at" 9034 7051 5027 20125 5939 12387 4003 21813 11852 8280 6733 17259 18891 7335 12159 11920
"204549_at" 8240 22154 16171 20512 12936 17001 19493 8601 19213 21525 21815 3007 2989 14440 11172 8155
"204550_x_at" 20188 21252 17108 8086 17150 3635 15855 21278 17693 14422 12315 8773 18704 22157 21067 22195
"204551_s_at" 9673 6461 6797 14562 10940 5688 2011 5345 11523 3321 7435 5894 13459 6747 7130 13851
"204552_at" 18685 4336 22169 18356 15592 21745 19436 8045 7912 6565 2277 11488 20022 22211 1294 5275
"204553_x_at" 21175 20525 21163 6356 44 18236 22131 1845 16372 3214 1802 12294 10908 2317 21556 18398
"204554_at" 21154 21087 17186 4992 5061 17289 872 16931 8404 20492 16690 7485 3908 19824 20754 21291
"204555_s_at" 19689 22193 2086 21563 18311 19651 110 21607 20007 2427 20954 8113 20319 261 16608 20763
"204556_s_at" 18585 11023 10465 21669 19063 12621 20613 16685 22019 11220 6869 12871 18154 942 9406 9871
"204557_s_at" 12400 6863 9007 21106 6916 7778 3216 17111 10743 9478 6168 16632 21242 11512 6224 7022
"204558_at" 211 15204 18189 21926 18401 2795 20053 19830 19520 20332 4316 7764 18678 18562 18420 5786
"204559_s_at" 1937 14346 20321 5746 13131 17635 16902 9689 18233 16905 18931 19171 16777 18842 18233 16723
"204560_at" 10992 21891 19351 21473 20301 17351 17869 20109 22119 22221 14530 12207 2868 6324 17277 22115
"204561_x_at" 13107 10970 5544 18518 9011 9882 16771 17405 10485 7833 6780 15792 17421 9791 12577 9188
"204562_at" 393 6192 11505 9497 2850 12444 1130 11376 5661 8763 20048 8405 12112 10596 1322 14012
"204563_at" 22053 13358 11780 17366 1878 6525 6539 16498 21913 10872 14396 2580 5986 8859 2023 8013
"204564_at" 2511 21707 14610 1935 2305 21913 873 21666 17224 5249 21067 5711 21500 825 18815 19604
"204565_at" 2311 14003 16346 1313 19069 14638 19554 19937 17363 20216 16603 7412 14191 12835 21082 15998
"204566_at" 4257 2667 13822 3618 14573 4233 16487 5639 7699 14933 13952 6741 14496 12814 4835 4988
"204567_s_at" 21973 22036 19253 12990 12338 21355 6670 16226 4478 5241 20487 6555 20513 11005 22043 18902
"204568_at" 3564 14240 4676 6018 2620 3255 1716 5783 3413 5135 2626 1467 11854 3798 2320 2519
"204569_at" 13779 2164 4206 2447 21194 648 1726 9899 18997 15525 17081 6276 10368 13436 21635 20671
"204570_at" 15897 8857 6696 12030 10893 7570 7868 13600 10986 10577 6206 14820 7730 9930 9008 9374
"204571_x_at" 17576 14839 16097 21358 16771 13525 21574 18162 21277 18934 19026 11683 15525 16573 20260 3816
"204572_s_at" 2655 1610 2278 21322 16226 823 1174 20809 19504 18164 21322 9983 3643 19825 22072 19134
"204573_at" 1986 3140 14224 3454 20974 19195 1333 3774 15519 5193 20836 2890 21700 16867 20882 21083
"204574_s_at" 636 7803 10713 9786 6098 10861 8862 12264 11782 8602 8950 15082 9695 8897 10595 9738
"204575_s_at" 9183 14507 3318 7334 2784 21893 8066 13316 10629 2242 2370 11506 21660 6345 1344 2903
"204576_s_at" 5980 20422 15170 1967 16509 13917 4131 20717 19663 17350 13670 20471 20242 15772 21108 18034
"204577_s_at" 20044 18456 14955 1586 6590 2727 101 3061 15385 2804 3763 1527 12469 21407 3998 2318
"204578_at" 9366 21656 13708 7767 12932 13309 1396 19399 6829 14762 2727 22174 726 13285 15971 881
"204579_at" 20242 20496 2486 14067 13101 20762 10716 16307 16709 3567 18916 7022 264 19326 4975 17241
"204580_at" 1345 7948 5547 11270 6029 12923 6464 15996 10721 13355 6946 18005 8953 9371 10453 9056
"204581_at" 10173 10690 443 14688 11663 6288 8084 13438 14252 11410 3665 20498 4884 8573 13804 13321
"204582_s_at" 14121 13781 11665 14967 3385 10128 11481 8396 9075 3135 7842 17555 10948 11754 6476 12986
"204583_x_at" 15586 9228 9923 14248 6147 8002 10904 15242 13451 10129 8707 14725 5119 5018 9090 9471
