"inst_342" "inst_435" "inst_437" "inst_499" "inst_576" "inst_632" "inst_2990" "inst_4392" "inst_4569"
"205801_s_at" 10527 13051 14013 11014 7539 16680 9786 9524 11431
"205802_at" 7334 16522 1031 405 4660 15795 10104 3220 8286
"205803_s_at" 21151 5602 1886 2164 3250 10597 1443 3557 21232
"205804_s_at" 11582 13078 13573 13665 10358 7074 17454 10119 14231
"205805_s_at" 13931 19611 12297 1246 7272 12692 383 11337 2111
"205806_at" 981 6314 4725 20549 1488 14544 95 20551 21828
"205807_s_at" 8668 18098 8384 8613 17752 12860 4595 15139 6009
"205808_at" 14094 15657 13709 14233 7222 12572 21991 22179 3022
"205809_s_at" 386 4470 193 8851 20623 2075 7521 19037 4818
"205810_s_at" 2135 21962 20977 20904 13077 6260 12303 10501 11705
"205811_at" 19402 638 8643 7417 4308 1429 4092 2054 15130
"205812_s_at" 16937 3173 5752 6834 13504 1851 17039 6997 7304
"205813_s_at" 12056 11755 11809 13597 7913 20146 12133 11523 10215
"205814_at" 21711 3355 19920 5003 13554 9054 9941 18857 408
"205815_at" 8788 4877 3261 1943 16940 10279 10380 10782 10308
"205816_at" 11238 4057 13885 15296 11401 17554 12669 11226 2035
"205817_at" 20764 3988 14363 9455 12401 8072 10406 22145 20063
"205818_at" 1726 3475 9068 9199 2889 9322 21437 742 7513
"205819_at" 13373 13155 15282 12468 7125 15447 9136 12215 8721
"205820_s_at" 14231 10307 15524 9992 11129 11531 11667 8863 10658
"205821_at" 3281 17828 22261 1536 766 14781 11285 8754 13170
"205822_s_at" 5699 21099 18448 7595 12870 99 16158 22263 21396
"205823_at" 3275 8538 5193 666 20928 3695 19393 2350 21315
"205824_at" 9630 11648 10606 10114 7016 12791 14161 8569 8928
"205825_at" 12221 11651 15804 12810 9162 14680 9101 12329 8557
"205826_at" 9094 13660 12368 14243 10590 13368 11461 12803 10177
"205827_at" 16140 17851 4019 10492 8411 14991 13886 10584 11625
"205828_at" 21190 554 11514 19658 3025 7558 10415 18513 462
"205829_at" 9342 8934 15151 9171 2997 10922 12527 5927 17448
"205830_at" 12134 20810 14099 10846 9688 8100 3613 16967 4370
"205831_at" 20807 495 4955 21714 2349 14630 9719 20888 12510
"205832_at" 6341 6750 1608 2675 2100 7693 11321 16920 1095
"205833_s_at" 20469 2009 9290 8342 8472 11273 2463 8362 14192
"205834_s_at" 9800 10721 13112 1050 11241 7905 12419 13471 11000
"205835_s_at" 11715 19176 21314 11240 11870 4775 9748 3693 4699
"205836_s_at" 19715 2597 17363 16394 2952 21456 16095 18559 6837
"205837_s_at" 12297 11947 12798 14993 9264 11956 9077 9857 12007
"205838_at" 12245 10738 9972 10403 9078 12116 42 1327 4742
"205839_s_at" 8588 17689 17748 9502 18476 14665 2680 11380 21524
"205840_x_at" 14263 2196 11542 15353 10747 16430 18736 8712 13453
"205841_at" 14770 13336 10374 15092 15667 9046 3578 19548 19921
"205842_s_at" 19835 4815 7917 9049 20432 20101 19357 18050 1355
"205843_x_at" 13226 9571 12041 10199 7620 2918 13658 400 11643
"205844_at" 12747 8904 12697 15196 11191 11714 6554 8421 1839
"205845_at" 15601 11365 14772 13406 21696 14983 11372 2608 10505
"205846_at" 9374 9578 14971 10019 10098 12490 21914 10928 7015
"205847_at" 21664 18387 19880 3917 15775 7047 10013 7899 317
"205848_at" 15309 8728 15725 12065 10581 12966 12776 18089 21220
"205849_s_at" 8502 6897 4298 18900 20831 1672 14960 6483 4683
"205850_s_at" 10313 14337 13570 10149 8127 21057 11087 8323 8520
"205851_at" 7354 2924 7446 3175 5462 1234 17423 16828 17810
"205852_at" 11363 12911 11326 15223 3280 16007 1491 11848 12804
"205853_at" 10157 20151 13786 14105 7381 15242 17894 8124 13043
"205854_at" 8401 6621 5586 6444 21511 21094 5180 6088 5031
"205855_at" 5545 1351 16717 8480 531 17459 19049 20471 17839
"205856_at" 10402 9523 12966 9808 10855 16023 14007 18663 21453
"205857_at" 14506 21921 12658 15080 11185 15523 10014 8045 15310
"205858_at" 10137 13110 10684 15310 9695 7573 5750 13409 5170
"205859_at" 21580 18946 3454 21174 1109 9745 18095 10977 15829
"205860_x_at" 11006 13185 10752 11369 6457 7264 9701 8219 14369
"205861_at" 658 20612 20494 17860 16721 10655 12888 264 294
"205862_at" 6910 12104 1308 1835 20984 2880 10525 4559 10644
"205863_at" 21850 806 1677 19591 943 13028 287 17189 9522
"205864_at" 7756 5017 8889 19616 3627 4681 14801 9004 8825
"205865_at" 5176 1590 1330 17445 3422 4344 3937 7085 1094
"205866_at" 11392 1648 18394 22022 8058 12804 10135 13215 12965
"205867_at" 7966 5770 20810 18608 8017 6552 746 21604 20694
"205868_s_at" 8619 6605 20391 2266 18831 18776 19979 22162 22026
"205869_at" 11247 19524 15232 15226 6426 9088 10648 8937 9844
"205870_at" 21720 8936 18357 1119 4437 7336 10696 9213 14371
"205871_at" 14194 12707 20165 21384 17282 15103 17236 1217 2302
"205872_x_at" 11474 11599 14450 9783 7725 11004 10719 21323 9598
"205873_at" 2867 18762 21255 3396 3992 1921 936 15158 22050
"205874_at" 8706 12751 12805 10364 10551 6495 13586 8453 22038
"205875_s_at" 14171 11488 14254 12031 7263 16726 17373 20937 20231
"205876_at" 13743 8405 11474 13814 5808 9435 11401 12838 21205
"205877_s_at" 3937 1818 5722 21225 16655 3918 20207 21980 20456
"205878_at" 9549 14009 14034 9585 14412 9158 21753 12328 14404
"205879_x_at" 15571 21019 19174 4734 13282 8535 21538 5353 9697
"205880_at" 13562 19843 20674 1216 6790 6283 13963 11416 2862
"205881_at" 18636 20821 21241 6529 4974 20173 1403 17802 870
"205882_x_at" 8368 4258 20979 1692 15840 2482 20187 17329 3996
"205883_at" 2851 19677 7222 7778 5482 13565 13466 8181 13351
"205884_at" 15053 9669 10059 12685 7986 15029 3515 8203 11138
"205885_s_at" 14752 11239 16064 9452 6104 14043 16915 12754 13863
"205886_at" 2743 18649 1528 729 1294 10284 14304 13487 11995
"205887_x_at" 6723 8409 8895 22139 20908 4479 16878 18701 20710
"205888_s_at" 5017 1436 6201 21206 5363 15948 11962 5788 13769
"205889_s_at" 10924 11477 9580 13804 11090 10743 13107 12871 10551
"205890_s_at" 21806 9819 11015 12460 9905 8698 20980 12429 13154
"205891_at" 4581 19902 2543 739 4484 4014 4907 14099 16344
"205892_s_at" 12518 13507 13027 11520 6366 11200 16891 11755 12641
"205893_at" 13382 11760 11445 10398 11741 13634 16356 20877 662
"205894_at" 4854 4787 20183 2118 3349 9188 12098 10596 9574
"205895_s_at" 17415 17049 6395 3136 4290 3374 2566 14459 18928
"205896_at" 3604 2188 17676 15614 3438 8845 4067 4408 16723
"205897_at" 20885 1361 15616 1791 20499 10216 9840 11548 9103
"205898_at" 11231 8940 16054 9228 8314 11413 21813 12208 9007
"205899_at" 20146 21938 7215 526 155 14425 17865 7953 20403
"205900_at" 66 14753 4730 5889 4740 15752 13156 13644 10871
"205901_at" 3928 3694 3173 10047 974 15874 13593 12022 8494
"205902_at" 11436 11480 12799 11529 7978 11957 1433 11351 9367
"205903_s_at" 14670 9633 12835 14967 10653 11615 12322 9615 9988
"205904_at" 6748 18755 7034 8079 17415 1221 1814 3990 8019
"205905_s_at" 3886 8619 2078 18312 14910 1449 1908 15620 1724
"205906_at" 10693 12247 9971 10731 8277 8926 1130 10916 9948
"205907_s_at" 13352 10760 9281 13129 8970 10947 19759 2629 9461
"205908_s_at" 10792 1963 15213 15449 9838 12236 21934 9274 13697
"205909_at" 8047 17697 18252 3797 18635 20123 16055 3449 4016
"205910_s_at" 13357 10589 12952 12355 8197 15322 5266 6074 2187
"205911_at" 3527 1349 18107 16263 12732 3597 12618 11131 11290
"205912_at" 7332 6991 9886 15401 9900 16496 10043 12660 12325
"205913_at" 14549 11592 14684 11310 8414 9871 10829 11163 11983
"205914_s_at" 12023 10945 14077 13317 6565 11935 12235 8016 12714
"205915_x_at" 13042 11694 12226 12862 9702 14205 10764 8898 12229
"205916_at" 14269 11085 13300 10023 9274 7005 14594 21391 13145
"205917_at" 3152 18273 20495 2894 1427 21204 15074 11774 2895
"205918_at" 13398 10444 13445 11760 7733 12105 9738 3168 3085
"205919_at" 2407 764 20951 21889 20658 710 3208 11232 339
"205920_at" 20434 11318 6437 21481 8316 17435 16197 14392 21546
"205921_s_at" 19939 12614 427 21535 11583 9489 13865 15275 13033
"205922_at" 14937 12308 12692 12479 8209 12032 19980 19979 12039
"205923_at" 21146 21209 19800 8972 5859 16144 2060 20443 18912
"205924_at" 13693 14960 9522 17327 10159 10141 12112 10686 17777
"205925_s_at" 21402 5902 3522 8215 926 8625 13635 505 21271
"205926_at" 16891 21421 19812 1674 4033 21254 13414 17650 7022
"205927_s_at" 3161 17008 2725 16241 3689 9852 1196 2019 14112
"205928_at" 18169 21739 4024 7608 19080 12505 1956 2946 7745
"205929_at" 18080 293 1593 18951 566 13820 11135 8259 13508
"205930_at" 7521 4723 7582 16749 3244 17770 2203 16148 19898
"205931_s_at" 14677 2045 4960 13283 6077 16175 21384 10921 628
"205932_s_at" 3173 1147 20789 6932 12205 619 12064 15738 1759
"205933_at" 754 17018 7386 5925 14995 3476 14095 28 20055
"205934_at" 14992 10848 9422 10415 3264 13612 9412 13454 11984
"205935_at" 11749 3318 10951 5520 15738 10303 5946 10641 13396
"205936_s_at" 14145 12591 13153 11720 7456 15088 6299 9257 12053
"205937_at" 3384 14033 1952 3257 16710 15274 8543 20362 21853
"205938_at" 3658 12228 17297 942 12145 19202 21757 6500 14714
"205939_at" 319 662 13176 821 2934 14711 11649 9436 13870
"205940_at" 9354 12627 12862 12892 8953 14454 20724 9261 9720
"205941_s_at" 21849 1082 21904 3658 180 14456 22109 11649 14114
"205942_s_at" 21840 549 20519 8345 10772 14691 20572 12645 1542
"205943_at" 7600 2523 3118 13812 1898 10770 14175 12865 13624
"205944_s_at" 18327 22123 4434 287 15002 9139 3582 9221 1682
"205945_at" 13379 2357 14462 13629 582 204 6892 17738 20680
"205946_at" 14037 10717 10286 10591 10230 12870 9725 8699 10460
"205947_s_at" 10200 13860 15846 9921 7420 8707 9087 11250 12503
"205948_at" 12054 11102 20231 21941 10951 15777 12845 11916 8875
"205949_at" 19846 1397 852 3775 20347 13979 10409 20834 14705
"205950_s_at" 699 22173 277 5435 699 9491 793 3949 22147
"205951_at" 13448 11609 9491 9405 9994 11190 10201 8823 11712
"205952_at" 14056 3697 14860 21356 6088 9914 9469 8180 8690
"205953_at" 7445 18129 7624 5741 15660 637 15688 20517 19667
"205954_at" 21376 17519 19405 3039 301 3449 12336 10062 10243
"205955_at" 489 8083 936 18940 4606 10184 15462 1058 21413
"205956_x_at" 5624 8650 2313 18103 12906 3242 6930 16886 3615
"205957_at" 13434 155 11998 4656 1077 6575 12474 2459 6695
"205958_x_at" 10299 9739 11096 11990 6326 12077 14978 13099 9904
"205959_at" 10113 2023 15808 12600 11445 13848 12640 18218 17785
"205960_at" 15320 11064 13448 15496 10178 4085 2386 15697 15167
"205961_s_at" 15668 17946 5487 2940 20971 19615 18521 18557 18489
"205962_at" 16515 13146 14128 10293 7927 10688 12722 10561 8492
"205963_s_at" 5773 14271 6511 17731 12656 2680 4575 7470 2414
"205964_at" 12320 21013 11098 12708 9401 13002 6195 11400 7920
"205965_at" 18079 9779 21070 19408 5370 8646 3428 5468 12063
"205966_at" 13233 14504 9114 15181 11813 16192 15587 22130 2754
"205967_at" 19072 6408 20568 8237 15722 20807 18869 19823 264
"205968_at" 20908 173 7781 7958 20899 539 10526 18143 3416
"205969_at" 10818 17385 9969 20619 8611 12874 13214 13371 12044
"205970_at" 8819 1618 1181 2045 1008 2848 14225 30 11376
"205971_s_at" 14154 11804 12063 10148 5401 9964 20845 9062 8580
"205972_at" 10832 10688 22045 425 303 7646 6676 10278 8762
"205973_at" 17493 4798 2414 1708 434 6212 20897 18875 8926
"205974_at" 13532 12756 14399 11277 7416 10358 11423 12858 9848
"205975_s_at" 6599 2453 7625 1085 102 5527 2182 13902 2594
"205976_at" 18430 8297 20193 4210 16074 11369 16179 21650 22190
"205977_s_at" 19153 2370 20887 3992 5419 6582 14214 2456 7077
"205978_at" 14492 9576 9803 14896 10288 10480 891 13651 10886
"205979_at" 13801 12033 12346 12830 9344 12295 349 8337 9761
"205980_s_at" 20004 9259 19230 4277 19507 13343 11018 1798 17268
"205981_s_at" 17639 21536 3203 1693 21261 19739 15131 6971 19360
"205982_x_at" 10370 11266 13534 10885 8122 11456 9982 10778 11657
"205983_at" 6385 14748 3276 34 20919 6723 12016 12412 10272
"205984_at" 11688 13752 20641 2468 19556 7042 9876 11677 10248
"205985_x_at" 10981 13345 11335 11921 6871 16071 9182 11468 9035
"205986_at" 22139 4301 21120 20892 17933 2027 11488 262 18854
"205987_at" 13779 10858 14885 11917 7296 10620 3986 11879 12408
"205988_at" 18074 6259 17022 7682 660 2179 4798 12793 13380
"205989_s_at" 13296 10036 14075 9429 10896 7011 10097 12400 9655
"205990_s_at" 14869 19427 13554 13296 6035 6550 13785 17976 4782
"205991_s_at" 672 6376 20143 17942 3730 3993 14185 13636 14539
"205992_s_at" 10196 17843 14180 12651 5400 14104 12675 10179 1842
"205993_s_at" 2471 17433 18365 18348 13729 455 9277 16910 21507
"205994_at" 19797 13867 7783 18918 11848 6892 6992 20490 17347
"205995_x_at" 2439 5002 3158 4636 5068 4830 4830 18536 16331
"205996_s_at" 22118 6861 20842 18172 18177 17151 4223 6437 19007
"205997_at" 12677 12027 13673 14674 8318 11540 3981 11768 11350
"205998_x_at" 9035 18650 6560 3095 15131 4081 3732 1268 22
"205999_x_at" 14985 4796 16422 2385 552 8212 12838 9633 13390
"206000_at" 9846 11300 14983 10136 7427 12049 9328 9461 11354
"206001_at" 4251 4625 20664 18538 2769 13726 19589 221 9567
"206002_at" 6279 6429 7904 8117 3071 7603 13639 229 2203
"206003_at" 5350 20793 8306 4429 20792 14641 15158 16029 8358
"206004_at" 716 2579 19674 95 808 8119 11771 12968 2622
"206005_s_at" 15271 9197 10572 10231 11279 14158 22100 6394 5107
"206006_s_at" 16305 15829 1885 7930 14530 4621 16828 829 21964
"206007_at" 11379 10550 9354 10011 9123 8325 11447 12933 8892
"206008_at" 6611 10578 9730 10854 7187 8822 11948 1011 10083
"206009_at" 7964 19539 17502 19767 5195 4432 7823 8408 9321
"206010_at" 876 911 20499 3770 4199 10773 690 18118 17447
"206011_at" 15256 9954 13463 13405 6270 16402 19657 11136 14399
"206012_at" 16956 20955 19474 16769 15747 14589 21915 389 76
"206013_s_at" 12484 11813 12723 12777 7336 12070 9935 10216 9637
"206014_at" 13318 11781 14221 10959 8046 11771 10661 9584 9725
"206015_s_at" 1566 16409 1141 18197 18739 4660 4906 15554 2423
"206016_at" 16681 6207 20518 4513 18186 1775 20190 2790 2093
"206017_at" 14521 2699 10627 9795 16139 12305 11412 8347 12561
"206018_at" 13065 13795 15082 13404 8045 12941 2241 13604 12833
"206019_at" 12017 10133 10960 13341 10104 10942 2825 7622 5487
"206020_at" 3800 2315 266 3666 18303 12977 8482 14044 2515
"206021_at" 14414 11700 9276 12925 14506 11601 18856 1883 209
"206022_at" 12109 14318 15661 5504 14121 8974 10621 2057 21856
"206023_at" 21889 17461 4348 13678 21478 6891 1148 5210 4792
"206024_at" 13604 11702 13519 14042 8522 12423 3530 9286 12761
"206025_s_at" 21578 12438 11665 16988 10645 13418 5462 12640 10617
"206026_s_at" 5757 878 14281 12186 15808 6991 3878 4159 9519
"206027_at" 829 2247 8111 8187 18329 8139 10561 13199 19293
"206028_s_at" 1951 4481 3509 6607 14455 5643 10212 5209 21722
"206029_at" 13607 8520 9724 13369 11950 11722 721 11992 349
"206030_at" 9593 9550 15959 16848 8653 14989 12360 11052 14584
"206031_s_at" 1637 14125 8753 3467 12604 16956 21953 2733 15778
"206032_at" 21550 15972 20631 16643 5172 13208 21110 3604 16593
"206033_s_at" 1063 20158 19508 1370 2581 10489 4535 16377 19783
"206034_at" 3522 16405 20056 8437 767 20835 4426 654 862
"206035_at" 8499 21940 7369 2104 12484 7886 21804 488 21904
"206036_s_at" 6511 11267 8716 17712 12663 7819 17386 4367 20154
"206037_at" 4992 16038 2953 18150 2451 18075 20101 21553 464
"206038_s_at" 12491 3345 18775 21118 18650 20320 6316 3209 3549
"206039_at" 16132 3349 19123 16537 17006 14365 1209 2987 11233
"206040_s_at" 11439 10009 12861 10893 9206 12224 12701 9192 13695
"206042_x_at" 10477 19080 6215 13847 8674 19232 18284 6700 7944
"206043_s_at" 8818 21166 9131 5408 17337 14767 10416 3519 15146
"206044_s_at" 5779 762 21130 5563 20377 3764 7757 16792 18748
"206045_s_at" 14890 11078 15915 15328 7333 13356 1329 12311 7722
"206046_at" 18523 1477 7849 4231 63 5924 5679 3302 18620
"206047_at" 1199 1705 19141 16503 3461 13897 483 10018 14392
"206048_at" 11052 20195 370 21667 2714 16371 4442 6155 17226
"206049_at" 17843 18094 20159 2584 1851 3004 16054 13100 14247
"206050_s_at" 21493 15004 7768 16680 12945 5090 15426 6185 7449
"206051_at" 222 5495 187 984 13241 15799 14138 10349 10547
"206052_s_at" 15791 6633 17010 1015 17801 20296 5526 7073 6266
"206053_at" 4742 20019 17767 1327 4538 20831 20992 660 20571
"206054_at" 14681 11462 9438 12209 11157 14141 4510 12675 11314
"206055_s_at" 8497 21776 6656 17959 21914 731 6158 3485 1536
"206056_x_at" 22199 21781 1630 3726 21435 537 15986 2011 22282
"206057_x_at" 1345 21738 3352 17668 15 5358 15522 2622 11974
"206058_at" 3821 1239 21975 1353 3083 17167 12584 11260 10251
"206059_at" 8155 4204 4299 1104 18363 911 8408 16105 18865
"206060_s_at" 16022 9122 15172 15349 6904 6402 20258 15571 1017
"206061_s_at" 3395 18852 6207 20589 18330 4514 4849 7513 3570
"206062_at" 20335 21990 817 253 16171 9822 7059 13035 13125
"206063_x_at" 21172 3461 8255 4659 5281 20762 19522 1648 6907
"206064_s_at" 35 10737 12214 8500 11396 15183 1411 21302 1055
"206065_s_at" 14488 9133 10672 9407 8951 6882 22065 21557 11890
"206066_s_at" 18418 8414 6982 7291 15633 19446 3743 17175 6838
"206067_s_at" 13809 1638 12548 12789 8139 16450 16109 10070 15839
"206068_s_at" 13778 12231 13138 11910 4689 13022 12971 8820 12622
"206069_s_at" 10816 9615 15099 10515 6795 11040 10816 9553 10207
"206070_s_at" 15068 12097 14668 1333 13041 2106 12041 17123 8512
"206071_s_at" 13730 11234 15923 10320 7387 5657 839 12692 13333
"206072_at" 20698 13621 15435 14991 10059 15283 3249 17624 14123
"206073_at" 9367 11799 15814 13656 2463 11258 20864 12975 10184
"206074_s_at" 19782 17769 19231 17880 19146 5893 16171 3914 3706
"206075_s_at" 6798 8178 17151 7229 4546 21076 4875 19525 20112
"206076_at" 21994 21537 811 12139 7075 10060 3784 2524 7215
"206077_at" 14020 9463 12994 14111 20404 12831 14255 559 14269
"206078_at" 1911 16793 14378 4618 290 8853 10773 1394 11034
"206079_at" 2321 5949 17550 5338 17529 4428 21958 4973 19233
"206080_at" 414 1447 21760 17139 1817 7219 3339 11338 12025
"206081_at" 7929 11199 2832 18394 16270 11450 5169 15176 3463
"206082_at" 9445 10784 12218 9603 10803 7164 11636 8549 13939
"206083_at" 9935 8872 11739 11432 7319 13203 20621 12970 14209
"206084_at" 9415 15931 10051 13844 10143 8222 10660 9231 8661
"206085_s_at" 3464 4214 6789 20133 19237 11015 2342 2679 21255
"206086_x_at" 1208 3653 2089 18269 111 2540 19542 1079 3730
"206087_x_at" 19900 1621 19765 9288 2588 18232 21211 4733 9995
"206088_at" 5719 2642 935 17833 3386 8759 21421 757 15976
"206089_at" 11409 9203 12784 13899 10365 14360 10665 10429 9808
"206090_s_at" 19988 250 2159 7725 119 10547 6396 6137 6615
"206091_at" 12834 10926 12129 14392 9482 13685 9064 10497 15937
"206092_x_at" 2007 4768 20507 1091 17205 18053 21497 2820 21761
"206093_x_at" 11728 12733 14386 10495 7768 14840 10521 11206 14356
"206094_x_at" 8305 550 7455 20354 4566 3397 13571 19089 9203
"206095_s_at" 19919 18914 5474 7102 19783 3568 15552 17038 18364
"206096_at" 18977 19192 417 535 1668 5864 21536 6419 6585
"206097_at" 12 3868 9035 1586 3997 17190 1936 19690 82
"206098_at" 3538 4672 2097 12607 15944 7146 20514 20404 10116
"206099_at" 21398 7894 19097 18579 3601 18724 13347 15296 7203
"206100_at" 11077 12408 15715 15540 8190 9903 20449 20047 21617
"206101_at" 4403 658 14498 15348 3777 11595 11060 8821 8510
"206102_at" 19592 19487 9051 20148 20803 20381 17659 5078 3552
"206103_at" 18214 21849 9706 546 11758 13501 22008 14357 21386
"206104_at" 2805 2821 4953 10428 6905 792 9273 9277 20119
"206105_at" 1809 338 6439 2293 4454 1916 20185 20693 17466
"206106_at" 19723 7838 867 18750 662 20866 4647 16817 2558
"206107_at" 13995 9632 11858 13345 8401 15886 5412 12460 14534
"206108_s_at" 3813 15866 4502 6163 15787 2656 5382 14888 19657
"206109_at" 4021 18220 12693 667 2533 9360 10411 17473 18937
"206110_at" 16748 21614 3226 5281 2612 10377 21962 6556 8341
"206111_at" 19618 2719 14522 16860 103 12339 7254 10862 16026
"206112_at" 9376 9383 9977 15362 5809 8239 967 708 62
"206113_s_at" 2058 17749 5772 6130 19245 17208 20737 19583 21042
"206114_at" 814 13062 16944 15782 22241 22045 20746 7034 21274
"206115_at" 503 2089 5685 19287 2132 12735 2205 3203 11042
"206116_s_at" 8966 6658 19536 6450 20746 22222 16629 18137 16213
"206117_at" 10461 13905 9888 12943 13488 11864 9961 1149 10067
"206118_at" 19278 53 5304 2679 986 1633 12102 8301 1862
