"inst_455" "inst_995" "inst_1053" "inst_1156" "inst_1215" "inst_1286" "inst_1640" "inst_2641" "inst_2675" "inst_4439" "inst_5010" "inst_5212" "inst_5575" "inst_6174" "inst_6664" "inst_6975"
"209961_s_at" 1212 12120 12514 2359 12235 8175 9122 18318 331 12638 1795 9077 4956 18375 2611 12595
"209962_at" 1322 21483 5680 16747 2892 20906 1156 391 2166 666 18222 1034 13754 2731 2276 10444
"209963_s_at" 15483 17648 12022 5837 15563 476 11846 379 14452 20236 16047 20143 435 4716 13202 8421
"209964_s_at" 18580 21721 22244 3354 15509 22167 20416 2943 12748 21497 16106 20830 21932 11612 21707 19089
"209965_s_at" 20651 2352 20497 22228 4971 2310 19111 20833 4245 7197 6217 16561 12533 3710 21439 21683
"209966_x_at" 12836 7215 10333 14484 21176 10704 14217 9635 8673 22040 13647 9664 3556 6522 420 12494
"209967_s_at" 11684 5619 21849 20764 19928 13548 4457 5665 6038 18634 17653 1479 20712 1570 20082 22024
"209968_s_at" 9555 6783 8845 10618 8906 12961 10888 9141 1131 10492 11152 10066 1841 7879 962 6316
"209969_s_at" 499 17424 22245 15166 2249 7542 16622 16539 712 3210 18 17261 15762 14647 15980 2083
"209970_x_at" 21234 2233 4977 1928 1048 1351 2775 1622 4269 17905 16479 455 10379 12491 20248 6250
"209971_x_at" 16828 5014 17891 18499 20534 3287 6084 15069 19685 19537 17958 17221 14383 17349 19273 17930
"209972_s_at" 3552 4526 1335 19655 22083 7135 3974 7168 15645 16750 16157 17595 20634 18574 19523 18590
"209973_at" 6841 11142 13270 1596 1054 94 5257 20820 4594 565 20752 12431 20300 421 1828 5618
"209974_s_at" 21116 5697 16303 19571 19202 5828 18608 5473 14143 17458 8694 5271 16102 19429 15187 16621
"209975_at" 12982 14310 13634 16865 22042 11529 8796 4797 7233 3364 1376 7430 8471 17650 2353 4267
"209976_s_at" 9936 7088 5408 10421 2781 11807 12785 8289 19754 4665 12564 11079 8226 7921 13818 4242
"209977_at" 8028 12613 9864 10015 5331 11460 14241 12336 10184 10518 15647 14120 8934 9824 9342 2859
"209978_s_at" 6909 12138 6960 11852 10039 15925 9759 11177 6549 11845 12608 10548 4617 9688 9442 6846
"209979_at" 12600 12039 8304 11336 9344 16385 13105 8381 7104 14505 12382 13808 6142 7420 6026 4720
"209980_s_at" 1209 19128 20333 12628 20544 10886 21865 21662 12381 18917 22038 21778 21646 13894 12066 16009
"209981_at" 13023 8097 7086 9843 11149 16264 7755 12579 11807 15108 14691 9853 7093 2938 2501 5206
"209982_s_at" 8034 8261 8219 10718 7732 18719 14830 8197 7227 13599 13319 8512 6171 863 9552 10175
"209983_s_at" 10011 11471 12714 9801 7686 18190 12617 10918 8322 14240 9861 10471 5438 8907 6743 6636
"209984_at" 6328 21144 1948 4961 1370 20090 20417 19078 16340 19083 21629 7926 15172 17847 5290 16610
"209985_s_at" 7205 9765 10043 13816 10954 16287 14986 8215 11514 13672 13784 13394 6556 9882 11015 5265
"209986_at" 7683 13180 4759 9974 11022 18288 11145 8675 15044 10465 8159 13224 5967 5129 10784 4773
"209987_s_at" 11435 14432 5086 9839 12310 14936 6233 12130 13147 14829 9860 10229 3641 6883 8413 8195
"209988_s_at" 10660 14103 8309 11798 11055 13484 12269 8094 8054 12102 14298 10767 6749 5610 7973 4412
"209989_at" 17758 20658 14043 5088 5577 7245 584 3692 21682 1016 6489 2155 20067 21342 1296 15562
"209990_s_at" 21861 5138 12465 10291 13722 14047 19800 21533 2398 9718 4612 2190 21868 6478 19310 6147
"209991_x_at" 21884 12050 12966 12602 15121 18661 8643 16374 13272 21586 9557 4730 8488 544 15458 9976
"209992_at" 13871 326 3988 11758 580 18425 13645 9632 11565 971 5108 9048 17915 9889 14329 5599
"209993_at" 12908 9380 6828 10198 12369 11724 13229 14300 10713 12554 9615 12573 3753 520 8819 11019
"209994_s_at" 9918 8630 5034 3828 9524 19019 1402 16204 20263 3155 8524 20451 13362 874 19984 5974
"209995_s_at" 719 12201 8432 11201 10238 9638 9390 7750 6651 2578 14862 13633 7126 5595 8363 4941
"209996_x_at" 12020 7437 5098 1428 693 169 14834 12872 19645 10131 20996 21854 11139 2549 4853 18626
"209997_x_at" 3182 1495 19913 165 15577 674 913 16465 1578 7053 21476 7197 1444 3519 19734 20702
"209998_at" 20121 1706 19590 18929 21013 21969 18050 21076 20297 6218 2492 20480 18820 19042 18285 20675
"209999_x_at" 8191 6569 6767 6281 6647 11527 6227 8711 10120 11196 9919 12300 7499 8083 8793 4365
"210000_s_at" 10981 13457 11921 6828 5689 11121 14785 8178 987 13058 4809 8976 8740 7240 9965 11796
"210001_s_at" 11191 11434 10559 11483 14414 19218 19716 1367 15653 22242 1025 1682 2525 13749 2932 12834
"210002_at" 1035 19704 1148 12344 15267 12707 1471 21773 22151 5619 8294 2488 19330 2684 4046 1364
"210004_at" 11664 3018 9717 1121 9924 1484 9035 12138 21 10594 12108 13573 2128 13712 1166 4907
"210005_at" 236 20702 18109 5571 19857 19444 4196 19000 21535 20400 6768 6663 22084 21303 22099 1678
"210006_at" 21742 4095 1274 2572 16853 3668 22215 1970 20301 16337 18341 15535 19435 11767 12619 339
"210007_s_at" 16749 3613 20963 17246 13524 11561 1464 4326 5983 9963 19643 20054 11846 19663 13663 21646
"210008_s_at" 19548 18267 21275 22163 16178 1538 4616 17184 2208 16871 21087 21955 21740 17030 20474 21266
"210009_s_at" 18526 3547 14059 16614 3843 7630 19275 4780 13489 9373 21942 17279 10427 2842 20386 20845
"210010_s_at" 999 15650 15823 2938 17713 5462 1945 21030 5835 9732 5076 6013 10928 4974 20407 18748
"210011_s_at" 19347 20357 21324 16898 15328 19252 19897 19914 4892 18901 21873 17247 14906 19653 19811 21849
"210012_s_at" 9714 11588 5956 3170 19573 12487 11475 8696 18249 22012 19038 5635 1327 4052 5207 10252
"210013_at" 21475 10700 6062 11262 5228 13516 14980 18785 8195 20898 3106 7609 8817 9031 8619 6010
"210014_x_at" 16183 18315 18018 17393 16769 1167 5421 18214 17189 15769 18266 4291 12794 20581 19393 16398
"210015_s_at" 1836 14634 11357 13265 3957 11309 7788 4475 8549 223 1723 11118 4461 5316 15786 9391
"210016_at" 7800 6118 9292 7223 8663 9841 10283 10555 9224 991 9101 9321 8691 10416 5816 4160
"210017_at" 13455 22076 13503 2051 15884 5292 2504 935 1589 16785 21809 5584 20144 3945 3634 6048
"210018_x_at" 22176 2365 19533 1136 4598 3952 19894 19046 2097 5545 16460 17806 9503 4961 11312 12953
"210019_at" 12833 14279 13726 14539 12099 16146 14895 9697 18694 12616 12926 9457 6595 10687 7506 8849
"210020_x_at" 822 10014 13908 9931 17234 18114 8458 18085 22144 6536 777 227 18944 993 18981 5186
"210021_s_at" 912 19223 14033 8051 10972 13902 739 21156 10633 17778 3218 2677 20501 5605 20118 1158
"210022_at" 18871 15151 1985 4500 19071 1980 1551 2801 5581 4586 17326 2968 12098 12139 14422 15488
"210023_s_at" 17215 2799 2861 18135 16007 2109 16498 3523 15473 6112 3111 6536 9914 15668 14838 3205
"210024_s_at" 17684 16212 15866 15871 16780 2437 2317 14789 6145 16525 7394 6828 17620 13689 15981 16762
"210025_s_at" 10625 13235 13120 8349 8371 10388 11153 13322 18678 14308 14647 13009 5155 3173 9263 10324
"210026_s_at" 15476 16805 15744 13874 17072 16422 16810 16644 10317 6006 15958 4815 19702 9117 4215 15941
"210027_s_at" 1797 5171 15563 16543 17874 5351 2416 6660 16596 17822 7968 15565 12501 12639 14723 14131
"210028_s_at" 21921 2578 21285 16598 17134 2288 2530 3752 17882 20275 9056 15400 15800 14963 15152 21850
"210029_at" 4340 9364 6558 5862 5496 13056 6322 12840 8592 13436 15010 12357 5946 8220 9487 10220
"210030_at" 7899 9537 7507 9776 8035 13383 9298 10332 7995 11893 11427 10636 5263 7631 7270 7144
"210031_at" 8508 6275 11027 13697 5702 17465 13412 13560 12456 5288 11050 9831 7287 16460 9741 2626
"210032_s_at" 13027 11446 12863 13225 11453 14344 14711 14182 21676 8767 9627 12107 8128 1193 9983 8624
"210033_s_at" 8140 7486 11203 7189 3323 12501 14591 10088 2266 10282 15558 9283 1203 2010 6920 13321
"210034_s_at" 10532 5469 6329 19075 511 1786 345 2176 1492 21608 18039 2903 2683 14385 1973 10338
"210035_s_at" 11650 13168 9967 12801 8470 15173 10481 8221 7856 11605 10220 14468 8634 1528 10453 5500
"210036_s_at" 5002 14187 13870 7468 7962 14946 21988 4762 9168 37 186 1655 19992 5651 5879 19958
"210037_s_at" 2922 6675 7898 14170 11658 14964 14556 14562 12377 404 10301 11282 8854 419 10552 10404
"210038_at" 5401 9519 8064 13906 5175 16215 11215 7788 9284 11474 10172 9511 6440 10867 8659 5200
"210039_s_at" 4311 6341 11598 7014 6218 11147 7267 9215 2818 15595 10742 10100 260 11914 11123 6374
"210040_at" 16409 21837 5170 5070 12091 11853 2910 7459 13305 620 685 1546 17550 18775 17058 998
"210041_s_at" 13677 717 365 152 3098 265 3140 5785 242 2541 17212 894 1754 659 16018 1133
"210042_s_at" 11632 8157 4491 20930 13152 1894 13635 1298 21656 4123 4349 1896 1743 1663 17231 12723
"210043_at" 8005 10784 6081 8511 16240 14091 13487 10806 12301 263 15005 10169 8194 2276 7159 8669
"210044_s_at" 8488 17007 10169 2482 18402 20861 20010 11964 13410 18052 13011 13424 13232 17208 22196 15946
"210045_at" 14088 2228 20047 20896 18404 6370 16525 1921 19639 914 6032 17759 21969 4259 14809 20452
"210046_s_at" 1883 4276 16297 5202 16281 8387 19344 16798 17211 5324 18808 8152 19183 4988 11269 19076
"210047_at" 12197 2729 8799 4714 19535 2045 22067 1742 19135 18496 7683 18139 21115 22131 22243 21357
"210048_at" 15059 2839 16875 19600 656 4722 5661 3580 2572 1055 7179 7916 12462 13674 16529 15929
"210049_at" 9573 8678 7957 8441 5676 14423 12139 10048 10126 13850 12766 11135 3698 8695 6982 8091
"210050_at" 20663 1315 19912 5496 22080 20606 20963 20764 16275 21549 9016 18415 9637 21690 21298 19088
"210051_at" 11300 9204 7393 11211 9602 13393 6496 11346 8798 13879 13803 10605 3379 8853 6973 7043
"210052_s_at" 17117 19642 15442 3629 18036 19094 15829 5821 18189 16652 16948 17421 11249 19236 14009 18200
"210053_at" 16420 1665 14474 17511 21184 9207 19137 20360 5557 20712 6634 6514 11567 17202 17643 20521
"210054_at" 21593 16232 20185 16589 15638 6124 17573 16350 18903 16981 17333 6821 17490 14125 13348 21366
"210055_at" 8047 11528 6428 9211 6060 18156 9822 12024 12064 12500 560 12229 4478 10346 10115 8908
"210056_at" 14570 6813 8666 1473 456 1275 7043 8391 7599 4 17609 900 980 20939 1342 12403
"210057_at" 11449 15459 20357 18806 19663 18976 503 2148 4340 6814 3112 575 16596 21310 18300 17320
"210058_at" 1048 21570 21194 1067 16930 13984 19895 5798 21855 16424 20903 8158 18231 2738 15074 1631
"210059_s_at" 21627 988 8695 10235 21209 12265 1056 4899 21753 10147 174 2981 12983 16879 18858 20793
"210060_at" 8260 11475 3105 6826 7969 14196 7887 11594 7880 7984 12238 10085 6123 5512 9122 7214
"210061_at" 20351 8938 9537 10911 1286 11210 986 8777 21794 3051 15690 10075 1472 3690 3265 5968
"210062_s_at" 4529 631 8736 15623 1589 6707 8718 961 19609 8026 7121 2056 22167 19983 18175 12184
"210063_at" 11184 6655 13182 6768 8991 11495 13866 8367 950 496 10613 10087 3123 8032 10284 6249
"210064_s_at" 3502 8865 7342 6947 7759 13868 11894 8486 8813 12180 10754 8317 5797 6091 8762 8796
"210065_s_at" 20591 12954 3006 12025 12653 15878 14369 12857 9277 20929 9523 13779 407 8259 21861 8771
"210066_s_at" 6664 13687 3528 10138 10037 18520 13243 8489 11660 14514 15278 9467 5902 6212 10884 5778
"210067_at" 10117 11652 10455 7889 5793 3786 12428 8575 21229 8765 2165 838 6926 338 9987 4886
"210068_s_at" 7847 8791 8078 8315 11096 15990 6262 14040 11016 15285 15017 8678 5569 10654 7104 5654
"210069_at" 6219 21938 8842 21046 2746 6905 20720 6032 15765 8244 1488 15551 20853 1901 11912 1745
"210070_s_at" 18420 571 10595 1892 18659 5795 21390 818 15432 18887 188 18623 22003 16419 18920 10272
"210072_at" 5854 14583 13135 12894 6815 12550 184 6503 10486 10415 12459 12502 8378 5400 9367 12468
"210073_at" 8792 12789 13146 12328 6529 17204 14191 10609 12511 12793 10565 14542 8516 5577 9353 8471
"210074_at" 3564 19992 21626 422 16700 950 2233 20463 993 8366 4049 2256 2244 22211 11842 1174
"210075_at" 18443 20779 1147 13608 20969 11453 1211 15252 14498 9439 2733 20702 2755 4883 13754 2960
"210076_x_at" 21780 20383 1863 17728 22247 19268 2921 1082 1947 21451 17032 15437 14151 15328 21237 22087
"210077_s_at" 166 14811 12580 6810 8087 10382 15188 9405 3701 9016 15601 1061 10873 257 21675 11985
"210078_s_at" 7685 14784 7165 18889 727 10075 14463 11521 2842 5656 8638 19865 8556 4482 251 12198
"210079_x_at" 12677 12093 12314 17245 9715 13713 14025 11793 10313 1094 3615 2418 8411 8495 248 2058
"210080_x_at" 11048 13885 6630 12504 6935 13162 10189 8939 6533 13360 9257 8605 6754 10043 9319 4122
"210081_at" 19913 7943 9723 13251 10711 16093 12166 5546 9370 2330 15128 8802 6226 19499 9012 9650
"210082_at" 8459 10263 6672 9584 9249 11336 11466 11579 11408 12565 13114 11362 753 7703 7833 10032
"210083_at" 22217 12407 12512 7991 13289 11849 8588 21057 10437 678 19912 11183 13103 8589 2290 6429
"210084_x_at" 8007 9674 11502 9168 7521 15102 9444 11930 8445 11417 11378 11352 5262 5829 8760 6909
"210085_s_at" 4329 21406 15018 10040 5381 11153 3029 4615 11039 12953 21376 19563 19022 7172 9388 21307
"210086_at" 6914 1241 11132 12789 7338 18751 1221 11803 11365 6787 12646 5163 20908 7706 20725 14178
"210087_s_at" 20062 4403 633 14898 3534 10940 3284 3994 18511 9126 21382 17910 11783 13010 16094 15818
"210088_x_at" 4122 14205 10481 2989 20573 152 18885 22211 21213 22273 15046 8170 2738 21140 17542 19810
"210089_s_at" 8401 12170 9778 6490 1929 16245 14850 13792 21362 19936 746 8589 7532 10951 21968 10383
"210090_at" 7804 13575 10817 9662 5528 16543 20820 19380 11571 1122 4851 1590 17717 8694 10888 11245
"210091_s_at" 21373 2895 1068 229 6596 15443 1727 17352 5578 10926 3174 22000 21635 21199 5977 13001
"210092_at" 3805 17096 19676 16855 15771 4424 19873 6243 6382 19889 8976 18211 13336 16770 21129 17119
"210093_s_at" 16281 19966 2708 21209 20981 5585 4850 4942 15119 19808 3498 5527 18476 20704 21765 18148
"210094_s_at" 14853 5050 16478 8584 15530 22100 2417 1293 4756 9575 3315 7532 14756 17520 15494 17039
"210095_s_at" 39 3721 453 8774 14009 8621 21645 19654 15482 2861 2194 292 14842 20890 14271 719
"210096_at" 12618 7118 5684 6171 10110 18318 1320 624 8381 13503 21168 20722 551 8095 9041 12767
"210097_s_at" 17199 15574 1529 17783 4203 8342 4526 4652 17542 20106 17073 15949 12140 12308 5145 14164
"210098_s_at" 19157 22104 21555 21271 21327 21033 4113 15351 5470 18116 2671 6656 13316 18553 3429 15520
"210099_at" 10059 9152 7965 6012 9661 13151 8691 13523 10007 12701 12904 13186 5369 8278 5954 9461
"210100_s_at" 1717 5853 9439 6030 8919 9632 18272 19753 21156 20258 21892 17544 17972 5629 2962 319
"210101_x_at" 15077 3554 16940 2369 1964 4847 3240 4352 2373 8643 17241 4905 13338 2706 13811 3289
"210102_at" 11883 14838 13740 1197 7031 9027 8513 4737 412 9497 15729 11444 1313 4126 7815 5073
"210103_s_at" 10676 9593 7455 638 2397 17042 14519 11033 11239 19234 13257 9594 6320 6183 2756 5202
"210104_at" 16549 5180 16822 17900 15241 3300 17597 18979 12847 9018 21492 18229 13288 17086 18966 17795
"210105_s_at" 20489 2192 91 1152 14040 8100 1082 4337 3578 6443 1062 175 2072 15604 4979 1012
"210106_at" 10632 12904 11057 12757 8660 11330 10500 10344 2346 2467 12994 9983 7448 2113 8387 7173
"210107_at" 973 10707 4337 14811 2058 13586 8544 11268 19960 2754 1865 20189 10667 1606 11579 3739
"210108_at" 9365 22149 11733 13633 9890 17774 22105 20563 11851 11416 5298 4903 17817 7934 6333 17942
"210109_at" 19812 1034 5515 18539 12726 8582 2451 20497 2336 705 19423 1285 18168 21933 1015 1470
"210110_x_at" 19580 2972 506 2685 15333 7249 4823 6852 3436 4890 16812 16761 14048 11432 15770 2540
"210111_s_at" 5215 16945 21496 4015 19319 6104 17249 5471 4912 15635 5585 3380 12803 13782 13347 17631
"210112_at" 14318 19308 19657 16211 18577 20893 20247 7431 4345 5428 16653 5758 2191 14610 15733 2909
"210113_s_at" 10978 11376 3030 89 12159 18252 10630 11435 574 14370 11725 11794 6277 8321 10686 6684
"210114_at" 21466 3797 15105 2744 15743 6541 19316 4303 1967 16025 4792 20578 12473 19263 16087 13989
"210115_at" 20837 20728 18931 19688 15499 3856 17999 6970 14043 9992 18178 19443 15671 19432 14173 15323
"210116_at" 7437 8010 10209 14284 8578 16127 8289 10125 11629 5844 15641 14173 679 2271 19274 4453
"210117_at" 15741 18468 19063 4952 19411 8451 17049 7366 2300 9682 5029 16683 21569 20499 20822 18857
"210118_s_at" 11007 10188 5060 7214 72 14274 6846 8271 9226 12950 14221 9006 5799 2794 13418 9945
"210119_at" 6699 14120 12520 6329 90 14882 13103 14263 7752 1841 11181 14840 7543 12352 10122 4329
"210120_s_at" 2871 1486 20729 21779 21806 22277 22247 20282 18286 3644 21929 21301 18545 4990 5366 21349
"210121_at" 9456 9188 8245 12128 10029 13376 9334 13830 10248 11993 11628 12908 4837 5874 9669 7910
"210122_at" 9407 6235 12973 8335 11689 14440 13066 14237 18359 11644 11141 12318 8940 5570 10 9930
"210123_s_at" 7691 8022 4471 7747 12045 11833 11824 13363 18070 11004 13881 13402 3329 15190 2148 6957
"210124_x_at" 16059 19376 9515 7748 17882 16881 22210 1266 7626 7031 1566 2082 10794 1213 5620 20912
"210125_s_at" 14969 16898 15680 18265 15932 3069 16922 14809 16328 16711 8922 17669 13858 19123 13790 13788
"210126_at" 8676 13467 2891 10416 10449 9553 11157 11576 11472 11346 14215 12268 6560 8316 9150 9403
"210127_at" 1410 7662 3699 7185 11900 17767 11186 20832 1123 584 16656 1144 13732 8874 8935 4966
"210128_s_at" 137 10704 4800 5803 8146 20054 8845 13814 20825 1082 7901 3259 11436 17908 21039 8775
"210129_s_at" 723 1165 15201 2770 17717 22180 21023 5841 14871 1395 18731 22178 16416 1768 14998 107
"210130_s_at" 1492 5961 19802 839 13416 19233 1755 16168 21974 4146 18087 20463 2557 11166 11191 19661
"210131_x_at" 15408 16387 2401 21401 13388 4545 3249 14796 17212 21187 19248 19765 10927 16758 17458 16886
"210132_at" 3516 1883 11595 11763 15725 21509 21822 5344 18372 8442 22196 3063 1052 7801 15040 13453
"210133_at" 20585 12030 9662 13635 10196 17486 13294 8303 10648 17068 15032 11426 8208 865 632 8474
"210134_x_at" 11834 10552 5498 2230 9407 14062 14348 9382 5741 13889 10201 11966 7249 5330 18589 4287
"210135_s_at" 9070 4481 12611 3994 7402 22147 1617 11528 15505 21614 18124 17729 10712 4643 15974 12318
"210136_at" 15118 2632 724 17513 634 7382 392 5900 20589 4473 16731 3097 9624 15587 3893 3792
"210137_s_at" 2417 18931 20076 4217 4022 3114 18939 20357 13727 8365 19615 20106 21264 13458 19746 19582
"210138_at" 10609 9767 4451 13476 4304 10626 8480 20711 14528 19342 3837 18098 9537 7374 21368 727
"210139_s_at" 21625 19818 21059 7865 2943 14486 20882 20710 20680 3928 6570 3000 17657 3341 12240 20415
"210140_at" 9252 13438 7140 15905 11765 7032 14019 13537 1929 14630 15159 13538 5632 18952 9573 7920
"210141_s_at" 14664 10540 9148 7387 6798 9930 8447 1369 12039 2818 11182 10332 1684 10231 854 9642
"210142_x_at" 18115 18106 970 4166 4085 19914 5553 16753 1896 9566 4137 6373 13014 11296 16232 13339
"210143_at" 956 7415 7754 7141 14173 13017 6359 12837 8261 822 12330 8826 5162 6289 2565 2975
"210144_at" 7302 8027 11512 3079 21556 21085 11886 21286 22111 21735 1032 14287 8490 13145 19072 9946
"210145_at" 9531 11481 7789 15733 14417 446 6581 13838 5253 5687 11633 8756 3942 19249 15212 7918
"210146_x_at" 13481 8624 9282 18793 13184 12547 12450 20336 22234 13974 1391 5861 13756 775 22042 12465
"210147_at" 4550 7421 12004 6454 11702 16494 9463 14337 9064 14802 13744 12434 7427 9170 1618 9130
"210148_at" 16541 381 12668 2009 929 33 10716 12402 372 9360 21522 15560 2262 1450 22045 9706
"210149_s_at" 15224 4878 15411 16327 3832 7024 17073 5573 15927 9368 8740 15907 13339 14721 4441 15052
"210150_s_at" 16115 18549 16318 10168 4132 11442 3741 19141 9988 2696 6100 17743 16359 5767 2491 19006
"210151_s_at" 22158 22160 164 1770 251 21012 19107 18501 18062 778 21526 7334 2300 2172 11578 21358
"210152_at" 8002 6129 9362 20969 6453 5752 11624 12858 18222 13594 9974 11984 7138 440 10998 6729
"210153_s_at" 19356 18515 15741 18505 19583 4306 1681 20788 16178 16133 18483 17492 12444 15352 14195 19082
"210154_at" 17021 17827 14336 17979 2324 1861 20794 15002 15570 17719 21469 16090 12532 16396 21503 15363
"210155_at" 3060 12861 8538 8187 9432 11022 10835 3485 21687 19797 15113 6464 104 712 106 4541
"210156_s_at" 14371 17336 17458 5420 4129 824 4131 17625 5459 16784 20789 17171 12279 12771 16207 14263
"210157_at" 10300 16253 2569 17369 19807 1221 1193 2800 16041 20180 20493 6651 17936 21749 20538 22076
"210158_at" 2648 715 17408 3834 1659 5895 199 6244 18576 15554 22144 22262 18324 2621 21445 75
