"inst_593" "inst_611" "inst_864" "inst_972" "inst_1008" "inst_1066" "inst_1169" "inst_1228" "inst_1653" "inst_2688" "inst_4452" "inst_5225" "inst_5588" "inst_6187" "inst_6946"
"208806_at" 9316 14332 2648 484 22141 20490 17605 2948 20278 1708 5249 2260 14028 2330 17627
"208807_s_at" 3211 4871 3037 3247 16937 2252 14812 6122 16884 2603 9174 1898 2753 5914 1483
"208808_s_at" 3444 4180 19474 3992 3414 17923 16925 5767 1575 4417 9476 2984 3376 8746 16045
"208809_s_at" 1696 2029 4019 4190 13582 3879 16711 5697 4048 3138 7527 1864 2697 2860 16069
"208810_at" 116 92 127 197 348 146 2301 46 61 286 84 41 192 149 263
"208811_s_at" 180 338 164 260 119 40 167 513 56 232 315 142 226 183 120
"208812_x_at" 3927 14530 4426 1300 15699 2601 3122 5496 15385 9046 8742 2880 4342 9690 1335
"208813_at" 2665 2013 2061 841 2367 941 3835 6969 3238 15705 7883 2504 3653 9994 12037
"208814_at" 1606 9245 1604 1736 986 2697 450 565 561 900 518 996 1032 4722 1563
"208815_x_at" 1878 2132 624 817 1119 660 744 685 305 617 564 859 1787 544 2226
"208816_x_at" 19073 21106 5545 3873 13281 16922 2391 1488 18255 923 2250 3289 3043 6727 19204
"208817_at" 17193 16553 7656 20590 17535 18367 17744 1716 15818 18187 16509 16177 16611 8738 14511
"208818_s_at" 19446 13973 5731 5424 13209 3924 16235 7198 15832 20820 16359 16270 14700 19378 17488
"208819_at" 9266 19991 8262 17503 19180 19764 16663 17673 15517 18843 17409 19170 13681 10241 15067
"208820_at" 20044 4179 8620 3446 15952 19106 14505 4516 14830 16741 8400 5983 15373 8641 20742
"208821_at" 8318 14313 8187 15794 15056 19128 15987 15437 3835 5879 9043 6570 5107 9540 16690
"208822_s_at" 7803 15962 5468 5926 14287 2336 18264 3493 2552 5594 5310 5560 6181 6079 14383
"208823_s_at" 16816 1158 22119 15786 18096 3113 13963 21230 21873 2970 17251 4417 18235 10270 22234
"208824_x_at" 8561 2647 5228 17592 17916 17528 3055 19145 3943 16840 9131 2825 17071 6260 13909
"208825_x_at" 17878 14344 12906 8947 7029 3857 7825 15366 3865 11367 11388 10026 8502 14224 2494
"208826_x_at" 17222 15891 6568 3713 3469 2141 15307 5936 3607 16097 9587 15948 6141 10214 15098
"208827_at" 17624 14721 5211 19763 3480 1646 15233 6170 14844 6221 6577 6130 4890 5740 12521
"208828_at" 2956 5366 9420 5063 14187 15773 18471 4383 18775 8274 16846 15426 13708 9608 17443
"208829_at" 4710 19370 6288 15792 19814 20123 4321 20582 21145 20371 15557 5644 21460 9074 16864
"208830_s_at" 20789 3693 9102 3339 2094 19785 14937 6341 19768 836 7230 6291 17438 11781 13720
"208831_x_at" 2780 13720 1699 1025 21424 20214 20317 4017 3212 7064 7717 934 15455 6053 19670
"208832_at" 19071 20522 20702 15619 15703 382 17047 2427 3960 17224 6994 7440 5046 19393 21307
"208833_s_at" 4477 17706 8644 17114 16812 19953 15595 5175 16730 19049 9742 19201 16327 11833 18111
"208834_x_at" 18351 14527 12741 9358 7496 4364 7922 16505 3372 11351 11367 9984 8481 14205 2322
"208835_s_at" 20069 14809 9400 20367 20098 19808 20078 19125 19948 18570 19644 18502 16606 18754 20028
"208836_at" 19421 19501 19966 19131 18415 20934 18811 5933 18956 19539 7959 20743 17839 10099 18578
"208837_at" 9217 4347 5873 4548 17189 16371 17075 5713 16711 6809 18247 6034 14263 5389 16545
"208838_at" 98 19727 4465 2381 14772 17466 19496 2053 15529 4458 9241 5211 3227 3960 19225
"208839_s_at" 2599 16736 4571 4083 13919 18300 3941 15349 14022 7184 7562 4187 5003 6132 16429
"208840_s_at" 4659 17248 2919 17474 2754 2115 19212 4186 13999 8558 6146 16918 3635 10812 18484
"208841_s_at" 3404 15128 9083 17127 15633 18032 20811 3668 18685 8111 9562 6296 17200 8424 19141
"208842_s_at" 4296 2487 993 595 1893 1233 14370 16697 16661 5905 6237 6419 2658 1763 2331
"208843_s_at" 2556 2080 1900 822 1804 1039 15703 3658 14178 4008 7056 2603 3288 1920 2012
"208844_at" 8993 21773 1243 16580 15285 3222 13958 2609 13166 2528 4015 15825 2677 7741 10182
"208845_at" 18809 5199 19790 17626 15800 19211 16572 15456 14693 15708 16232 16372 15326 10380 18784
"208846_s_at" 6993 15896 20262 20072 17688 18735 17762 15238 19570 8814 16035 6639 13803 11440 18492
"208847_s_at" 9286 18774 5905 19440 19644 18965 15724 19776 19793 15663 15544 18476 16753 9635 18354
"208848_at" 3394 3053 3791 2535 3961 869 2475 3591 617 4469 8336 4057 3338 2588 1381
"208849_at" 10447 10913 9755 9446 12448 10710 13431 8068 6691 14397 12204 13126 12584 3907 5916
"208850_s_at" 15383 4131 4692 11252 9210 11169 5943 9320 5256 9971 5157 15975 5393 17385 4159
"208851_s_at" 7627 20411 16424 13209 12076 4402 9860 14414 5253 9933 10177 9345 7615 15695 5529
"208852_s_at" 1222 1321 1686 2832 708 879 13957 1962 2574 2918 1695 1248 1763 1275 1272
"208853_s_at" 881 1145 1534 2525 2138 251 3742 5081 1414 2990 2293 2077 1769 1591 751
"208854_s_at" 18107 15597 6455 5315 15015 20901 14125 3568 15694 15947 16504 7342 13084 10605 2960
"208855_s_at" 7340 16277 18714 5066 16102 16640 14401 17456 13986 8853 15161 6363 14257 7517 17398
"208856_x_at" 9408 16344 19478 17341 7118 3365 2550 18520 2720 11357 11374 15277 8487 14213 2475
"208857_s_at" 9331 2042 8666 16564 2582 18330 20301 5339 16940 6807 17885 4842 5911 6799 14818
"208858_s_at" 2045 17311 2015 2651 16109 2123 14715 19859 18689 20233 16858 16120 18096 18050 19408
"208859_s_at" 115 1115 9468 17084 19197 3583 2917 2385 19242 4067 1990 3688 3303 2669 18941
"208860_s_at" 7307 19441 5628 3322 17953 4238 139 5386 1492 7018 3842 677 17315 1972 13486
"208861_s_at" 1931 5379 6786 3171 16553 16093 16040 6963 1680 3158 16856 2834 5639 3199 18699
"208862_s_at" 4615 1272 2630 378 19610 18068 3507 20361 20220 5225 6562 6817 4581 3275 13452
"208863_s_at" 20072 17152 9099 5403 17132 15708 21522 19365 18436 19733 18304 5305 14788 20833 18368
"208864_s_at" 7393 17810 19626 4607 16598 17502 19516 2133 14456 9188 5484 3910 5956 10596 14778
"208865_at" 6510 4396 2279 2090 3898 3229 3736 3635 3460 5187 3574 4478 4823 3525 15240
"208866_at" 9336 4677 5043 15731 19489 899 17043 3382 1415 4061 4005 5641 18416 3906 21500
"208867_s_at" 6564 13749 1822 5699 2621 16377 2390 2638 14818 7926 3410 3283 14007 4132 12953
"208868_s_at" 14713 7001 8418 7119 9102 11923 9876 72 5837 162 323 2737 4190 4093 4550
"208869_s_at" 9445 12538 9793 6307 12478 5120 1400 170 4763 256 134 469 439 6137 4588
"208870_x_at" 16858 16865 19258 4830 14878 3589 14999 16408 3410 16830 17912 16608 14011 10134 13738
"208871_at" 1192 16216 16335 1114 12828 14840 12729 9876 4981 229 14171 9140 256 8875 11391
"208872_s_at" 17977 18219 8909 17746 14799 16467 16292 6432 19147 18547 17962 17736 16497 18275 19540
"208873_s_at" 16924 5465 7421 4091 15826 17212 17684 4791 14695 15752 6738 16657 15816 7909 19050
"208874_x_at" 6913 17237 7803 18761 20724 19105 18451 19491 20600 3871 19921 5135 4749 6760 17620
"208875_s_at" 8852 15038 5647 3441 13989 16892 19449 20167 16091 6202 4904 5884 13099 7903 20450
"208876_s_at" 9176 16599 7647 3243 13883 3845 16138 16209 15866 6995 2434 1775 13617 11292 16432
"208877_at" 18544 15056 4940 3059 16348 16002 18633 17634 15520 17839 4405 3182 14989 10837 15619
"208878_s_at" 3508 16570 2602 2671 13263 17283 16094 15554 13552 6651 9741 2663 4578 9987 2052
"208879_x_at" 18795 17693 2359 21103 2686 3159 15790 20937 331 5369 6579 3253 2159 5099 1337
"208880_s_at" 7979 3109 5436 3022 16783 18302 15402 18682 16492 6423 5950 4818 14503 7573 14933
"208881_x_at" 1413 2865 1379 864 1494 371 17268 5868 488 15984 7979 1701 1489 12079 2976
"208882_s_at" 3902 639 4942 1290 3857 17845 14571 2597 15480 5913 2678 3368 3813 6180 20004
"208883_at" 4484 20999 6909 18130 13763 3630 14864 16001 18498 19207 5778 16964 17166 9602 20626
"208884_s_at" 4301 5273 2093 3120 3264 2488 17306 15699 2960 16468 3725 5250 5098 8915 16879
"208885_at" 5089 16312 20418 21774 18878 21281 3817 18399 20964 6238 16851 19995 19639 10243 1544
"208886_at" 9280 14434 1991 1776 1362 19756 6050 21788 2108 18146 17034 2016 4408 245 12616
"208887_at" 19261 15278 5108 18084 13374 3863 16767 7350 17009 9061 19295 16496 13967 12187 16919
"208888_s_at" 13818 7631 12928 8932 8376 9194 10662 11024 7361 9968 10245 7668 9425 15600 6815
"208889_s_at" 18847 4040 11122 7062 6128 15025 11530 14753 11665 944 14760 8585 12226 16669 10253
"208890_s_at" 8548 20375 8306 20631 22180 19442 3532 6344 20496 18704 18966 3839 16273 10996 17509
"208891_at" 15489 12954 7505 8221 8084 10931 3844 571 11617 6154 6268 4831 12656 19902 3784
"208892_s_at" 13454 13317 9971 9739 3591 7536 20361 1010 7120 18661 16317 19762 1612 19504 9216
"208893_s_at" 12279 12051 10571 5964 6067 14092 1433 4661 9909 20375 7953 12702 10491 20483 611
"208894_at" 16425 5982 14208 12301 10990 14047 13361 11213 12502 13986 7745 13970 12198 10954 8229
"208895_s_at" 17203 15812 4297 2036 2667 2268 19593 15431 15238 18115 7940 5380 3274 18840 14266
"208896_at" 1464 1465 3620 5101 863 1695 15966 5796 2636 18657 4590 1254 5953 10312 17542
"208897_s_at" 5053 15626 4765 2586 2146 3482 17993 17782 14666 19806 15929 6485 4142 18948 14653
"208898_at" 6099 4543 3601 4827 13538 3788 14111 3439 13612 3276 7306 6685 4384 2722 16309
"208899_x_at" 9399 15971 3227 17713 2972 18344 3303 15777 16280 6064 2556 16113 3257 6066 12613
"208900_s_at" 2152 4840 2722 20549 21833 17605 20189 7478 3838 15749 5785 15437 14237 8973 16353
"208901_s_at" 6429 16832 9094 4114 14508 4179 19797 19864 16130 16398 7359 6454 13516 8349 14821
"208902_s_at" 10837 6569 17786 8123 13022 15175 10291 15751 12260 17452 16889 13667 12827 20131 10185
"208903_at" 17028 19861 1678 18299 3229 19035 21242 7255 17645 7518 19118 19036 22214 3162 21877
"208904_s_at" 20368 15671 20244 16360 13837 15907 13589 7513 3672 15700 18297 6712 12724 12110 12591
"208905_at" 4142 17056 8928 16518 3697 17943 19253 5259 17977 18067 8673 15213 12879 18917 16713
"208906_at" 7958 14205 7408 3127 15638 1085 20753 15289 14335 19889 9337 16506 13375 6531 2947
"208907_s_at" 19792 19754 8489 19007 19029 17170 16140 6755 20293 18910 18654 19145 17832 11554 15511
"208908_s_at" 3975 2263 7797 4768 15443 15505 15568 5171 15165 2482 8292 5419 16479 3004 13065
"208909_at" 17829 13663 9409 16497 14161 17731 17632 15711 16220 15758 16527 16513 13885 11391 15358
"208910_s_at" 6251 16280 9390 17076 16413 15790 19091 16018 18724 9441 7823 7177 15703 10216 18798
"208911_s_at" 17540 16040 3060 19037 3534 17705 17534 17893 2763 18047 9055 6102 6321 6944 14396
"208912_s_at" 17800 17325 20615 17320 21373 21862 16600 22147 19988 9145 21258 20553 22011 20907 18832
"208913_at" 4638 20095 9204 2243 19075 1620 20046 16568 20263 8297 16590 3581 19428 4010 20689
"208914_at" 21495 21137 21994 21943 19395 21635 19956 21759 19573 19668 18191 20309 21408 9445 14072
"208915_s_at" 21438 16505 1714 1892 2863 18403 14912 22261 20922 22003 7652 21192 5259 10313 22201
"208916_at" 21051 2784 18658 4967 16876 3273 19862 18931 20817 22271 2438 2939 20055 22249 20951
"208917_x_at" 18713 1551 2377 17590 16447 11409 3391 17648 19457 4447 20925 7199 17495 19022 13180
"208918_s_at" 6281 18086 5522 16567 13889 16175 14430 2303 3855 1747 6378 3196 3816 1598 18121
"208919_s_at" 7644 16785 18586 2756 19752 15982 14941 3604 17746 8661 6156 4016 16287 5053 1404
"208920_at" 11250 7999 7726 20749 17417 19700 2303 4827 18025 22119 8520 7403 5009 12112 17123
"208921_s_at" 17192 18504 8443 15602 17483 17667 17278 6729 14614 18598 9778 15794 14369 11933 15846
"208922_s_at" 17720 18182 20309 20689 20342 19279 19008 21234 21912 20744 21013 21655 21447 20475 17294
"208923_at" 6274 16835 7403 4425 16454 16399 15624 5819 3770 6398 16155 4682 5401 10877 18204
"208924_at" 7655 18535 19633 16829 17579 21179 20616 3863 16877 4698 8806 15362 18080 6072 21607
"208925_at" 1728 4356 742 2072 3790 308 1687 1609 14554 4058 4317 982 2274 5207 15052
"208926_at" 8825 4948 5516 5522 15517 15639 14131 5261 14193 6147 20796 17436 16127 4828 12462
"208927_at" 4743 14700 4658 16696 20076 15656 16633 15994 19517 16352 4099 15748 15527 9407 18830
"208928_at" 20964 15227 5474 3625 20467 17021 2989 21460 20136 3023 17672 4007 15414 934 1283
"208929_x_at" 9246 5300 8807 17499 13371 16373 3510 5677 4062 8060 7571 7412 5773 10203 2768
"208930_s_at" 16849 18340 6506 21921 14992 1356 17131 18453 14645 8629 5450 18148 13544 9265 15956
"208931_s_at" 3053 17405 3835 2610 17412 19046 19154 19177 20429 5402 4689 1586 14920 5132 14023
"208932_at" 17437 16766 7199 16316 18080 15934 4103 18804 13168 4161 5538 15248 13071 6108 13434
"208933_s_at" 17288 7672 1783 18152 17415 2540 2476 15592 3502 3033 18051 6657 17629 2353 15651
"208934_s_at" 3646 3705 3152 2350 2336 2045 3118 2136 1529 4588 3350 4546 2329 2864 18239
"208935_s_at" 14295 7995 2007 20711 17021 16452 15600 5916 3054 2451 3524 565 4519 3701 22146
"208936_x_at" 762 270 2399 17086 1250 692 1862 2267 2076 2697 3170 1880 1223 1336 14442
"208937_s_at" 22280 22282 22273 22279 22282 22279 10583 21963 22281 14440 22163 22283 22267 21881 22283
"208938_at" 16865 5363 8033 17107 17868 20235 21103 18707 20111 15779 5364 7529 18964 21025 16070
"208939_at" 2786 3620 4069 1571 4057 3793 20224 7060 3528 20304 9213 4572 5923 10865 13143
"208940_at" 16622 17925 2461 2102 13533 3508 20094 18256 13985 20174 15119 4041 18561 12366 15535
"208941_s_at" 18067 16916 4923 3636 18790 16209 19817 16183 14133 15498 5707 16219 13425 6658 14467
"208942_s_at" 3095 14090 4987 3235 15768 18139 3768 6614 15347 3084 6303 3963 14172 1774 16098
"208943_s_at" 5088 2693 4482 4660 3528 3980 2421 6871 2138 2988 3484 3169 2948 2054 1753
"208944_at" 1361 3853 2103 824 2465 1265 13927 5988 698 5469 3153 698 4174 2734 16102
"208945_s_at" 5924 20421 1812 17771 16087 15850 19964 2675 19138 3203 8536 6656 16442 7947 1295
"208946_s_at" 4606 5038 6302 4253 18683 18783 15765 4506 14766 15825 15679 15713 16953 8652 13414
"208947_s_at" 1476 2137 7297 21040 15880 20583 15886 5371 2224 19521 1244 19428 1822 18719 16842
"208948_s_at" 5988 18624 7685 4573 19044 17494 13636 19151 3122 9419 8943 15192 14968 8069 17135
"208949_s_at" 18198 4865 6507 5255 15959 15467 19044 5142 13959 8039 7593 14937 13127 11128 2935
"208950_s_at" 1646 4217 4784 2485 18530 3543 10888 4608 13256 10988 3047 4613 16301 13808 12775
"208951_at" 5842 2078 1136 1341 18012 2251 9821 5077 3606 14883 4951 5566 4926 1401 19383
"208952_s_at" 6876 16964 7918 15982 15217 16962 18081 20891 19220 8243 17376 7447 16170 6203 16100
"208953_at" 5752 5238 2585 17331 3272 1109 18143 1634 893 20256 845 6513 13323 11186 15245
"208954_s_at" 4930 18183 8154 3547 19745 2464 20587 18689 3981 8946 5767 3120 18273 10332 15620
"208955_at" 1568 13923 8087 18233 18678 20184 16032 18210 16285 19546 18341 20835 18206 18484 20063
"208956_x_at" 17428 17703 19964 16742 18993 18830 17162 17545 19101 16311 18481 19285 18041 11949 20356
"208957_at" 1104 2584 551 29 77 807 598 542 14789 9368 108 110 905 1266 2803
"208958_at" 9565 7493 15814 346 8380 4447 1929 8410 8462 5907 404 614 705 951 4684
"208959_s_at" 628 1559 443 577 797 209 2630 1594 2395 3695 726 840 603 1670 359
"208960_s_at" 15994 6358 22252 22223 20415 19281 15287 19657 450 20207 20862 16125 20029 1852 1419
"208961_s_at" 16344 9126 19936 21091 21977 19974 18670 16705 21615 18545 20447 19480 21731 12052 21217
"208962_s_at" 1581 15111 3652 17290 16796 16237 17927 19444 21178 19748 15090 17089 17177 11534 19565
"208963_x_at" 8935 4349 3409 15978 18046 1384 16060 16309 19738 20788 8159 20745 16929 19578 18688
"208964_s_at" 18878 16051 8109 5885 16894 20410 16963 7002 19052 17610 9479 16337 17984 19506 13823
"208965_s_at" 10255 13402 11391 14637 6660 4814 18770 6322 5802 16588 6394 14661 16053 18423 3379
"208966_x_at" 14935 10105 16533 8433 7933 4896 16242 4540 8822 21568 1499 7613 8787 11954 10544
"208967_s_at" 17753 15973 4395 15636 13328 17672 18371 3381 13639 17548 5069 7145 4657 12186 15509
"208968_s_at" 19067 16525 18861 18106 19539 19360 19487 16646 18146 17763 17181 20462 18829 19786 21200
"208969_at" 16766 15580 3449 2652 14832 1947 16428 5994 13576 17525 9214 15563 13114 10196 14322
"208970_s_at" 8963 3808 3359 4332 18249 19335 19148 6485 15120 15859 15513 5416 15971 18418 15328
"208971_at" 16932 18730 4992 19389 16469 4284 17607 4193 13717 17091 8652 6988 13537 20450 17336
"208972_s_at" 19858 14543 7478 17148 19806 16889 20272 4080 20200 20980 15796 20686 16400 22000 17146
"208973_at" 18022 17059 6887 16706 3658 16633 21234 17813 17131 20439 18982 16226 1449 19527 19115
"208974_x_at" 8204 15262 19467 18533 19791 19247 18303 15804 19449 9478 6570 7069 13857 10753 16823
"208975_s_at" 7157 14578 8710 4935 17799 16909 18746 6587 16710 8193 9623 18364 16245 5819 17514
"208977_x_at" 17079 17519 9053 5759 14571 18815 16244 6513 16388 19540 8401 17163 6182 11708 13479
"208978_at" 20239 16485 8703 20780 19936 20680 9115 19752 20787 13973 18766 21177 19187 13071 19104
"208979_at" 1438 19813 7488 4417 17735 4206 15372 17559 14140 16100 7541 5077 17853 10176 20127
"208980_s_at" 3275 450 1106 1529 582 461 3225 3136 927 7558 7954 1292 1529 9373 551
"208981_at" 12288 6214 14413 9082 7757 10471 20086 20697 4502 16424 17836 14133 10744 9661 8715
"208982_at" 7667 21160 16371 12053 12786 13726 17255 22019 12733 16886 20264 14449 4605 9704 7265
"208983_s_at" 12728 12069 5878 11741 4298 12637 2739 22169 10618 18286 21647 8388 12600 11980 10914
"208984_x_at" 4394 16765 6693 3372 20514 15676 15889 15977 18478 15534 7933 4216 12722 7995 15715
"208985_s_at" 18044 18971 8829 16925 14186 3417 20407 7225 18215 18795 6471 19278 16545 12407 18822
"208986_at" 771 15765 3994 1775 17445 2132 14058 4888 1027 6634 9515 2250 3391 5501 2596
"208987_s_at" 4761 18141 3288 15730 15262 18282 17313 16619 215 17125 4174 6840 17300 7561 13904
"208988_at" 3074 1354 1652 1844 2959 1803 21808 2000 16217 4153 2318 2851 3759 2617 18846
"208989_s_at" 2333 1406 3107 1355 14555 1246 15072 19740 16460 15806 1999 5447 2043 7284 21791
"208990_s_at" 9313 5473 7003 5235 15661 17614 19402 17946 18762 15981 15229 15406 14744 11059 18902
"208991_at" 16805 5423 3705 1681 17736 19133 14636 12959 3955 15883 542 1338 3789 4811 18751
"208992_s_at" 30 4376 483 1477 15499 18394 14660 7609 20418 19995 14268 1301 17505 5887 19641
"208993_s_at" 8482 13668 5642 5364 16107 3906 15066 4810 15245 7045 5030 16424 3621 5357 14211
"208994_s_at" 3393 15271 4243 16862 13759 4352 18521 4811 14771 9141 7718 16478 6334 7295 15117
"208995_s_at" 4986 17797 1869 4080 14230 19663 18455 3878 15386 4365 4100 5824 13660 4809 18849
"208996_s_at" 2035 16604 4113 5450 14711 15514 13656 17529 13477 4714 5974 2253 14860 4982 14453
"208997_s_at" 19701 16784 2948 15593 17166 19510 21225 18382 1390 21857 18761 6357 5875 21454 18347
"208998_at" 18183 20909 19686 4733 18091 16806 19947 19144 13936 20909 19568 19268 17152 20887 18725
"208999_at" 19695 5183 18709 19129 20122 20340 21873 22172 17479 16024 20186 16989 16040 12367 21489
"209000_s_at" 21933 17231 19322 20233 20804 2786 6855 18879 20697 5617 5953 19763 5439 2889 19823
"209001_s_at" 6394 5020 3941 15668 14196 3456 16480 17014 14261 15736 17787 15196 5751 9164 14621
"209002_s_at" 2857 17345 1682 16076 14368 3730 8213 6203 1031 19068 20176 18158 18898 11776 17927
"209003_at" 5882 4705 19707 5819 20119 18369 22183 5973 20895 17228 8420 18744 19907 21089 16704
"209004_s_at" 3385 21320 20610 18624 19576 19342 13823 7467 20068 5065 7567 17771 17046 4655 21015
"209005_at" 19054 11049 18696 16496 3014 21506 22152 21022 21417 2163 5251 17258 19289 6796 17062
"209006_s_at" 1490 20431 7198 22117 2390 16990 13842 1841 1123 1061 1389 923 1707 674 13285
"209007_s_at" 398 1058 1354 1673 3412 1348 18108 1219 2815 2377 9015 1228 1988 1529 2300
"209008_x_at" 18117 15563 19332 15818 15160 15687 10241 18179 14504 21642 5298 15707 8371 18600 13189
"209009_at" 18494 17337 8714 17015 17030 16637 14410 4130 15731 8871 16331 18157 14099 9010 17472
"209010_s_at" 14317 12815 4097 15446 2851 11141 11816 1644 8786 3458 21814 21785 17648 8170 8007
"209011_at" 7930 1708 8679 1305 20058 840 5796 21643 2744 615 17080 19429 3894 13893 2102
"209012_at" 4203 1198 7796 5698 3032 2498 9048 19669 18580 16325 8915 1965 15234 10356 20860
"209013_x_at" 274 17875 4551 22183 14983 2162 7967 20671 679 11452 2897 1373 3322 14574 21825
"209014_at" 1957 18433 6904 2760 15191 1307 15515 7305 2884 5714 19214 6083 14713 10376 13097
"209015_s_at" 5598 16350 330 1846 2194 283 14930 1407 1419 1788 3006 998 1745 1045 12408
