"inst_595" "inst_622" "inst_662" "inst_841" "inst_958" "inst_1715" "inst_2865" "inst_5084" "inst_5509"
"214110_s_at" 14556 1199 1022 2823 15316 10410 9921 18834 17455
"214111_at" 14295 9390 8393 13793 8829 7437 3085 12349 11018
"214112_s_at" 16699 16186 17394 18739 18909 4462 17476 19441 6025
"214113_s_at" 3493 18461 14628 18013 16837 4017 15627 13892 16934
"214114_x_at" 18666 14550 3293 1365 2411 21908 10892 15057 14126
"214115_at" 13954 8579 8430 12344 10624 10432 6822 10750 10341
"214116_at" 8815 13769 5986 5015 22032 4786 16491 6729 2497
"214117_s_at" 21415 15627 4601 18429 3798 14754 16382 18063 4387
"214118_x_at" 346 14737 4882 2745 20138 17140 2179 19727 5272
"214119_s_at" 1208 15756 13847 15315 13793 4832 14641 18520 18240
"214120_at" 8017 4641 8918 6770 6603 15703 12620 20078 8980
"214121_x_at" 15257 10330 2945 731 1841 14613 18544 4896 20881
"214122_at" 16163 5299 6104 11729 7454 15016 7173 7993 11030
"214123_s_at" 9435 10178 5936 2607 18955 9269 12337 22021 22046
"214124_x_at" 22053 11046 18113 5389 17317 3683 11071 21538 21240
"214125_s_at" 13206 6444 6131 12454 9744 13609 7533 7951 8698
"214126_at" 3885 15193 11140 18772 22045 15773 12196 18600 5388
"214127_s_at" 11613 9074 8678 12192 10777 8559 4117 9337 8187
"214128_at" 21828 11995 3522 4083 7265 6793 6728 95 18166
"214129_at" 5607 14559 5547 14981 15283 2604 13043 2226 6139
"214130_s_at" 18912 1304 3384 15872 13427 6358 10769 426 18997
"214131_at" 13319 5444 8092 12595 10645 9565 7071 12450 7851
"214132_at" 17531 7410 17427 20178 17642 18603 18476 17558 19884
"214133_at" 1110 7037 12863 1950 6340 6881 12675 13634 19807
"214134_at" 12700 6017 6532 8745 4212 8592 6418 11770 12331
"214135_at" 16976 11324 19517 12908 10185 7187 8510 11518 12844
"214136_at" 2393 12912 7826 1370 726 19299 13975 15803 20493
"214137_at" 5132 6619 2507 11651 12659 16774 16224 10972 9023
"214138_at" 492 439 21942 153 31 18696 17090 1259 15494
"214139_at" 17488 11910 20396 12015 320 19104 213 10163 9921
"214140_at" 1035 4861 1386 1939 1089 1847 12426 5593 20622
"214141_x_at" 21917 21376 22036 21636 21214 21102 15583 15167 15423
"214142_at" 13396 12897 10743 13573 9014 13827 5391 11766 6623
"214143_x_at" 17600 2040 1677 15535 2882 17438 2728 6403 13284
"214144_at" 16025 1135 223 3767 3003 3016 11414 2780 4445
"214145_s_at" 8116 12102 9814 5855 9350 15532 5532 8405 9371
"214146_s_at" 9991 4324 10729 13024 8427 8160 7637 11811 11426
"214147_at" 9051 5205 9855 6842 5417 8918 3495 12731 9241
"214148_at" 5911 9337 17628 679 134 239 11576 21893 21141
"214149_s_at" 21391 18228 4791 18265 15789 17965 10304 20227 16656
"214150_x_at" 17205 17589 14051 15653 16973 20740 11501 15294 14092
"214151_s_at" 21482 7854 21889 1315 15786 22082 2066 3954 1839
"214152_at" 1386 7595 267 2521 1123 22018 14891 3399 20585
"214153_at" 2136 4642 20294 9526 1239 4998 16633 347 2306
"214154_s_at" 13377 11695 11285 14323 10130 12214 11334 7675 11795
"214155_s_at" 6330 10725 15781 15089 16610 3571 21729 18659 6112
"214156_at" 7606 7742 9954 12842 8062 8383 5824 1305 1242
"214157_at" 6672 20844 20614 17046 17748 19378 18062 16850 16435
"214158_s_at" 13306 3409 11902 13679 10976 9481 8839 13392 8720
"214159_at" 11879 4682 10369 9939 11988 8183 9373 8717 11568
"214160_at" 10635 8610 5856 11722 10870 9065 5686 11977 11235
"214161_at" 11395 12451 12048 20347 18003 14481 19092 13321 20519
"214162_at" 9330 4101 8673 10049 10288 14138 6229 13366 9364
"214163_at" 2473 9207 1304 13333 15434 21915 3027 453 1794
"214164_x_at" 17973 1890 14728 4194 13433 1143 9942 19638 4973
"214165_s_at" 11232 7579 8473 12646 5049 9909 5556 7400 11135
"214166_at" 2831 13691 16575 13224 9226 9306 11391 12802 18625
"214167_s_at" 6449 13836 3415 4559 3418 5657 2079 14629 4420
"214168_s_at" 3133 18390 18078 18614 3729 11410 2621 19923 17371
"214169_at" 12445 2936 17504 2427 3853 14185 20695 20449 6286
"214170_x_at" 7136 18745 15812 18171 13362 16494 11958 6549 6216
"214171_s_at" 13184 6793 9209 11417 6115 6186 4303 12759 9187
"214172_x_at" 16550 17070 20322 16743 18325 21893 21129 18743 20964
"214173_x_at" 17520 16994 16989 17622 17688 5877 18061 17179 18355
"214174_s_at" 8149 13893 11169 2100 9563 14109 7853 9113 10978
"214175_x_at" 7655 12467 18618 9443 12775 13435 438 442 7432
"214176_s_at" 854 2222 3900 749 12772 11357 10453 14447 20373
"214177_s_at" 15045 156 16604 2019 1304 2129 2907 5858 2823
"214178_s_at" 5263 11360 9197 13191 5523 850 4955 8748 6929
"214179_s_at" 995 14481 16054 3059 3698 16996 2163 16018 16671
"214180_at" 17323 15653 16472 6766 13218 16077 7876 13070 888
"214181_x_at" 10424 7231 8911 6348 6316 5697 4520 10897 10587
"214182_at" 16934 21551 15885 4542 14675 18645 14407 20234 15273
"214183_s_at" 10515 7825 9062 10566 8363 7873 6775 8371 9915
"214184_at" 14105 4003 10086 7099 8457 11812 12051 10943 12656
"214185_at" 19720 9820 19416 13733 7191 17768 143 3112 7548
"214186_s_at" 7060 5081 5581 9125 11004 15018 3453 9920 11536
"214187_x_at" 8421 13314 20005 13296 9806 14826 6713 9833 6353
"214188_at" 12238 6748 9572 3104 1543 7593 491 12266 17632
"214189_s_at" 2539 9191 15210 11580 6055 15058 2531 3912 17489
"214190_x_at" 21069 20963 5734 16522 20534 14502 14102 21636 981
"214191_at" 7650 12864 11524 6940 6619 8491 13598 8328 349
"214192_at" 8332 7915 7605 8261 12183 12207 9474 13278 9266
"214193_s_at" 2133 5430 19838 255 20813 4811 20230 5026 16847
"214194_at" 15223 13564 19446 21762 22062 2358 19448 1679 21539
"214195_at" 12455 4249 10481 11538 5396 9287 244 12585 12156
"214196_s_at" 16282 1743 1429 17393 14514 18247 18079 18723 2038
"214197_s_at" 3562 16454 19758 4161 16660 18157 18901 248 2053
"214198_s_at" 4207 19823 15882 16704 2918 17890 1237 916 21052
"214199_at" 13260 11836 12815 8315 6502 7758 3909 11637 1705
"214200_s_at" 9206 7635 8910 9936 4610 14445 5704 21462 7597
"214201_x_at" 21773 270 17995 17794 13351 18910 19845 5706 14631
"214202_at" 3425 10866 21265 1874 17444 4865 15214 3102 6042
"214203_s_at" 1305 1944 7122 503 6951 7456 8311 11107 9
"214204_at" 9074 10126 12755 8732 7494 8012 3766 7402 9949
"214205_x_at" 2302 13934 3683 17044 20060 149 1658 19646 2937
"214206_at" 13293 7223 11061 9010 7893 10182 5048 9219 8875
"214207_s_at" 10884 9022 7245 9273 7861 6473 7366 12021 12660
"214208_at" 9395 11194 7032 7935 8811 12503 6033 12692 2320
"214209_s_at" 6084 2372 17550 15111 8027 13235 18765 438 22150
"214210_at" 7500 12871 21097 354 17654 18068 12845 2905 21074
"214211_at" 2604 14391 3780 15279 13984 338 11259 4679 14159
"214212_x_at" 19302 18305 15843 20893 21031 3207 20561 6127 1744
"214213_x_at" 20820 14515 15221 16465 1390 3303 13546 16670 13950
"214214_s_at" 19460 16434 15068 4499 15277 18609 14916 5831 6213
"214215_s_at" 11434 7236 15212 12009 10658 12340 4613 9600 2499
"214216_s_at" 19402 21513 395 21248 1150 13201 21626 19949 21690
"214217_at" 12380 12743 8322 8806 4765 6945 6632 7585 6783
"214218_s_at" 15426 3029 7638 9096 5642 12432 6616 9008 11585
"214219_x_at" 12763 8268 11071 5885 7518 11223 4967 10459 10373
"214220_s_at" 21924 18054 2570 15646 21771 16346 13018 14698 19035
"214221_at" 7472 10935 18339 21611 14643 20434 19515 1889 17279
"214222_at" 10437 5627 4586 12072 13009 13279 4159 18985 11606
"214223_at" 10050 12903 6136 14219 5727 5823 9553 13548 7821
"214224_s_at" 20884 2053 17953 16382 17409 16274 17546 14056 13673
"214225_at" 340 10569 14767 17015 922 18550 10307 1473 4742
"214226_at" 568 3558 15009 9797 10989 7117 10155 20106 19921
"214227_at" 12433 8879 11840 10815 8323 15083 7831 8791 8037
"214228_x_at" 11704 9742 10792 6358 10458 6556 6802 9736 7314
"214229_at" 17532 2817 7424 7504 5456 1595 1746 10955 6251
"214230_at" 12011 12836 19981 13701 13237 3727 12486 16214 5188
"214231_s_at" 1747 14291 1411 1849 21911 8174 17650 6586 22176
"214232_at" 19904 1137 17278 17951 13103 550 12638 21810 16191
"214233_at" 6742 4567 3265 12230 13086 1871 465 12858 10274
"214234_s_at" 12335 9299 2588 12083 9145 10926 558 3374 3051
"214235_at" 2475 11208 1183 8427 12911 19614 8979 9645 20490
"214236_at" 3061 7289 16168 7770 13105 14568 12153 5039 3556
"214237_x_at" 6081 15456 16477 9914 2975 11879 18785 2744 1049
"214238_at" 2905 7112 7438 12018 10771 6521 7122 11291 16227
"214239_x_at" 19618 21495 19008 20904 18722 2965 14525 4455 20189
"214240_at" 17271 14821 2323 16185 14861 4277 10832 13924 3361
"214241_at" 1470 17719 14856 10379 8212 4898 1080 14580 21810
"214242_at" 12106 8849 12103 14233 12101 6623 507 2685 313
"214243_s_at" 14298 5769 2252 7376 5928 14711 6072 769 12444
"214244_s_at" 15160 1229 10043 22049 2562 12274 17873 18440 13967
"214245_at" 18411 1143 16542 13974 20016 21625 17034 335 4604
"214246_x_at" 20311 19233 14504 16216 16893 16825 17583 18561 3171
"214247_s_at" 13841 3009 8698 11820 4091 13744 8293 13538 11333
"214248_s_at" 8820 8554 10461 14676 5545 10117 9300 9586 10284
"214249_at" 10773 8420 5672 14357 5634 8752 9028 10189 9817
"214250_at" 8508 12798 5787 9515 6728 15227 641 20053 1136
"214251_s_at" 17900 19742 20298 2323 2812 7377 20896 18623 2491
"214252_s_at" 2832 1069 19850 1483 15981 5888 1841 19019 21451
"214253_s_at" 14430 4474 8289 11639 9719 9701 653 11395 533
"214254_at" 14792 11195 9811 8674 12447 7925 7345 7436 11514
"214255_at" 14255 5172 6025 8039 5834 4614 6079 9156 11717
"214256_at" 18025 3823 16214 5910 11058 15142 5598 12911 10482
"214257_s_at" 6133 2366 2905 3082 16916 16140 11452 1731 13575
"214258_x_at" 17601 21348 19095 17344 16661 1980 19296 5881 16267
"214259_s_at" 1413 13837 14594 4599 2002 18899 13686 7274 13190
"214260_at" 1159 5478 21294 4354 18998 405 21013 20395 2711
"214261_s_at" 14671 13120 12399 8108 11642 15278 3521 11099 11103
"214262_at" 9531 9315 12190 7669 9265 11710 3561 7729 11443
"214263_x_at" 17184 21628 17366 16263 16776 20685 19187 4903 16053
"214264_s_at" 6562 1734 3710 1596 3583 2569 11351 3854 13585
"214265_at" 2210 7273 7740 13987 8897 15348 5730 20531 20236
"214266_s_at" 15220 15124 4478 5674 1647 11114 19339 1019 771
"214267_s_at" 10805 7900 8631 14614 8086 10426 8457 8137 10912
"214268_s_at" 20108 20175 19891 19928 20602 18137 14817 16454 16210
"214269_at" 12549 4767 8234 6768 4129 10770 7645 10333 9154
"214270_s_at" 14569 2027 13425 15899 11690 11127 10380 1239 10017
"214271_x_at" 16229 1381 1083 8903 3851 3999 5075 6718 4577
"214272_at" 13909 13323 7057 12315 11286 12720 3179 10441 7989
"214273_x_at" 18497 1519 20024 20828 19082 21255 11451 6627 20378
"214274_s_at" 5752 1009 2529 2073 15067 5082 10219 4530 4025
"214275_at" 20136 12638 21765 12483 4945 9280 3405 11797 6371
"214276_at" 1015 6590 17790 12388 8820 15520 2965 18330 11709
"214277_at" 16597 9984 11103 830 999 6929 18911 19302 13794
"214278_s_at" 9870 9131 10277 10261 2636 14175 8442 13122 8011
"214279_s_at" 1052 2579 13538 17825 9027 16606 10178 11584 19540
"214280_x_at" 17014 16764 18935 5441 17938 4163 15626 19961 16372
"214281_s_at" 19126 22027 17880 17644 20097 2952 17721 4647 19744
"214282_at" 9856 11239 9741 9270 10298 14050 6832 13042 2321
"214283_at" 18855 2039 5427 20568 21050 1761 13064 677 5181
"214284_s_at" 4560 12108 11086 9097 11205 11891 9705 10728 9698
"214285_at" 11399 3840 10271 6548 8087 9378 9603 13813 13639
"214286_at" 12062 7259 9381 6591 5900 8324 8381 13319 76
"214287_s_at" 4420 3799 9693 9684 9715 10755 4001 2350 390
"214288_s_at" 17829 14770 1937 5334 14782 5339 13966 15953 13315
"214289_at" 9164 3065 12859 160 12565 8828 10436 18124 8886
"214290_s_at" 6237 415 1774 464 349 19687 12928 4442 3189
"214291_at" 3080 12769 18502 21946 16432 3030 18940 18627 19353
"214292_at" 12243 7786 10600 8798 5720 10564 3209 7609 9928
"214293_at" 5691 6323 17730 5464 18491 11168 21652 342 671
"214294_at" 1392 9473 2713 7158 12837 16541 745 8473 10555
"214295_at" 975 16090 13653 4893 17046 1734 17778 15593 21039
"214296_x_at" 12569 4265 10586 11842 10218 11791 7988 10703 7348
"214297_at" 14467 7498 11824 7165 11833 16162 2706 9937 8486
"214298_x_at" 10898 3264 14670 14316 9424 2215 3634 6557 8825
"214299_at" 18011 3480 21841 4873 2356 19292 10948 20923 5963
"214300_s_at" 5798 2830 18906 1597 11509 13564 18853 22079 8377
"214301_s_at" 13861 3858 13072 13090 6326 7328 9502 13590 8009
"214302_x_at" 9477 8735 10865 9189 8304 8129 6663 9042 11846
"214303_x_at" 11963 10119 10773 4131 11451 10515 4880 8480 11412
"214304_x_at" 12653 7607 8880 8980 6836 9941 6193 7772 6718
"214305_s_at" 17477 16442 2920 16230 15452 20647 16787 19841 15634
"214306_at" 3990 18626 14509 19773 18224 15757 19928 16991 19422
"214307_at" 7892 8865 8140 14427 9795 6290 3831 13462 6596
"214308_s_at" 19650 12453 6433 7830 5083 12826 9119 7372 10879
"214309_s_at" 8516 4152 7153 12728 8993 11960 8250 13421 9899
"214310_s_at" 4932 276 1662 3069 3680 601 17787 17795 1776
"214311_at" 13282 7048 7861 13210 6405 13989 1985 9409 16386
"214312_at" 473 5203 1115 8388 4766 16001 9061 11751 11330
"214313_s_at" 16339 13023 8020 18550 20415 17040 22017 15825 14233
"214314_s_at" 3137 16394 19774 3585 21517 18356 22216 14666 19116
"214315_x_at" 1036 20239 18575 17295 17081 3954 12803 14070 15377
"214316_x_at" 3701 543 16677 15627 13703 2291 11967 21740 13217
"214317_x_at" 16601 627 15509 3714 2553 22014 11690 14496 4023
"214318_s_at" 4641 3580 10001 11648 7141 21217 9611 13100 18341
"214319_at" 7826 8471 10922 10024 8291 21830 7778 10956 8816
"214320_x_at" 2756 16289 21900 5997 11575 365 8145 9116 6765
"214321_at" 9234 3938 4602 13092 10443 7589 7064 4635 5689
"214322_at" 19262 14233 16304 14408 13409 18012 14620 1096 21694
"214323_s_at" 16332 20664 5271 14839 16752 20757 13082 6004 18725
"214324_at" 14840 11643 12279 11762 5013 12370 9104 11976 5600
"214325_at" 13637 6149 7791 11112 7466 12120 4806 10620 10622
"214326_x_at" 2830 204 14578 2820 161 3810 1176 19334 20135
"214327_x_at" 1142 2272 20140 15468 1963 389 14108 14554 13859
"214328_s_at" 16795 16177 3629 8759 2875 17100 2113 5771 5431
"214329_x_at" 7726 6425 7616 12209 6629 11801 4796 13785 3399
"214330_at" 13209 4688 5939 17468 13862 14779 19623 1162 12269
"214331_at" 19655 10573 6343 20554 21577 2582 16363 4856 19371
"214332_s_at" 7415 13818 10899 1386 17628 5830 13931 16650 21710
"214333_x_at" 20871 2342 2702 18987 15095 772 15485 17959 20819
"214334_x_at" 2242 18801 13287 18336 17803 2817 17711 1691 16077
"214335_at" 6353 2332 18373 6585 10826 1150 196 8322 5464
"214336_s_at" 5112 14632 1146 3743 1908 1251 17690 18602 1892
"214337_at" 8340 4439 11631 13245 8659 13017 10666 2967 17268
"214338_at" 19724 18034 15400 15596 9523 1074 21815 2804 21032
"214339_s_at" 18228 1431 3662 6849 4385 14286 3767 11504 13083
"214340_at" 20342 9596 6564 20400 17030 13697 15978 1608 133
"214341_at" 12767 8290 12111 8264 9471 6771 6573 12199 11951
"214342_at" 8343 4333 12802 13614 9006 11782 1157 1031 3147
"214343_s_at" 8446 11715 5943 7268 8603 13624 10003 2561 9953
"214344_at" 21091 3768 20099 6033 8859 10560 6507 10489 12024
"214345_at" 17418 6427 8516 12570 4989 1881 4293 9122 2595
"214346_at" 11642 7604 8879 14201 8190 9943 599 1030 7616
"214347_s_at" 14888 6172 8232 5953 4230 12051 5714 11561 11275
"214348_at" 11743 4351 9702 4586 12778 7050 3330 7581 11133
"214349_at" 650 1097 222 283 7387 2611 341 1079 18176
"214350_at" 8440 13219 11406 11305 13018 15384 3530 13295 7200
"214351_x_at" 6791 1446 14080 8690 1297 4396 10743 2290 3886
"214352_s_at" 19354 20903 15587 20191 16632 17461 18383 20030 15576
"214353_at" 9578 9060 10158 10187 5075 8962 13704 13683 17118
"214354_x_at" 1241 9958 20977 15449 7185 17686 123 5966 2293
"214355_x_at" 6684 858 16395 15897 3013 18817 16403 2964 3810
"214356_s_at" 6818 2205 17088 2631 19759 3854 13865 19350 17308
"214357_at" 2937 13718 21121 13438 948 18826 21080 18948 3311
"214358_at" 801 20186 9392 4441 21678 19879 18761 19547 2340
"214359_s_at" 17513 18085 13588 4178 14700 17087 14650 15871 14644
"214360_at" 7882 8908 6900 6360 5739 8051 8811 13351 7170
"214361_s_at" 4636 15503 9390 12517 12789 7533 7987 11935 8499
"214362_at" 7958 7602 6242 14649 9446 13407 7404 13536 3039
"214363_s_at" 3312 19726 16991 15541 15504 19897 15482 15629 15366
"214364_at" 21805 9236 942 19959 13492 218 13462 20354 20020
"214365_at" 9194 10929 10533 7951 12726 4987 6222 13431 8390
"214366_s_at" 12046 3990 8976 9061 9017 12852 8928 11709 6717
"214367_at" 9325 13474 11007 8866 5020 12648 5835 12385 6424
"214368_at" 8731 2706 9575 5907 10904 1025 3234 12252 11050
"214369_s_at" 10772 12508 17985 14613 11608 17362 620 8845 451
"214370_at" 11404 9511 8650 14134 4275 21854 8947 11516 12674
"214371_at" 10027 11991 8002 2053 12844 12572 7055 19237 4350
"214372_x_at" 751 46 7595 12834 14402 13584 15253 254 22272
"214373_at" 595 2598 17377 786 15135 3147 16791 2412 18238
"214374_s_at" 19625 5864 1660 1993 21601 12239 430 19825 15481
"214375_at" 13443 5587 546 6415 5178 682 14053 1297 3492
"214376_at" 11144 6047 10188 10616 8433 13120 9668 7762 2507
"214377_s_at" 4230 16152 21910 11928 7258 5893 20328 9646 1903
"214378_at" 8823 6514 14807 12821 15760 8263 19722 5372 338
"214379_at" 10643 11469 11213 14674 11454 11466 6235 20308 8862
"214380_at" 12819 8929 6697 6491 8055 13661 3575 12753 10763
"214381_at" 12004 13516 19789 7872 11420 3799 4296 11319 12641
"214382_at" 11360 13151 9050 13452 8476 8921 4563 13093 6861
"214383_x_at" 6837 14806 13599 17062 3252 884 17636 18435 1990
"214384_s_at" 12133 10807 13321 13336 1956 6828 3548 10642 16405
"214385_s_at" 8025 9323 1374 20202 3193 13141 11948 1153 9285
"214386_at" 12009 9265 11332 13165 9734 10849 6190 2304 11735
"214387_x_at" 8895 11278 8109 10587 6302 13114 6047 11038 7176
"214388_at" 2246 6356 14770 11227 4789 4477 3695 9814 1168
"214389_at" 8270 3725 6403 13034 7163 10085 7183 13003 11387
"214390_s_at" 9656 7769 9688 13052 6390 1604 5184 9826 11140
"214391_x_at" 11952 7067 10474 7687 8118 12455 8849 7858 10335
"214392_at" 13551 11311 9133 11941 5347 6423 7657 7892 12263
"214393_at" 13259 12385 8748 9373 11980 5812 8004 12148 16250
"214394_x_at" 7068 1691 1416 4870 13622 18831 3004 4687 5847
"214395_x_at" 2093 360 19492 5801 17192 19989 616 15695 20480
"214396_s_at" 9157 12957 16481 7974 11580 12093 9036 17085 13119
"214397_at" 12390 4255 6766 6850 10446 11004 12972 9132 19042
"214398_s_at" 4519 16426 20275 21365 2454 16242 11288 5206 8220
"214399_s_at" 11523 6181 8931 8495 11096 13974 6637 7445 10360
"214400_at" 13972 8770 11548 12487 11975 9488 8653 11308 8567
"214401_at" 452 4885 20710 11796 5149 11444 8063 12948 12483
"214402_s_at" 13006 8870 10707 13426 11800 7345 2280 8764 3150
"214403_x_at" 17825 1484 156 12231 2820 787 5809 7462 13717
"214404_x_at" 21681 20310 19038 21812 21633 12010 14195 18847 4337
"214405_at" 9804 5842 8751 7988 4406 8680 9724 10652 11458
"214406_s_at" 8909 10568 11984 11467 5907 12184 5880 12315 10717
"214407_x_at" 21408 1798 22094 11424 12566 1864 8095 11008 11423
"214408_s_at" 14278 13071 10463 13382 8102 10672 3974 7116 8246
"214409_at" 14668 4076 11132 9033 4697 9594 8002 7716 7040
"214410_at" 8453 8967 13052 10480 11768 12763 4063 6582 12560
"214411_x_at" 5549 5894 21987 5845 7018 677 5940 7796 9741
"214412_at" 11322 3346 11386 9780 4632 8436 173 9976 17680
"214413_at" 8762 8142 12778 7478 4432 15236 9155 13231 2401
"214414_x_at" 18868 11923 10930 15826 5249 8672 12143 7536 2825
"214415_at" 8670 7351 6579 15849 325 4656 21975 5011 21080
"214416_at" 12010 5656 17029 12308 7338 6988 2702 7959 7285
"214417_s_at" 20978 4804 17461 7111 4424 798 7599 12569 9850
"214418_at" 13188 6723 10261 7758 4200 13155 5499 4645 10771
"214419_s_at" 18661 12223 10904 14152 9274 9387 5659 11881 6921
"214420_s_at" 14091 10319 7828 7358 9461 7455 6518 7352 12604
"214421_x_at" 20283 5799 21067 9088 8778 16988 7376 8051 4181
"214422_at" 8436 4229 7810 9454 5089 8717 16998 21537 1823
"214423_x_at" 534 18855 19574 8409 12865 2939 12187 20849 1845
"214424_s_at" 8822 5110 9654 12565 4788 12662 8504 9795 10979
"214425_at" 1244 5178 11052 10402 8704 13208 2203 8865 7791
"214426_x_at" 19291 21257 18956 21473 19863 3076 16764 789 4336
"214427_at" 21642 19872 17337 21618 19877 19263 14406 14899 14250
"214428_x_at" 21608 1064 7091 9751 12791 20921 20419 18667 1401
