"inst_224" "inst_384" "inst_390" "inst_447" "inst_849" "inst_966" "inst_991" "inst_1049" "inst_1152" "inst_1211" "inst_1548" "inst_1636" "inst_2671" "inst_3165" "inst_4435" "inst_5208" "inst_5571" "inst_5767" "inst_6170" "inst_6243" "inst_6931" "inst_6971"
"212620_at" 5708 10059 17571 21836 7660 3294 4526 14042 1481 3704 21560 1777 18133 5805 780 2725 2645 20582 20328 17808 1224 12930
"212621_at" 17339 17394 1767 18517 20017 20563 19399 20608 4866 20561 5120 19882 19845 14201 16151 16383 19406 5003 7369 20651 21244 21299
"212622_at" 6004 15314 15536 19647 6592 17810 20206 18781 2247 19348 597 3244 2628 15058 14538 16290 17581 19443 2373 13665 2514 18847
"212623_at" 7415 15119 3071 13702 6706 16463 2552 18347 1440 18412 430 19073 2457 5734 12643 3694 4036 14570 2240 14118 18795 12665
"212624_s_at" 6160 12230 9931 22137 3633 3918 16075 16424 12328 18942 8211 14379 8070 12961 20218 5667 16855 15177 2504 21139 3149 19602
"212625_at" 5789 3278 4092 14610 1105 2339 2244 13537 496 2241 18408 14770 1904 16851 12906 1283 2393 14961 1537 2726 2066 11709
"212626_x_at" 1988 2632 2996 15344 7526 13409 3535 13706 4920 3290 5106 3584 11500 5825 11868 3939 3336 12667 9701 2288 2810 2338
"212627_s_at" 2647 1254 19486 2350 9842 14692 17147 17771 21316 1055 22008 2893 20601 5860 3841 4695 2503 5173 12923 15001 2661 20782
"212628_at" 8233 18908 15959 15131 2047 16210 15082 19463 1362 4264 1544 16009 17281 18516 11863 4173 3612 20971 2425 12577 13871 18362
"212629_s_at" 14608 13581 2308 13570 4082 13520 14767 19517 1644 5613 5982 16801 3435 6015 13587 16338 3701 17014 9661 12928 2059 12869
"212630_at" 15117 561 15054 11543 1106 1797 1194 13695 2038 1887 2400 259 3101 2238 13016 1081 2019 19512 4868 18682 13576 2007
"212631_at" 19647 11870 14452 20672 10706 16845 15249 14924 15124 16819 19481 17205 17449 18432 13120 17157 19632 19144 5307 20668 20520 17239
"212632_at" 15002 11592 4715 5599 7077 18579 20482 20175 16986 15727 21515 20322 15035 17894 16939 21504 16867 17441 5067 21744 20027 17007
"212633_at" 3902 12870 17961 15818 8660 20887 17650 19434 5581 4577 659 16004 3840 18610 18387 16864 18333 15156 2830 19755 16339 18299
"212634_at" 6517 11051 1669 20085 21678 13759 19820 21580 2511 4738 2065 18709 4770 19138 21253 5835 17143 17810 3726 20430 19893 14579
"212635_at" 18657 16007 12833 15731 20795 15926 19947 17557 20198 3386 20101 1944 15099 6479 16542 4880 18734 17688 10764 14919 13289 20916
"212636_at" 17069 3688 21720 12298 5169 3473 22065 13319 18480 807 20652 20126 19973 21861 12352 22261 4323 13012 7689 16973 7984 14958
"212637_s_at" 667 19278 2214 5537 4828 1126 872 1927 19857 5906 2429 3593 19778 14578 19625 1082 15866 18027 4211 18409 13077 16361
"212638_s_at" 2476 3142 18119 16721 5472 1534 1562 14221 15510 7545 1093 3705 12763 4656 3762 2689 3758 5248 11440 3304 1716 12574
"212639_x_at" 16596 10791 17524 3892 13586 15147 8695 13528 15474 7049 21025 3447 6894 8628 7952 14653 6550 6927 16358 12229 2117 2329
"212640_at" 3401 18013 19126 14527 7971 17064 18339 19149 19957 6486 5518 16279 15836 19272 17200 18457 18192 12997 6295 15104 18381 19533
"212641_at" 20500 9503 5296 21621 9387 191 1192 8648 355 21608 9558 11091 323 3205 19736 1285 4536 4137 1243 4906 486 3783
"212642_s_at" 3302 4255 5396 21762 4982 17765 376 18224 200 20176 555 3251 1035 3944 19433 6102 534 20199 250 18712 608 844
"212643_at" 19948 13982 14070 16006 10369 16822 19747 19017 5766 5248 6006 17137 13805 16645 15803 13934 16888 14285 7442 21210 16872 17641
"212644_s_at" 14648 17472 14798 5091 4194 16220 17557 19475 16159 17858 2971 17954 12642 17402 5822 18581 19881 14851 10945 17835 20401 16825
"212645_x_at" 20135 18918 5102 5394 1058 19865 16119 1328 18375 6251 17883 3368 18328 17926 18418 3524 17052 21419 9765 19266 18620 21207
"212646_at" 799 16415 21871 15138 57 1631 451 10706 22171 19738 20340 58 20410 12855 15687 1184 733 19777 20437 154 501 223
"212647_at" 19695 21454 7436 15068 8606 21158 19530 21161 5187 3291 5904 18177 3424 16819 17480 5982 16070 16570 11393 12679 20542 13633
"212648_at" 17465 13646 12998 21679 3080 18597 17047 15201 4343 15871 17611 2897 4102 15543 14854 17512 16791 18230 1684 19846 18980 21421
"212649_at" 21586 16671 21410 3368 2741 15546 2965 1874 16975 5804 20154 3921 2293 18155 12729 4884 16719 12163 7695 14299 1656 1582
"212650_at" 4567 14702 4892 17382 4344 14302 1724 1593 18112 4708 20804 17448 18283 17293 3626 14935 18156 3722 19677 21115 2708 21660
"212651_at" 2515 18296 5285 2704 3984 17210 18472 15612 988 16055 4763 19629 3325 20645 5760 18090 13140 15150 2973 3166 1405 19542
"212652_s_at" 16874 15870 20425 20547 9657 17780 18230 21181 17721 837 3845 17698 5005 18202 17970 15707 17715 15193 3959 18939 17145 20060
"212653_s_at" 19488 16532 15299 15014 4826 16656 19871 18448 19638 5062 20958 14126 12601 14902 12609 14722 3466 14863 7978 17895 19618 15940
"212654_at" 10800 4695 11262 10864 17728 6084 7238 6251 10479 12674 12428 10318 1523 10602 7179 11568 7900 9224 17579 6823 7328 6448
"212655_at" 8868 17379 10449 21005 8543 18708 18989 20826 4940 2280 3469 15267 20339 15507 15934 17482 17222 2837 8417 16629 16982 18530
"212656_at" 8153 15962 4871 17048 3700 17544 4994 17380 21246 3209 6383 15081 16073 14391 12702 6081 13824 3977 12047 18509 13571 15580
"212657_s_at" 14284 1571 19859 3384 4133 1141 10664 6525 16571 20786 637 9916 5126 8006 19389 11154 193 4416 4123 4031 5866 5150
"212658_at" 2222 12911 4682 1641 498 950 1033 14679 11349 127 20751 3031 8400 6412 1836 695 788 2035 7916 584 14964 21612
"212659_s_at" 17482 2202 13242 581 17500 7007 6753 12637 4208 9552 17692 1762 21681 15989 16971 896 4495 712 11916 11063 9643 9668
"212660_at" 19919 17311 17228 4808 20546 18609 21659 20300 22201 21257 21852 17670 20852 19118 3567 20493 17476 18521 12226 20123 21763 18098
"212661_x_at" 8381 2461 4729 2384 13570 13486 8388 1630 5807 17090 19493 13985 6840 8609 7898 14943 6468 6904 16307 12474 3086 2025
"212662_at" 2066 2850 13900 283 8171 1065 20436 1003 15397 2096 10023 443 734 4163 3884 13936 21004 16599 22197 3132 20863 20743
"212663_at" 8303 11187 3641 4128 1391 17606 2033 968 15238 6509 1659 1730 11822 4265 13042 16117 22200 4177 4474 15261 14024 11787
"212664_at" 3757 20214 21671 21429 18640 12880 10930 12740 8220 11170 17908 7598 10233 11293 18682 2704 6897 17263 1919 1528 5139 1125
"212665_at" 18014 21101 19027 16588 9981 21137 20744 21005 1045 18617 1440 20727 3655 19873 19957 19190 19474 16960 1613 21794 20948 21233
"212666_at" 4541 12991 16024 1795 1836 2734 1756 15239 18719 20755 21508 4445 19669 13985 4558 14199 13914 5356 6296 18664 21628 19332
"212667_at" 2363 12949 10546 10122 11648 10311 13601 2859 12360 11092 15307 11698 6183 11397 3756 9414 411 5745 14769 2817 7860 3551
"212668_at" 21744 7184 11299 11094 22097 20547 1590 9136 13870 11538 15246 19115 21872 1597 4678 19732 14897 20585 5531 21774 373 18645
"212669_at" 2738 15397 3606 3467 337 18208 19663 1777 21093 6344 19702 2520 16441 1798 5195 16197 13188 11863 20525 14587 13456 12781
"212670_at" 10074 8696 10669 8513 15388 7359 8553 6586 9262 10437 10390 7777 7519 9093 9282 8244 6970 9049 15706 4416 7267 6407
"212671_s_at" 13692 9265 5645 7422 15257 5328 5286 9164 12227 11096 9744 12736 10288 8533 8345 7521 4670 5571 18628 8708 5627 3206
"212672_at" 17481 11120 14403 20880 3223 3184 15018 1231 3303 3608 851 14883 4406 18237 3252 2483 20206 2919 3264 19226 22172 18582
"212673_at" 16653 15205 21995 16704 6542 15270 16852 16328 21272 3110 18420 15569 19215 14092 13256 14617 15642 4557 13199 18645 16123 19327
"212674_s_at" 7914 15882 3185 1479 1019 19608 18616 20767 18833 19895 21316 15190 18811 12900 3591 1813 14347 17366 11012 17628 12755 20598
"212675_s_at" 5077 16710 20916 5614 738 16161 19421 21145 22119 2098 21548 18070 21642 6353 3482 16828 14830 4651 20461 14369 13744 13549
"212676_at" 20913 11084 15929 18614 5557 18109 16142 15756 3659 16621 1782 20997 4058 17580 19917 19425 16331 4366 3811 16311 21350 16247
"212677_s_at" 17268 14601 20708 21955 3066 3114 20622 19937 22071 1685 18498 20676 20485 5566 21055 18864 2782 19069 21229 20008 21584 12138
"212678_at" 18739 13286 13583 15033 8151 18223 20317 19151 2982 21343 20555 20713 5179 20862 5075 21458 11207 19460 9976 17736 15815 15014
"212679_at" 21635 21997 848 20807 18530 8878 9390 5004 174 666 230 6207 134 21761 1099 16893 15396 114 141 9761 5187 806
"212680_x_at" 5358 18917 21764 15477 3165 17245 15431 1385 21301 6180 22057 4428 15373 17386 4145 17041 16109 12143 13952 16627 15399 13422
"212681_at" 9109 5219 21052 15905 10552 12264 13541 10556 20603 5780 1183 11327 19860 18996 21388 9697 10118 21698 7464 11528 10526 8338
"212682_s_at" 22256 36 3490 9193 9061 417 21628 12834 15621 333 5717 1188 4214 481 16388 54 18338 20831 20035 163 17905 10086
"212683_at" 16518 14591 4283 3594 4161 3221 17784 18078 21420 17912 20353 14987 11640 21311 2085 18197 20321 20205 5359 17492 15959 20929
"212684_at" 8811 12953 7773 8714 630 13572 3109 1494 19455 20269 18643 469 3819 5053 2170 2942 10774 17929 2652 3119 12906 1063
"212685_s_at" 7462 14044 83 15910 2418 17600 18739 16063 41 16663 80 575 83 6815 12774 2991 15384 16255 58 16156 13430 18319
"212686_at" 4700 13908 7035 3386 3994 17812 17568 13496 14787 424 14922 14155 19465 13813 1719 2679 14521 2812 4451 16559 13331 16179
"212687_at" 19201 14526 829 18720 10669 19026 17426 19587 1776 4757 199 19126 1212 18323 16798 16097 19277 4766 2244 21379 16485 18507
"212688_at" 17005 16071 16350 8840 7760 19541 16567 19903 15050 16488 4260 14305 13404 19426 19087 15536 18997 14266 6927 20359 18556 21227
"212689_s_at" 14962 18087 19355 3479 20197 18536 18402 19260 2255 6189 464 18725 1631 5148 5881 17424 14088 3971 1920 18620 21484 12485
"212690_at" 17967 15676 16623 18992 6969 3647 19711 16830 4096 6894 6307 15608 11828 17404 19882 18002 16487 4837 8046 15174 19524 19285
"212691_at" 18199 12059 14349 18433 9265 3347 3585 1111 16962 19648 21060 2850 19800 19677 20044 21578 18281 11003 14212 16202 13099 13438
"212692_s_at" 20297 14910 2436 15326 1751 17557 20133 1188 15315 17108 20985 13786 4997 17616 13608 13808 12172 5351 5400 15350 21113 16527
"212693_at" 8164 19463 17860 21250 6034 14735 4395 1614 21820 18600 20968 4154 20737 2797 2498 14494 19756 12171 13269 2088 14623 20333
"212694_s_at" 7074 11156 13820 15572 3947 15871 18042 14435 18922 2725 19989 17536 18418 14250 12288 5106 13763 12956 9153 19302 13999 17397
"212695_at" 11564 7572 12175 6972 102 17330 545 3756 19730 104 12562 1883 1028 1260 782 97 3857 21666 6105 54 13336 734
"212696_s_at" 15674 10544 4520 19288 7259 15701 17081 15496 16812 15709 4978 1315 14887 6768 14860 4814 12566 3270 3663 18789 14802 13578
"212697_at" 17716 16787 4642 20482 6682 18706 19317 20799 2329 19225 5761 2196 2222 6498 15889 19433 18749 19294 5976 14823 2877 11984
"212698_s_at" 21959 1916 5240 15900 22071 15356 1874 21813 8751 17753 9033 22189 3134 21569 13654 4109 13053 16056 518 14958 21645 21832
"212699_at" 2357 10793 18621 623 1225 3701 18751 1606 704 602 17329 2174 18469 19749 15728 16022 14942 21569 22024 1255 2951 21185
"212700_x_at" 174 10995 15322 17326 18097 12233 11163 4927 15051 200 2634 1440 284 22050 1329 21568 1047 1052 2450 8720 2197 82
"212701_at" 21514 22218 19680 1170 19257 4084 5904 2849 7134 14899 13690 10704 10993 7927 9088 10595 4759 10354 16890 10031 10465 6939
"212702_s_at" 22164 628 21682 17539 6209 21164 17466 18113 20533 1724 6897 20276 20910 15344 16155 18139 13971 11207 7722 21655 21537 1938
"212703_at" 562 20287 20915 16136 4708 21242 3961 12832 12649 17131 15010 19569 21874 4620 22159 18116 2864 2700 8099 15058 512 2038
"212704_at" 355 17577 14313 1725 16479 13061 18711 5733 1758 7769 6209 14539 2015 21432 17655 1806 2269 12717 4609 424 3203 11596
"212705_x_at" 2916 10275 3900 15011 12783 11687 14126 11894 9821 134 16890 15055 20254 5001 16996 22107 21463 1140 12413 13549 15067 17818
"212706_at" 12126 9513 9675 20242 12819 5833 10436 10100 20557 20556 19752 3378 17109 19235 19461 16470 10150 1240 21659 4298 5115 9747
"212707_s_at" 1353 19011 20914 11247 19575 11162 13847 3229 21503 22133 10764 7057 14096 17563 701 19905 669 15378 19953 13493 5396 12743
"212708_at" 20395 14498 18479 2889 3245 21477 17675 19625 17204 21235 19002 16550 13718 21137 17867 15936 20304 17456 2248 13193 17621 12209
"212709_at" 14653 19015 19956 18256 3561 18295 16266 20536 20520 3683 6322 16295 16180 17400 17375 15903 19590 18958 7649 20713 17234 20319
"212710_at" 18010 18732 17957 16393 10464 19459 17956 18913 20112 17323 19541 14500 15887 20144 13032 18715 17252 17671 4596 12078 1980 20703
"212711_at" 14333 18363 17318 20948 10093 18653 18934 20434 21102 2038 17456 18353 21523 20175 14370 16272 19332 2142 11806 17172 17954 19560
"212712_at" 7730 16528 17853 916 9062 20543 20231 16556 20028 16035 21191 17333 17411 17255 4548 20297 16470 21126 9448 13409 21034 15951
"212713_at" 12724 6624 10685 10248 14028 12394 8291 6857 9464 12383 8668 6951 7079 11001 8748 9550 7422 7013 17108 6424 6817 6026
"212714_at" 13867 1590 5116 5312 5213 13882 4113 18440 18584 7441 20478 2892 17876 2077 12575 5703 3483 3259 9933 12258 1124 13665
"212715_s_at" 3207 17416 11825 5759 711 19982 3201 11783 14731 19538 12887 17545 20080 17244 21187 13759 14152 11171 22027 1538 402 15318
"212716_s_at" 6897 2125 4646 18139 6899 14749 14387 16223 15797 3557 7106 16312 11346 15807 4917 15800 13334 16451 12721 16804 12827 14858
"212717_at" 15486 905 17597 3166 447 21253 22190 8959 185 21296 744 16117 512 20540 14443 4965 3240 20028 3433 792 20875 12140
"212718_at" 15102 1993 14830 16488 6618 3199 15218 17360 5157 5618 20780 15489 12592 5808 16621 5566 14130 4942 7700 19238 14572 14529
"212719_at" 3820 1047 16665 1469 624 196 991 5258 4635 2455 4982 580 3748 3741 17993 181 2051 19102 13786 20597 21387 2353
"212720_at" 8655 10467 12699 20297 7004 14695 2869 15430 3694 6131 18159 22179 15191 16406 20795 1408 13698 13083 4518 12489 21248 15066
"212721_at" 15471 11757 17720 2515 4203 17590 17533 19398 17768 4292 5532 14181 11992 7064 19436 15436 15221 18366 5056 18191 17980 16322
"212722_s_at" 5502 16791 13383 1387 2737 16306 16291 21970 2416 1189 3091 18624 2971 21746 13514 16796 4337 677 6193 13224 21144 15316
"212723_at" 6016 17019 1582 3328 6745 21585 20801 19974 15883 17283 1979 2323 13210 14056 16382 16896 15276 4481 4175 19402 19943 19856
"212724_at" 3348 1212 21562 14139 2252 974 1834 366 6925 3085 10824 2359 7103 1047 4126 565 2029 3558 19482 730 584 1772
"212725_s_at" 16011 16148 4293 17979 7136 15438 16154 18968 3079 18923 4278 15822 11981 15332 15650 17216 13747 20981 3892 15344 19106 19520
"212726_at" 18883 19486 17131 15785 3467 17364 21648 22269 1905 19960 17286 19258 4331 19704 21420 21135 18567 14618 3325 14289 21809 13377
"212727_at" 18108 16296 16133 17235 3649 16797 20215 576 6373 21107 14145 2250 4727 17320 12019 18279 10949 18692 13373 2751 810 12634
"212728_at" 1360 19549 10800 22023 4620 1509 2379 14639 10974 1874 15972 14676 9558 1091 1791 16137 1642 14142 16421 2632 15013 21855
"212729_at" 17087 10812 18430 20826 1029 1023 16399 1330 10217 18451 17385 16192 11408 3484 20491 6357 11572 22112 8566 1653 13195 11664
"212730_at" 20942 20863 20167 20141 21757 22258 22070 21542 7886 19908 14074 21447 2091 21747 17434 22170 21509 20038 10352 22000 20216 22032
"212731_at" 4175 17770 14615 20071 2691 3439 16153 16013 17629 7177 18930 16198 18759 3721 12791 14986 14892 17827 11574 13116 16201 18181
"212732_at" 1234 5270 11361 12419 11438 12704 7713 2468 12942 8535 10909 13253 20627 2898 3705 1691 12002 20314 3526 78 11866 10386
"212733_at" 19278 17049 13407 15271 2786 19838 16102 15754 1312 20779 891 15095 15613 6932 2861 18415 16217 19815 644 17638 16974 19758
"212734_x_at" 8320 3171 4456 13287 13506 7210 8235 1464 4009 18119 18842 3837 6898 8629 11777 6091 6552 3212 16361 6609 3127 1640
"212735_at" 7872 20135 4505 21057 2305 18329 17534 17517 3617 20573 21609 1653 178 6482 18617 17584 11533 11712 8135 2472 16116 15651
"212736_at" 5391 2070 6929 15454 20880 20695 18262 13983 7968 22099 16189 21692 11970 15228 465 5366 18129 15294 1514 22168 19679 1802
"212737_at" 13902 15839 1406 15721 1657 15479 17269 17562 1003 19022 5384 15772 1681 16030 19445 15699 18708 17321 1098 13983 16627 13880
"212738_at" 22000 6425 20539 16674 7158 21734 17555 22219 2230 983 1941 20453 12165 14760 19311 18822 13837 20841 3676 3182 21338 19426
"212739_s_at" 6264 11466 15441 14717 3792 13440 2367 15254 21259 19485 19684 16145 19219 13712 17396 16163 12846 13684 21124 17902 1429 13266
"212740_at" 17859 13121 18616 2656 6872 18490 16297 16069 19824 7367 21311 17062 11520 6121 3356 19006 4124 13688 13179 21085 18950 12114
"212741_at" 2170 13547 9806 21665 14925 2294 6007 8635 8530 753 12925 10645 659 8074 6214 6936 1233 4437 22019 7727 6727 8488
"212742_at" 17400 13390 3061 21613 9968 19597 20407 19304 16556 18231 3676 18126 12370 16854 17831 6130 17132 15853 6057 17089 17155 17361
"212743_at" 19283 11342 20669 10102 1353 1059 738 1060 1318 9049 8639 12579 15847 2350 3210 2491 22039 12818 9735 5320 5245 2104
"212744_at" 20204 18339 12506 16545 2043 20683 14669 19353 4490 3464 315 16898 2781 16062 5422 15377 16734 19171 3548 18705 21035 17860
"212745_s_at" 4667 596 11837 2970 1332 14025 17352 20070 1115 21084 6976 4601 1021 19471 14067 20204 19781 19224 277 22138 14922 2592
"212746_s_at" 18759 4224 20380 21018 20433 16137 18387 22252 15900 15962 20680 21848 12676 14950 13904 6286 15397 18015 4318 21857 19763 2701
"212747_at" 7783 13566 18072 19115 1780 17002 17609 19605 15790 977 1122 14997 18937 5198 17095 2038 3142 11818 7053 21255 12634 13534
"212748_at" 17415 2868 3356 14296 3534 1597 17033 8927 18707 20361 17613 3341 17197 21276 12881 2842 12814 3880 5483 18852 13776 13007
"212749_s_at" 14060 10498 15980 14723 5173 3573 16323 14492 15118 2827 6855 20982 13547 15851 13216 1582 3945 4585 5157 14466 18959 18988
"212750_at" 11300 3999 8302 8217 18591 10020 9368 8231 118 11499 336 9802 1701 9234 9740 9612 7385 7403 1679 9476 6583 7289
"212751_at" 16571 16175 16577 16005 2088 14694 20869 14535 16931 5908 4154 20120 13206 19132 16953 17849 14202 16410 6043 13032 18882 15687
"212752_at" 15353 15669 17679 19021 5376 16239 15850 21007 20477 6779 3069 16119 3551 19862 18342 16523 17494 11084 4591 21251 12705 19429
"212753_at" 19510 11643 17822 3605 2997 20020 21334 19913 3291 17693 7176 17483 16963 6706 15495 20680 16338 17552 5691 20851 15211 21142
"212754_s_at" 19889 16794 3449 16975 7020 19711 19370 16057 1205 7684 2131 18491 1795 15497 16895 18650 16175 15960 2683 20328 19410 18601
"212755_at" 13671 3907 10363 8415 6913 6719 13842 11820 4025 14080 8781 13185 3094 715 21651 5603 11859 18672 1555 1831 5733 11084
"212756_s_at" 4319 19116 12960 17465 8724 19455 18940 1858 18025 4876 2404 19620 4326 4015 16794 19364 19865 2125 9452 19876 3503 15208
"212757_s_at" 923 17690 19505 19960 744 18765 917 15331 17320 18155 20411 1554 12819 3488 5669 4876 3873 17890 19757 1284 2824 916
"212758_s_at" 12644 4808 14478 16384 15207 8890 8919 4515 21571 20588 21788 4778 22156 4442 3873 6972 10576 1021 21564 8828 4478 4565
"212759_s_at" 14565 4738 5671 6242 22064 19735 19267 17112 5092 1556 2128 21257 12896 16461 1129 3827 18042 12541 13201 20587 17676 19023
"212760_at" 16882 2875 15487 19550 3825 20310 21031 14790 16053 2530 1849 3870 2371 20666 14436 18977 18221 5181 2782 17265 14527 21439
"212761_at" 3642 18712 17067 3919 2513 20117 20343 20123 14946 5114 2441 18071 4341 21395 3782 20719 18919 16734 3048 20220 19639 18417
"212762_s_at" 14360 19487 8621 13408 8630 13392 2049 9708 2224 19746 3237 2446 18887 2483 2765 17887 13438 17825 4893 12980 19416 12732
