"inst_203" "inst_415" "inst_524" "inst_1003" "inst_1061" "inst_1164" "inst_1223" "inst_1648" "inst_2683" "inst_4447" "inst_5220" "inst_5583" "inst_6182" "inst_6942" "inst_6983"
"207756_at" 13092 14967 8643 10423 11967 12108 16331 8836 7867 6667 6736 13827 5609 10221 10136
"207757_at" 13299 9139 6031 4367 6568 9265 13711 12614 9253 9347 10704 17513 14261 10833 910
"207758_at" 20862 18506 5441 12419 10825 10783 17731 6644 14666 223 7872 14067 16721 2551 13010
"207759_s_at" 5003 4557 4768 5992 8604 17265 14765 13787 16193 18868 1614 10758 5284 435 12911
"207760_s_at" 17079 16690 21634 14596 19899 18056 21193 20034 16482 3571 19810 20446 10930 15235 16776
"207761_s_at" 19513 16815 16812 17932 18769 17165 21054 21845 4078 21446 13858 9351 2894 18453 20078
"207762_at" 13310 11829 10749 6271 10870 7408 16894 12079 10145 9543 5494 15225 15530 9388 10558
"207763_at" 12886 10809 4900 7827 7726 10700 12822 11059 9528 2341 8334 9541 11657 11164 8597
"207764_s_at" 21881 21020 5771 12539 8746 7135 10556 8012 10216 17300 14610 21228 20167 11904 604
"207765_s_at" 22062 13328 19403 2470 16943 6989 6964 8247 18987 4063 6146 18790 2334 4845 6308
"207766_at" 6613 12429 5299 40 13702 2242 18028 6568 4046 4887 6035 13326 20940 10861 13228
"207767_s_at" 14159 21785 3597 5903 14118 13065 16826 9777 19131 6511 5354 685 15417 3644 12208
"207768_at" 9781 10417 6840 9071 12806 10233 14241 9100 12028 7692 6431 13321 14220 9133 9166
"207769_s_at" 15573 17029 2446 4686 5176 3848 4490 14403 4394 15724 15493 6420 7664 3996 15032
"207770_x_at" 4183 20701 21595 7318 12805 12384 15207 8918 12236 7019 5243 12282 12144 13566 10154
"207771_at" 16042 449 21823 10660 7010 8855 14655 42 3573 20 9251 20815 18306 1593 10540
"207772_s_at" 19528 18520 6430 9456 7185 13488 18746 11681 3432 14670 10830 18293 15897 10285 14226
"207773_x_at" 12114 10670 9224 11729 14778 5194 17473 5415 2166 6177 8038 11470 14310 9915 13458
"207774_at" 18312 18123 20917 5219 13311 1092 21360 6859 429 391 3337 19515 21522 5970 7879
"207775_at" 6374 9246 3998 11051 13920 4974 15713 5541 7154 9126 4886 12401 15534 10817 10096
"207776_s_at" 16644 18679 6386 10768 16503 20475 418 4385 1646 1466 14893 5186 668 7554 14378
"207777_s_at" 7538 10005 4412 5560 7836 7835 11649 5894 10031 7559 5123 12953 20569 11380 10083
"207778_at" 8468 11200 8092 7957 11552 5855 12904 6283 7496 10846 6686 9568 12277 10053 9991
"207779_at" 18259 16404 10827 12554 15526 4980 17061 6544 12391 10969 16314 20540 21509 12862 8259
"207780_at" 12124 16670 11027 12141 12251 10675 12234 12674 9915 7950 8278 13341 15071 1986 11825
"207781_s_at" 7781 9468 4445 6809 6434 13450 1285 10554 5441 21810 686 4435 12744 14544 7046
"207782_s_at" 4790 3445 13676 1238 2590 4084 2270 1246 17093 5648 1678 6830 17638 463 19873
"207783_x_at" 5487 16521 3696 8241 18355 8057 19749 4857 8189 7656 6356 11298 22118 16164 5100
"207784_at" 10434 12503 6876 9076 16917 13466 10329 7424 809 9616 2746 10603 16328 7151 12909
"207785_s_at" 1604 21774 1703 16783 21343 15867 10570 18756 15326 21084 13915 7010 5774 21689 4376
"207786_at" 11084 6223 11476 1276 9921 4027 457 4490 2310 21923 13820 21400 11104 18855 1351
"207787_at" 11190 11338 10133 6167 10718 8594 15411 9544 9097 6192 6817 12636 15430 9003 6582
"207788_s_at" 4182 16039 1265 696 20248 2824 19200 9665 3505 13576 14809 21822 21365 16184 15997
"207789_s_at" 1098 5494 20578 5486 13905 12831 18121 13812 7046 7548 9478 10926 8497 12026 12654
"207790_at" 761 6055 14509 16036 8119 7178 365 11707 21268 873 535 21631 21149 11009 166
"207791_s_at" 4951 1006 16142 15689 6357 15778 3329 2249 6179 11745 12473 2513 8226 2938 4140
"207792_at" 10813 12674 5540 8399 7053 12573 11527 10826 8717 7354 6482 12217 14732 9303 9328
"207793_s_at" 11245 12216 9545 13623 9335 9992 13172 6485 10441 2569 5457 8925 9969 9290 9316
"207794_at" 7443 16609 9753 11515 12447 20110 12604 9984 18144 9559 9164 12130 19083 11472 9560
"207795_s_at" 11230 9355 2916 8570 7393 9714 16215 7526 7811 6489 9411 2986 15977 11431 8989
"207796_x_at" 14468 16116 16133 12444 8103 13283 14499 7534 1828 24 9398 1425 3115 11617 10483
"207797_s_at" 5306 16517 3875 8511 12823 9388 18609 9442 8841 10719 4010 13262 14742 11266 9941
"207798_s_at" 21848 12962 5723 1956 8334 391 16081 10628 18094 10272 7360 517 20906 13325 8315
"207799_x_at" 8981 8966 9143 34 7248 286 13529 10104 2645 3830 10616 4914 9052 12553 13372
"207800_at" 13349 17619 10267 11248 16321 11687 21487 11554 7951 9208 9202 834 5466 11382 6897
"207801_s_at" 1010 21889 1796 2430 4520 16323 4752 16004 6025 11339 15113 4081 3788 21719 1161
"207802_at" 7940 10051 8117 5469 13087 7714 11681 6203 1577 7236 4864 11920 5251 8721 8780
"207803_s_at" 455 10720 4057 12190 17365 5236 17391 6551 11869 17764 7679 12909 17207 10472 13248
"207804_s_at" 11784 10834 13555 7905 11500 10851 17095 12408 10410 6980 6723 9723 4939 7039 808
"207805_s_at" 16688 14454 3189 20904 4065 15869 5035 15101 5932 12968 3295 15662 10875 2404 16480
"207808_s_at" 12638 18510 12745 1807 13488 1526 1893 3058 21286 21137 3649 3239 815 21925 1228
"207809_s_at" 3615 17526 19247 17021 4695 4776 8112 19358 5990 13402 15133 17006 8342 16195 4421
"207810_at" 9966 12550 3942 12842 14939 4889 17508 13537 8836 3328 4237 13776 17100 11228 9633
"207811_at" 9399 8042 6822 5400 14667 7677 12507 6321 21452 6603 4817 10849 11712 7000 10906
"207812_s_at" 16702 13805 15953 14751 4457 19017 8175 16122 4286 13004 13555 4254 5315 5131 3563
"207813_s_at" 2826 19042 17412 15577 18370 7802 7602 20615 14108 19461 20563 6044 4187 19615 15818
"207814_at" 11599 10006 4664 8320 11034 7030 17073 7064 3531 8334 8816 13798 16268 9044 9077
"207815_at" 10055 7665 3956 11598 8121 8705 11878 11761 11396 7191 5420 9833 14961 8792 8842
"207816_at" 10508 11572 8436 10981 10606 7933 14365 9281 7814 8638 6247 11100 15730 8503 8605
"207817_at" 12944 12910 5131 6012 13360 6669 14720 13277 6879 6976 5412 11153 3291 11467 12834
"207818_s_at" 11570 8361 7848 8415 13493 17580 15905 5685 21554 7405 10441 10961 7934 12767 11984
"207819_s_at" 9430 8534 13173 9953 7050 13891 18526 7828 19966 9204 6045 15381 19656 12200 14371
"207820_at" 19527 2263 6273 1434 8589 8732 12320 6498 10587 10630 7545 15354 2878 13651 13589
"207821_s_at" 5799 1879 21879 15342 18293 17015 5608 19615 19067 20109 1283 20448 18215 2385 3976
"207822_at" 10170 21104 18487 7614 10221 5465 18860 6447 10123 19886 9290 17857 13678 6783 13865
"207823_s_at" 21518 22080 15084 5666 9697 3007 11978 10191 13509 3146 13065 1947 1252 10732 13965
"207824_s_at" 19209 2767 148 13867 2291 1587 20928 18242 16979 21124 21750 1751 18317 16168 5137
"207825_s_at" 10560 2931 10086 12666 9014 5756 15502 11751 12038 686 4377 9602 14552 11618 7839
"207826_s_at" 21136 20186 17544 21294 21730 7809 20830 19327 2973 5924 18859 4344 1169 20167 3560
"207827_x_at" 22059 15482 2173 6225 10052 1582 20688 388 1787 17825 1108 16424 1175 19021 3855
"207828_s_at" 14571 5065 20698 18423 18514 4421 19945 15346 16843 12169 21328 8170 19823 16189 5080
"207829_s_at" 13820 2135 20089 1423 944 3259 910 4423 18343 2870 20544 4964 21331 20385 4136
"207830_s_at" 20880 2015 19833 13862 2073 17137 11339 15842 17373 11737 15964 4483 10230 18433 15139
"207831_x_at" 2805 16556 770 15127 2568 2411 10767 3411 16476 14948 18934 6678 5720 3830 1896
"207832_at" 8374 12822 6389 5399 12183 11042 18027 5943 6888 6742 10268 12380 8113 7860 6650
"207833_s_at" 8325 11523 8016 285 9207 8045 3288 10347 927 2907 411 475 12827 11797 19140
"207834_at" 12933 19886 1654 12679 10521 9781 11688 9072 9535 9799 8798 12644 15845 10654 13452
"207835_at" 633 18877 22172 12518 7864 13932 3233 387 579 786 16495 17263 1852 13292 7806
"207836_s_at" 18024 14531 16255 21590 5166 13131 1692 16408 842 3500 20048 20023 6805 21410 19411
"207837_at" 9960 17137 10575 3158 1533 6733 10351 20950 6242 4734 20587 20701 557 21592 4660
"207838_x_at" 11141 10084 4436 6692 17178 5416 18414 12290 736 21904 1728 14810 4940 6728 13128
"207839_s_at" 15816 308 19727 13699 14523 11368 9545 8537 15184 20650 2392 20861 11861 1175 13621
"207840_at" 10476 1627 1300 11343 7763 10929 13246 8423 21857 14167 6904 14511 21231 12156 9775
"207841_at" 2505 11687 13857 13182 14030 12390 17880 11858 11224 6991 6409 14504 11796 12314 7740
"207842_s_at" 19291 16382 18892 2376 6416 18091 6832 14280 5563 11230 15199 21203 4304 18326 1659
"207843_x_at" 4178 2943 2832 18783 3007 15732 4483 14634 19084 21076 2018 2659 8997 15476 4729
"207844_at" 11437 19117 15254 7566 14759 9146 13821 5737 11662 7118 4457 10560 6187 13003 14210
"207845_s_at" 1745 2182 14067 18712 3896 2257 1077 20807 19868 14265 2188 3040 2820 17306 16759
"207846_at" 12214 10906 6946 11438 7689 12496 5318 5781 6462 1172 7302 9978 2208 6781 3808
"207847_s_at" 16841 18851 2281 14692 17768 15416 3061 19699 20086 18761 15294 19894 17691 19679 2893
"207848_at" 8493 12252 7632 8115 8221 7625 18733 5921 11293 6351 9884 12689 19239 10209 11933
"207849_at" 9456 7844 4589 6154 8581 4420 7126 7218 2128 4310 18008 22089 5442 3873 13797
"207850_at" 10925 13312 7913 5690 16054 5499 6134 8003 78 18401 4207 14472 13051 14239 9179
"207851_s_at" 15956 17460 6354 7525 7969 13957 16278 10493 14981 2531 8907 10711 19941 13625 10384
"207852_at" 12473 7573 4191 10037 11591 7990 15453 12808 9603 7135 9143 9932 16421 6254 10005
"207853_s_at" 10826 11445 5351 10191 11532 11293 17223 9017 7093 8550 7034 11319 14595 8979 9014
"207854_at" 8540 9636 7145 10497 12409 10880 15945 10970 9745 10521 9003 13427 15903 10080 10019
"207855_s_at" 14810 17920 20502 2396 1123 20879 1625 15451 2846 17521 17288 1500 7137 20996 18939
"207856_s_at" 14852 18264 19064 18201 21756 16893 20310 17851 18395 19170 12264 16627 11265 4836 18399
"207857_at" 6292 9372 5127 12477 10728 20899 17484 11671 17980 15737 9917 12965 3003 11394 12563
"207858_s_at" 8917 8305 10071 9678 13622 6937 17044 8181 9678 7821 6778 10864 12562 12043 10305
"207859_s_at" 8554 2685 3661 13011 12491 7562 15201 11067 6068 1103 5166 20726 780 10244 2874
"207860_at" 12262 9251 10211 6800 12710 13465 17162 7716 10722 8774 9723 10897 14889 13407 10114
"207861_at" 10828 10714 7442 13022 8788 12363 16292 7702 457 10851 5656 12642 11807 11975 13055
"207862_at" 14164 5502 16988 11310 9148 7241 12425 10683 21731 19164 18778 22135 9606 14760 12065
"207863_at" 11902 7817 8985 10980 11506 12475 468 9477 9681 11729 6947 12580 1689 584 8668
"207864_at" 12721 7811 6158 12113 12253 10232 11500 12568 9182 10740 4241 13769 11621 9586 9590
"207865_s_at" 7898 3533 5987 6791 15502 15871 13422 11269 19880 18605 5894 12981 17282 7985 11006
"207866_at" 7073 12394 3894 9133 7586 6070 17490 7358 5550 11017 3107 18214 8492 2298 7230
"207867_at" 6224 5006 5543 7617 10117 11251 12118 8106 3210 1721 6994 3575 20430 11588 12172
"207868_at" 19555 20168 15342 10544 12207 13208 19443 2710 7216 7400 9595 11860 1531 6826 12695
"207869_s_at" 9337 11290 6900 9693 9677 8765 17796 8628 9907 6230 4296 4795 824 8905 8949
"207870_at" 13327 9016 10125 6072 6903 6068 14056 12594 8554 9446 5105 14158 1159 9209 13657
"207871_s_at" 3337 616 15636 744 99 3125 503 2689 13216 14072 16194 7225 11059 19120 17245
"207872_s_at" 12718 13322 12882 6026 16062 12885 18029 10746 9279 10412 8420 14945 15747 12679 10925
"207873_x_at" 21515 6210 2177 7826 10823 9379 15402 11523 10027 9305 7003 11032 12493 8815 8861
"207874_s_at" 12542 7637 6096 10445 16657 10011 15197 6127 9029 9170 19814 19394 15869 98 14190
"207875_at" 9327 10443 6796 9233 11938 11587 15877 9061 11383 8337 4190 13141 13801 11802 10380
"207876_s_at" 2921 5156 332 5789 9414 5410 7902 6745 133 14212 1785 20045 19081 14669 12641
"207877_s_at" 6505 8212 5940 20546 3873 15540 7917 15218 14626 12556 20584 3119 18823 3425 20813
"207878_at" 10300 12086 6450 9089 11671 11521 11631 5342 8851 6965 6380 12319 16867 8960 10887
"207879_at" 7812 13223 5912 12537 10286 13086 15567 8307 7171 11142 5890 11608 16410 6290 6595
"207880_at" 11596 8218 9919 1321 10172 12264 18592 13799 18038 3662 4151 13506 15069 7525 9286
"207881_at" 10669 10531 4422 9741 11161 13720 8828 6423 11058 16848 4301 6508 13574 11404 7274
"207882_at" 445 158 17339 7928 8578 12255 17746 9325 11435 9830 70 10646 1366 11346 6614
"207883_s_at" 1163 8167 18304 11926 6426 12448 12274 9973 18260 8811 4460 11954 20338 9560 7795
"207884_at" 434 18147 1158 13435 15286 10278 16939 11121 574 7500 4585 15230 1268 10502 6052
"207885_at" 12024 12604 9704 10452 12153 7184 12276 7327 473 6481 9686 12496 3489 13183 9934
"207886_s_at" 7121 7733 5979 4143 14779 10156 16442 7615 17830 7891 8574 827 7433 7276 14189
"207887_s_at" 5063 6412 1070 11938 13359 10888 14855 12729 10528 29 321 14515 12475 10035 7209
"207888_at" 9402 11536 4496 4749 9050 13447 15596 13610 260 10741 5771 11176 721 7364 6486
"207889_at" 12995 12247 4482 12804 11968 8167 14153 8830 8606 9905 8665 9692 15414 8948 8216
"207890_s_at" 5733 16851 1694 12669 8291 74 19004 58 13036 3063 294 18325 22100 2303 2574
"207891_s_at" 16407 13702 342 20527 518 17920 2814 20516 17460 14357 20352 5900 20582 5417 17669
"207892_at" 10658 2261 5886 12624 10342 5640 16535 5882 8831 9086 4843 14064 8619 11997 12850
"207893_at" 10957 12678 4503 10112 11754 8227 16351 6677 7886 8275 6495 12081 12843 9339 9357
"207894_s_at" 11704 20864 5646 8091 13693 5113 16618 6349 11947 6674 7908 13171 16017 8727 8783
"207895_at" 9796 10581 7278 8518 7342 4803 15809 8818 11918 8714 5309 10478 14793 10491 12478
"207896_s_at" 11822 9740 7453 9087 11062 9774 16403 11538 7165 7239 7692 11912 14860 9239 9262
"207897_at" 17635 17578 18543 5345 10364 9372 15949 10264 19987 1651 7138 21628 10315 12657 11405
"207899_at" 7453 12261 5407 10940 10796 10977 16434 10388 12182 7875 8801 13502 15337 6689 10919
"207900_at" 8864 22163 9461 10511 12915 11008 16491 11478 8999 7813 9825 9888 16680 14013 14044
"207901_at" 10713 10784 7534 9914 15800 10645 10735 13007 87 4008 1393 20485 1113 1813 7135
"207902_at" 3556 17090 13559 10526 11843 6211 16734 5332 11844 8289 10024 13280 19484 11020 8948
"207904_s_at" 19935 2423 17722 272 197 21068 10011 20914 3503 13344 12882 17013 21446 17371 20680
"207906_at" 9288 11619 7536 8015 11594 7998 14398 9221 7453 7783 5875 11490 13280 7903 9965
"207907_at" 9798 11284 7279 7432 10871 10448 15885 10673 19155 7348 6079 11467 5167 9873 9828
"207908_at" 3247 19007 21377 13219 8098 6079 18339 630 12168 2105 10922 439 14891 2955 6029
"207909_x_at" 7716 8328 4565 8503 11305 8352 14194 9168 10913 7606 7281 11224 12835 10573 8587
"207910_at" 7151 17373 4320 7147 6770 5240 16823 12800 9357 96 4214 530 15232 12424 10035
"207911_s_at" 5440 13479 7295 13391 11826 3265 17739 11330 19426 8701 4877 10572 6651 12019 9594
"207912_s_at" 6468 8021 6842 8105 7294 11670 16333 9101 8878 7380 6254 11240 13943 8543 6287
"207913_at" 12076 12278 8689 5956 11346 9333 16970 6694 11072 9547 10857 10772 15961 6416 13273
"207914_x_at" 10158 9802 8068 8271 11900 9894 16723 6096 9111 7101 4155 14757 12536 8406 8516
"207915_at" 20097 22184 19259 8281 11203 11383 15643 7070 6813 10294 10108 9663 15150 9793 12344
"207916_at" 11752 17187 9958 12174 10363 13233 17343 13218 7841 10078 10891 14157 3353 7579 12682
"207917_at" 954 16261 14715 20486 15121 18436 11317 19254 22210 18980 22206 6243 21735 21799 4154
"207918_s_at" 9522 10218 7742 12493 14217 8821 17076 12226 9031 8298 9173 14390 13737 6431 12520
"207919_at" 5749 18380 16321 13217 15320 1011 14610 10781 13795 431 91 271 589 6785 5639
"207920_x_at" 22046 818 910 1392 248 2228 5480 14492 19511 3047 1076 18899 21863 1851 2466
"207921_x_at" 20311 21761 16310 11289 14949 8833 14807 8523 7436 1373 10309 10875 14412 11603 10946
"207922_s_at" 2504 15681 21538 15419 3291 19361 10832 18787 18129 17523 14683 6763 17228 16965 15637
"207923_x_at" 15543 21886 19209 9473 6828 12519 18454 10978 6777 3079 5337 4392 13021 13559 10502
"207924_x_at" 196 22100 11358 14478 12671 7444 17630 7829 129 8436 7412 12807 14409 10560 13022
"207925_at" 87 13075 16052 5152 10237 11773 18158 12928 11399 9370 9271 13902 16611 10811 13256
"207926_at" 12320 13177 10739 9492 9411 10858 16322 6190 5359 2818 9699 5768 21269 12435 14096
"207927_at" 6831 9592 8266 11150 15335 6217 12363 6083 4348 10662 10480 15439 16796 6908 12281
"207928_s_at" 10318 9169 8784 5395 8360 9872 13272 11014 12030 10433 10141 10289 16332 11008 12366
"207929_at" 2598 2705 21954 2802 8800 720 1341 10615 677 15259 12094 2116 22021 8289 14058
"207930_at" 20003 17675 13150 9418 11142 8623 16958 10306 8027 10242 9429 13772 13532 9335 11456
"207931_s_at" 6383 8609 7529 7528 16099 15351 17881 2888 12409 1 1388 7964 100 11672 13721
"207932_at" 6617 10036 7080 2314 13899 9404 12476 12346 13975 7370 6123 13174 2018 14413 4614
"207933_at" 9261 10305 6857 11090 15065 6410 18419 13315 12271 8914 8856 14054 13459 9198 6973
"207934_at" 9737 13208 6035 11896 9254 13308 13801 13231 597 6978 11135 13210 14115 14077 7812
"207935_s_at" 20921 19025 6276 1223 19964 7175 17575 16380 7698 7545 20532 6195 8668 15842 18416
"207936_x_at" 3744 19490 14968 7716 15142 9316 14800 2188 18398 2761 21201 22229 342 10922 1762
"207937_x_at" 15490 908 16910 11848 13434 9926 2840 20011 8613 4710 3991 21219 523 4862 18586
"207938_at" 5052 1861 14422 12263 14813 7940 17815 12888 11165 6430 4690 13020 18048 10633 12129
"207939_x_at" 17900 2728 16253 1478 20080 15766 10658 14720 5192 20445 17456 3485 11194 19757 16600
"207940_x_at" 12784 9816 4261 12960 7834 6818 11794 12878 3171 11138 4936 2266 5744 13847 8143
"207941_s_at" 2398 6281 19556 16286 6324 4497 6592 17607 15744 19085 16870 6970 8260 17537 3366
"207943_x_at" 3500 18279 13264 11455 7722 21677 745 720 4858 12726 20138 3006 4637 4623 21096
"207944_at" 11597 15109 4443 5759 16544 6458 13778 13586 19118 8913 10064 15519 17181 10981 7621
"207945_s_at" 19266 5900 19687 15265 3608 798 10479 18254 14372 5366 16434 18399 5480 16104 2626
"207946_at" 21090 16012 12883 10018 16067 13647 16751 6786 9988 8541 10563 13509 16189 9851 7120
"207949_s_at" 2702 17392 16472 17324 1047 2300 20434 318 19816 20501 17246 801 17604 21416 3457
"207950_s_at" 14222 6212 12793 2607 6055 1459 2112 243 2937 16005 1710 4182 22006 1266 17377
"207951_at" 2096 20212 18362 5619 9669 5660 17318 13554 10294 9841 2826 12874 1865 14746 7376
"207952_at" 9057 7470 7947 5969 10652 8433 16387 5862 11546 7818 6773 11550 11925 11408 10293
"207953_at" 17711 21926 15294 13218 7154 11050 21771 569 3586 28 11463 17082 3723 15679 17797
"207954_at" 21314 2230 11093 8186 12270 12608 18081 11228 648 10981 11002 14051 10088 9511 9520
"207955_at" 7719 5230 4862 5458 13028 7870 13368 6492 13139 647 509 5762 36 6804 15364
"207956_x_at" 1755 4942 17802 17194 21668 14824 7362 20431 17383 17966 20594 7153 5896 19328 17381
"207957_s_at" 11478 11954 10422 9743 12711 15021 16793 6990 16669 10424 1425 15000 18189 9020 11882
"207958_at" 9906 8434 8686 5432 15504 6387 18433 6645 18182 13415 8260 3068 2762 13006 14402
"207959_s_at" 7589 13255 5275 8658 15227 10183 14995 6700 2297 10772 7171 9848 13482 8469 8568
"207960_at" 20900 2120 18781 3674 8450 13808 20147 9820 8653 31 1524 11653 12750 12569 13154
"207961_x_at" 11972 8906 5041 9282 6499 8034 16825 8733 7845 6914 7773 12602 12394 11137 9144
"207962_at" 12507 8584 4375 11732 10920 8065 15579 9667 7709 7361 6285 13632 14003 12217 6063
"207963_at" 8431 644 10572 11667 12829 12523 15515 12862 21147 7126 18329 636 14615 11564 14023
"207964_x_at" 1746 18515 21818 11777 6488 12207 16261 8377 10217 7281 9832 11925 12767 7166 14462
"207965_at" 12698 8494 5854 6636 12182 5206 17418 11929 12055 10511 8493 9827 12106 9426 13180
"207966_s_at" 2280 18729 16040 3635 17882 18886 11287 18838 15055 3064 16452 3512 10830 15776 17390
"207967_at" 10486 9953 15178 5329 6656 10170 16313 7500 14638 632 6862 8129 3438 10885 12957
"207968_s_at" 3662 10948 2479 9838 15810 17939 19333 14068 18316 20715 5347 21721 22187 11795 13290
"207969_x_at" 120 15400 1785 6547 14333 11142 16473 13775 17950 1144 12737 6559 5924 13373 5290
"207971_s_at" 21194 22057 17868 1348 12881 20909 21777 1344 21126 18942 14456 5892 3366 597 1274
"207972_at" 10690 9191 5203 13103 7605 12770 7296 8302 702 11597 21550 21482 18436 10741 16917
