"inst_267" "inst_268" "inst_382" "inst_638" "inst_703" "inst_1015" "inst_1073" "inst_1176" "inst_1235" "inst_1660" "inst_2695" "inst_4459" "inst_5232" "inst_5595" "inst_6194" "inst_6952" "inst_6994"
"212354_at" 13391 9143 14604 20933 8273 21600 20404 14425 10644 7817 17515 14503 16769 8746 7897 8838 20070
"212355_at" 7257 6383 15332 8242 11969 15237 5334 2888 4972 9726 3763 6964 18924 5914 12524 2817 20392
"212356_at" 6134 16636 6793 332 20112 12682 21904 3655 18799 4805 11189 8116 6874 14051 2729 19467 21903
"212357_at" 5406 4694 13791 18437 5593 13335 20695 384 19971 3981 7117 20508 18640 7843 2055 7616 18754
"212358_at" 17253 19543 8665 13366 8725 9749 12687 15258 10094 14277 13131 12253 9988 14901 6297 14787 14285
"212359_s_at" 19417 16939 17296 17735 19494 1067 19661 2932 14946 1278 3622 16695 2013 21851 1373 6995 21768
"212360_at" 424 395 2257 1476 20302 1189 20811 9712 5890 1520 8605 8013 3093 10699 16114 9387 19786
"212361_s_at" 7666 6184 13754 16598 18239 2630 6865 21009 5708 19585 10223 10035 15610 7721 13525 3985 9282
"212362_at" 17697 16069 16618 16079 1276 5617 15594 3832 6917 14328 4540 22278 20714 3313 22132 20345 3159
"212363_x_at" 15193 9531 14244 7359 19531 7195 7649 7240 15242 9583 9861 11330 15419 16558 10608 19700 8609
"212364_at" 18312 5139 19434 8513 1551 21154 3368 18293 20030 20157 1100 7665 18051 10871 6990 6576 20484
"212365_at" 17525 9721 16891 17172 19288 20557 6578 20002 20901 21211 22164 18945 21624 14248 2622 19477 21110
"212366_at" 15994 8316 2496 5152 8500 2332 18716 5045 19233 2216 5452 8244 7457 5727 16569 20728 20922
"212367_at" 12885 4247 17554 3970 328 19583 6655 1859 15661 4067 7268 5516 6289 1648 12659 1808 21269
"212368_at" 4612 3311 15450 4038 17266 3467 4460 5476 21441 4325 4438 4465 2789 11687 13761 7561 19041
"212369_at" 17102 4640 20541 19341 18357 2423 7664 8087 17151 8320 8825 18202 7880 7898 14280 20440 19145
"212370_x_at" 18504 16209 16251 1770 4302 16922 20911 19023 18038 9407 18884 11282 6355 8254 18240 7797 9243
"212371_at" 17257 6857 12154 5827 16548 14965 4035 7005 5663 3221 9869 5642 17487 3438 16941 5092 6645
"212372_at" 16824 7344 12332 7563 18397 18601 3711 18996 15579 8749 16982 5447 16166 8824 3358 4451 7230
"212373_at" 3402 7187 12676 2191 12929 19420 2551 20144 22037 1970 9068 11193 18707 1445 18369 3273 4822
"212374_at" 6328 1796 576 19452 6086 21326 7096 6764 17145 8201 3834 17087 22087 11232 15734 7508 19764
"212375_at" 15015 3028 1433 4645 4321 3234 21531 20952 17195 6522 9017 16723 5791 12039 21397 3399 3226
"212376_s_at" 6591 5046 18446 6672 17941 3615 5610 10010 3436 19494 7044 18677 2704 9386 17503 19967 4898
"212377_s_at" 2956 1693 13567 2243 4347 14742 5177 19100 20442 5350 10540 10475 6683 7722 14178 5361 6893
"212378_at" 1090 1391 5324 8947 17643 16738 2450 9561 15076 6040 18573 8347 3950 9614 19883 2541 7841
"212379_at" 18934 6327 16530 7811 18793 19877 3645 20889 2211 6391 20375 19972 21327 7886 21173 4634 4055
"212380_at" 5844 18170 16451 21621 17673 3656 7249 7770 16980 5647 11445 20332 2135 11186 17447 2340 18591
"212381_at" 2803 779 15812 16941 4858 15582 20422 754 19609 19905 6599 5427 19379 7595 19120 5380 9615
"212382_at" 6531 11948 7986 14885 21052 9207 14419 3399 19081 12038 18729 2026 13195 20845 18302 17615 15082
"212383_at" 17652 18607 20251 2726 4588 3439 22157 1167 5982 1057 18685 2992 861 9863 12437 3899 21062
"212384_at" 6067 8811 10764 20320 2663 2631 21438 20956 2638 98 3866 20688 6373 5147 19478 21434 2540
"212385_at" 820 13409 8676 11171 15376 6709 11942 16178 21745 10197 2503 20743 9270 15589 7536 14217 12981
"212386_at" 14369 21679 6142 11361 19545 11446 17912 4302 19146 12521 18844 4451 13403 13722 20514 13394 15536
"212387_at" 16989 1411 8471 13624 18173 4022 12312 5968 2817 17418 7832 1176 9762 16118 13721 14799 13517
"212388_at" 226 129 301 22207 20971 21541 5178 5556 21025 545 7269 5003 21223 8582 18208 21419 3869
"212389_at" 12470 14847 10615 11295 12784 8232 12915 13855 9944 15270 15642 14064 11072 18956 7586 11604 10290
"212390_at" 597 21177 8742 223 11007 763 9870 20434 21633 20497 168 19471 192 5881 28 19 804
"212391_x_at" 13811 7320 12344 4575 17222 7243 19348 19105 4362 19353 14292 13097 10786 16561 6122 20104 8950
"212392_s_at" 14728 8418 4550 20617 20771 992 6194 1387 4155 4536 17184 21931 21403 1438 1532 10242 9623
"212393_at" 1426 686 6217 1668 8508 16148 2636 21840 21159 371 19017 18439 3431 20466 22010 21332 16157
"212394_at" 21549 21495 291 10155 20504 21085 2773 21912 4761 3800 20144 5889 20520 8574 2386 5004 761
"212395_s_at" 5715 7711 3599 18152 20801 2376 5332 8369 18574 2388 19351 18067 5025 11489 15026 20505 21629
"212396_s_at" 1042 538 39 4338 19101 15541 7358 20961 2548 8559 20552 17094 15283 12193 20264 10641 19807
"212397_at" 3582 3990 5390 5384 16325 13088 2849 4832 14985 3052 6922 18020 19889 9916 12250 3520 20010
"212398_at" 18722 10407 12752 7919 20193 19682 3724 4983 15263 1618 4388 17564 20474 4074 3879 8280 9507
"212399_s_at" 17046 8031 15472 15983 5012 3176 6833 9345 17850 1957 10265 18923 4649 13122 16319 8137 3215
"212400_at" 5868 5840 11563 5388 18362 660 4630 11755 19370 8822 21435 22064 1988 12961 1155 2268 4245
"212401_s_at" 1245 4107 13819 17694 2241 13175 5305 9905 6880 9251 7682 10275 3306 6708 15795 8404 6204
"212402_at" 2632 3208 2013 6895 6011 15387 4652 2843 18394 8596 4401 3194 16860 6041 13474 4843 18244
"212403_at" 2458 1097 20235 5229 3071 14829 19744 3085 17033 625 10008 11294 17968 11201 12246 9638 9277
"212404_s_at" 19568 5589 22212 4643 21326 652 19776 604 1030 4061 2515 10934 7259 7985 22207 15507 21602
"212405_s_at" 5024 3527 4151 7742 17626 16113 7574 20461 16369 7153 18136 11315 3415 20179 19887 5072 8334
"212406_s_at" 6480 560 18785 2252 3107 19373 7238 809 2826 3917 5325 2326 19921 2904 3929 3266 1918
"212407_at" 4667 3036 1062 18194 18657 14302 3343 20711 5091 6752 18069 7391 16796 12196 21003 3379 5341
"212408_at" 4426 1501 2726 8440 18458 17691 3045 8207 19341 3678 20092 10670 18826 5956 16988 5246 4813
"212409_s_at" 16465 8587 15970 19920 1619 17775 6985 8010 6513 9460 9131 8397 21972 4397 10663 21769 7962
"212410_at" 1430 5418 493 18943 123 16625 2965 1000 5621 1769 3064 1967 5013 2663 14723 1799 2443
"212411_at" 3367 9656 14448 18825 5040 12784 3856 22072 4065 6517 19816 10776 18141 11849 18695 8685 9316
"212412_at" 4231 5082 1252 7633 5742 17254 6849 6419 18470 9335 12161 10010 16595 9043 14114 4766 9323
"212413_at" 10223 6108 8522 9272 8517 11107 16551 3942 3167 10580 4670 241 12386 11530 14058 16845 10431
"212414_s_at" 8680 11246 6627 13017 20243 5012 11896 1639 3804 11730 10330 3351 9328 19254 10826 17118 14845
"212415_at" 9275 10796 11132 15529 8343 3885 16946 2461 5212 12647 11895 2352 15010 14004 15295 11252 12044
"212416_at" 14160 6440 3939 17287 5646 13972 20248 21759 3748 5906 21615 4623 6947 9974 18652 6109 7429
"212417_at" 3561 767 1590 7409 16536 21093 732 4182 6689 3411 8488 1700 1779 1956 18066 4514 4028
"212418_at" 2954 1671 934 1724 856 14623 31 3312 19524 518 10840 8206 17352 244 18241 8389 8793
"212419_at" 15939 20885 760 21612 2707 115 15399 96 1628 15 528 8261 260 5757 650 172 416
"212420_at" 6182 4317 14873 17938 17842 3476 2816 4602 19100 1434 18820 5377 6811 1653 14637 5523 2864
"212421_at" 5009 21767 14775 4603 2733 549 2235 22112 2097 21265 21389 17876 1859 4794 19940 2299 11412
"212422_at" 5074 3144 14548 19780 4194 3315 20670 22068 6320 20227 21731 20553 6753 7662 18058 9689 6506
"212423_at" 7181 19618 6763 340 17371 852 9463 1066 3026 7207 2203 4710 311 863 12312 19718 14115
"212424_at" 2516 1936 1780 5444 17061 3149 21106 21878 15549 4269 21746 6808 2450 20980 21568 1955 8477
"212425_at" 14922 16871 18303 1212 9217 747 10431 7589 2682 1471 5208 17452 19695 14055 17873 6179 20319
"212426_s_at" 17744 1176 1247 4177 2873 18411 964 4030 18826 4125 6382 3599 16317 1955 19281 2603 18666
"212427_at" 2549 4976 18759 16348 8593 6330 15217 22016 20263 15407 11026 833 3022 12855 2445 21513 964
"212428_at" 14577 5291 15889 18197 22218 17953 21483 19293 19545 5181 19614 18562 4949 10254 16424 10645 9192
"212429_s_at" 7091 4412 12868 3220 4569 2169 20740 20735 4244 7117 18939 6173 17835 11583 18326 8447 9126
"212430_at" 19577 19702 17478 7422 2548 18513 19571 6359 15199 20911 4327 19966 7431 10887 2485 10374 20486
"212431_at" 19908 20934 16574 4851 5115 2013 3412 21969 19896 4991 7529 20752 1245 1627 11046 5921 979
"212432_at" 12758 18709 18784 17063 6146 18152 3733 19514 17572 5027 20991 9267 19868 9352 20905 7876 18582
"212433_x_at" 13357 8376 15984 7175 4081 7075 6293 20203 5028 9618 14393 11351 7692 16683 6243 20145 18216
"212434_at" 3321 1642 4991 4015 18041 3019 2492 8881 6400 8676 20350 6656 17226 4287 21258 4686 3911
"212435_at" 4154 1362 5021 7288 4180 16930 2668 4370 6631 4078 6259 3775 15226 5585 13244 2986 6541
"212436_at" 16069 9201 12600 7364 21466 21567 5123 4927 3208 2403 3319 6527 5261 11809 11886 5274 18616
"212437_at" 20772 7075 15328 5929 20478 18718 6935 6572 21010 19898 4333 19014 3608 13202 20717 20885 19616
"212438_at" 3147 6639 2388 21012 19466 18946 574 6545 15295 4761 6360 4205 20668 5220 4054 4621 2462
"212439_at" 3775 6492 11846 18404 19954 16592 6756 2294 20894 20694 2417 20279 18257 10131 21273 207 8900
"212440_at" 7970 5986 2465 2674 3514 20228 4301 1393 15808 1241 5474 6733 18737 1867 11399 1744 2773
"212441_at" 7090 4188 19885 8207 4116 21707 21634 4136 1953 4060 4398 3219 4824 1497 20915 3329 21188
"212442_s_at" 7654 7540 13687 2782 3619 3078 6016 7219 5699 7678 10893 3927 16547 1645 19680 4283 6208
"212443_at" 3716 2419 20712 1102 8497 2465 776 1684 452 21637 10778 8386 3060 13047 1393 21998 2881
"212444_at" 20969 18847 4454 21748 4685 2755 19028 17750 19874 6670 14659 7919 16226 13350 5154 21933 20630
"212445_s_at" 16543 18099 13851 21866 1907 21952 21254 11743 20068 22158 19565 18201 15710 12205 9023 20479 1304
"212446_s_at" 17706 3972 3392 2012 18159 13834 6022 21278 15761 4468 9215 5737 7440 2999 19190 7764 3529
"212447_at" 5836 5922 13779 4053 189 2601 19609 5542 18071 5091 6645 7703 19426 7121 13930 9808 5423
"212448_at" 12201 14866 8309 13442 15344 12666 17679 18128 1827 19317 16533 21340 4601 9346 8836 14131 12192
"212449_s_at" 13128 5209 4919 5804 703 18652 2517 5917 18236 5592 8107 2351 6394 2969 17382 4412 6971
"212450_at" 22018 16629 2166 4767 8547 22205 18752 634 21961 3130 2319 11481 5525 8469 3221 20512 741
"212451_at" 15787 16565 3068 8316 17263 19764 7305 1356 3462 478 4727 733 4314 6202 4521 20872 4472
"212452_x_at" 15958 9863 15364 2599 20851 20702 22135 20779 3475 4859 2466 17770 7414 8928 12496 8537 20879
"212453_at" 14252 10097 4844 8506 5440 16218 3460 2178 16101 6486 2894 6887 16874 6445 2537 4866 5194
"212454_x_at" 17245 6056 4359 5505 20297 15742 4641 4614 6028 6917 9461 7675 6215 5457 18958 5389 2825
"212455_at" 3975 2783 2522 6669 5959 13884 6453 5838 16216 3321 7454 10216 6524 8317 16080 4099 4174
"212456_at" 12862 6048 4451 15981 2153 14281 7430 21851 3064 8853 21828 5596 1445 4810 19895 9767 7033
"212457_at" 17 3 12503 21714 16453 13450 22075 3012 4558 22059 6874 7545 1743 20559 3337 7815 19435
"212458_at" 3756 3195 15746 8948 137 19431 2205 9512 3344 8454 18262 7935 18766 13329 13562 838 5517
"212459_x_at" 17615 7668 16084 2137 5503 16465 19255 7022 19885 19728 11880 2686 16003 3635 18565 927 6651
"212460_at" 4873 3421 14326 5584 5242 18537 5464 1110 1833 3072 3231 3173 5645 4183 16256 3576 3856
"212461_at" 6555 3164 2393 8615 16345 17757 7343 9041 16537 7489 11913 10118 19598 10205 17446 3830 6201
"212462_at" 552 307 18006 4161 4516 18983 2741 1942 6477 9364 1516 4841 7224 1535 18041 3357 5512
"212463_at" 726 436 848 6131 17027 22256 6167 2257 16693 1467 14459 9776 6025 12426 10616 2307 2589
"212464_s_at" 12879 3632 4056 8833 19279 1598 1266 22175 6870 276 18363 7187 7303 6397 21451 56 2211
"212465_at" 2227 1330 12624 5497 19833 13015 6183 5709 3359 3463 8973 3941 4143 6788 13003 2131 7320
"212466_at" 6640 7126 9152 20321 9613 1999 14309 8252 19798 17457 21593 414 18748 3165 1616 11716 17969
"212467_at" 4738 2945 1795 20174 2302 20704 6127 2336 1079 20417 3736 7313 3597 86 20157 9810 19451
"212468_at" 6136 4356 17218 2972 21455 19463 4323 651 19728 1860 5031 5725 2282 3163 11190 2532 1043
"212469_at" 2311 728 1005 1485 12543 15199 1855 7836 17638 8936 10517 17367 15780 7116 11231 2412 21362
"212470_at" 6622 5285 15245 5806 16955 20291 1956 2531 16768 7925 4758 7224 17988 2041 14893 6671 3556
"212471_at" 7330 19224 3516 8550 16412 21857 3270 9114 1571 22127 19147 19703 17773 13537 20187 3157 6538
"212472_at" 17232 10378 14329 3628 3771 15265 7299 3815 15438 613 2778 19759 6105 11797 18149 1010 3921
"212473_s_at" 1547 1262 18327 2177 5522 13599 1753 2177 2040 1182 6284 3834 1000 2296 14668 772 4773
"212474_at" 13350 7783 4287 17654 19189 17697 3630 3493 20434 6132 6089 2767 7488 5974 15661 4648 8509
"212475_at" 6922 2802 1930 2690 6543 16466 540 5428 2929 3702 10280 18209 21014 1573 2539 20657 19876
"212476_at" 18846 817 16209 2287 19937 21054 459 4281 16325 5136 9207 4564 6176 6432 15202 878 5475
"212477_at" 19137 15660 2195 10519 10474 20786 11615 4509 14781 4323 7138 21900 1168 7858 21952 18776 12204
"212478_at" 594 3805 16022 20019 17086 8698 3835 3386 10616 4457 20935 21535 21243 14258 16662 7219 5046
"212479_s_at" 16591 8715 2521 461 17893 2025 21855 7766 21737 8787 11673 8362 16557 5232 16455 3376 5812
"212480_at" 390 815 3786 17957 21725 19155 21482 21024 1192 19002 10733 16938 3489 12316 19547 2722 4062
"212481_s_at" 2237 5921 15019 19288 21011 13340 20478 1291 9893 6702 6684 20050 5951 12112 12322 20050 7700
"212482_at" 2401 6045 3193 20151 55 20013 2324 2239 4290 1879 9107 20843 15810 5770 18702 3766 4956
"212483_at" 2069 6156 2507 20973 20588 19765 6801 5197 18060 8791 5916 6022 4609 3922 17308 3009 5489
"212484_at" 198 425 1194 18292 21060 19280 2495 542 15472 1092 6413 7253 18881 7700 11358 10766 19012
"212485_at" 13153 9393 16200 17965 5379 20697 6034 6964 2217 5798 3358 17809 17899 3009 16552 10435 6127
"212486_s_at" 608 7534 7171 14453 7088 6117 16780 7141 21229 16095 19451 3315 9159 13371 20774 19182 11997
"212487_at" 17007 20644 16079 153 19504 16319 20714 7898 15237 4945 9138 7528 2072 7398 12412 5664 6067
"212488_at" 19744 7463 19245 2628 20700 16451 15211 13805 19862 7790 17831 6625 2136 20789 9697 3787 20620
"212489_at" 16654 9383 20787 5481 14442 12654 17162 16746 13829 20261 15684 21783 19791 21149 5386 936 4330
"212490_at" 7243 16608 1466 22125 1888 18998 5774 2161 2985 21236 18495 5956 20177 13907 20979 20126 3457
"212491_s_at" 2466 6794 1732 21376 6248 19807 19269 7693 18783 6135 7756 5214 4405 12497 14412 5848 8165
"212492_s_at" 6515 632 12532 19183 20147 1325 754 9566 18286 1568 12148 8076 274 4920 13033 7325 8738
"212493_s_at" 19090 21816 13967 21404 22023 20232 2318 3945 19530 3278 11936 9634 6643 6119 17192 19980 5084
"212494_at" 14472 16526 21709 21284 18969 19651 18859 13232 5135 22179 2624 6274 7564 4363 4168 9714 7440
"212495_at" 7722 18673 1036 22062 16521 1377 20817 20996 21980 8332 12068 17158 2867 8759 20302 62 3537
"212496_s_at" 158 210 2555 2074 497 424 4003 9940 21693 2782 11138 11441 2954 8005 15151 20485 1440
"212497_at" 17635 17877 5001 19152 18110 363 298 1735 17722 21717 19215 6942 20659 2093 2058 21579 931
"212498_at" 15531 6761 15222 18869 1025 14656 3406 7850 6764 4656 9348 9782 16737 5710 14141 2251 19692
"212499_s_at" 13104 20086 726 3441 3102 17834 1175 7568 19740 2177 4485 3101 3924 2936 17377 2751 3834
"212500_at" 17203 4704 18765 2839 20104 14161 4057 8832 6529 1315 12172 2472 4478 3061 17902 8449 2503
"212501_at" 2514 2608 1925 4288 5384 2575 1660 3371 4676 4549 12113 7784 2848 6261 16309 1655 5401
"212502_at" 4957 3735 4851 19609 1594 2870 3845 8740 15325 4712 19572 11497 18116 6069 13830 4437 2536
"212503_s_at" 18408 8202 13969 6621 20640 21171 7177 15174 21137 5622 13344 9019 6849 12570 7962 4549 8088
"212504_at" 4138 1663 13325 16159 22 13662 5706 17174 3530 8021 16156 3400 2127 10921 8683 4474 1504
"212505_s_at" 18011 9536 20818 16213 20837 20249 1350 5230 17976 5543 18240 17740 16965 4479 11121 21626 20142
"212506_at" 17386 6910 2928 18034 18757 19946 7615 7655 21682 5854 5336 3235 15480 2505 12058 3185 8251
"212507_at" 6693 1279 14893 19802 19842 15688 4339 4226 4975 19029 4556 6829 15351 5177 17497 5620 4367
"212508_at" 1636 8156 846 21910 16447 19315 19916 2314 18878 9442 11635 3218 19429 5302 4066 5148 20414
"212509_s_at" 17429 16951 5397 8853 20867 19794 4611 4184 6495 3946 6418 3930 20414 5891 12451 1517 2981
"212510_at" 3828 2240 2812 16265 3821 2845 5628 22087 2880 8747 21763 16913 16698 9851 20410 4826 18152
"212511_at" 6482 6879 1123 6953 7377 19749 7317 2150 20907 1294 1787 4666 15689 1468 14699 3349 5565
"212512_s_at" 7509 6026 4975 21128 21388 17991 5165 19191 5243 4465 20472 8037 1592 6226 21286 2908 20934
"212513_s_at" 6508 8541 1852 5125 945 19425 19216 3829 20679 3910 3556 2319 15409 1858 18952 1097 4306
"212514_x_at" 5129 2142 4269 20887 16700 20053 6539 2293 19964 3717 3969 17637 19836 2778 15750 6037 9120
"212515_s_at" 5096 737 17290 8865 5312 21408 2904 2452 21204 4021 3923 7319 20150 1879 18846 5968 9341
"212516_at" 454 640 20461 21437 22220 20547 8104 1459 17605 19225 21834 20851 7522 674 16836 5031 10908
"212517_at" 15935 16610 11747 17538 6362 17255 21952 3689 1519 5554 19305 19384 18297 9406 20359 2433 1537
"212518_at" 16407 15647 21447 16755 1616 1623 21423 3922 22181 20547 18386 10012 2432 10438 14115 9974 728
"212519_at" 2274 4119 1525 8864 2405 18512 2098 20157 7002 3925 19045 10942 17458 8981 18808 4585 6850
"212520_s_at" 2017 4104 20889 18695 16494 15223 6006 21830 20467 20387 20351 5632 405 14205 20121 20129 20231
"212521_s_at" 16921 10601 18013 18970 17100 17218 21420 6751 19597 19335 12313 3712 21150 6035 11158 6054 20306
"212522_at" 5299 3660 2016 18188 17538 15561 19014 3103 5089 8267 11893 2560 19091 5190 13735 6764 7933
"212523_s_at" 4770 5128 19103 3962 13391 21746 20311 4734 21835 971 11230 20107 1395 6933 3451 10453 21523
"212524_x_at" 10804 14177 8169 10580 14496 12501 17477 11662 14306 10258 5098 15552 4843 16906 3081 17772 9899
"212525_s_at" 21485 20834 18068 2918 20458 3669 20426 18041 10300 22077 4956 8100 21831 13953 3659 418 7585
"212526_at" 18305 19010 6608 15575 9591 2877 10549 1934 22204 6441 7781 7365 5030 313 19739 21689 19675
"212527_at" 17714 16176 19160 3694 420 17861 4467 19911 20784 20875 11371 6708 20653 6542 18171 7526 4922
"212528_at" 19319 17592 20589 19898 6096 1493 1400 21123 4640 2781 18430 18170 4678 9063 20042 3030 19525
"212529_at" 2842 5620 17705 7973 21844 21630 19126 7416 4783 5569 6914 19127 19422 3657 18282 21361 9606
"212530_at" 14080 3638 11553 5642 2178 17990 2922 4931 15599 20180 4979 4980 18397 4919 14589 2985 4689
"212531_at" 18807 19826 5284 21779 1286 4284 17237 16199 15480 16369 15534 6764 11884 17860 4758 13415 15056
"212532_s_at" 17289 16972 11923 5257 18890 13129 21680 21279 17190 19074 18307 17251 4592 10726 17731 8425 7317
"212533_at" 5087 1444 15278 7479 17745 20872 1257 5549 3595 6021 7768 4326 19058 11086 19293 4281 18580
"212534_at" 2626 4444 12395 6374 21221 16681 6603 8880 18373 9647 9526 4661 18125 10945 16813 4954 20653
"212535_at" 14988 6069 20320 4577 19563 15443 5318 1712 16964 3349 7058 2336 19823 6332 12456 6517 2080
"212536_at" 874 2641 13283 5954 1812 2310 2348 2813 4005 889 7888 4305 4800 2210 13998 10392 20418
"212537_x_at" 3564 15582 2115 8214 5122 6996 19954 20420 6352 19775 14238 16834 15436 21027 6050 10855 18883
"212538_at" 17556 1384 18289 967 9677 21282 4391 17838 20121 4605 5145 16821 18474 6770 8377 20109 2987
"212539_at" 5735 5841 5235 8660 3355 16475 4806 19418 19596 19295 18098 17022 16616 9201 18330 3588 7699
"212540_at" 13054 5652 7514 17767 21070 15007 4688 5201 20830 4666 10060 6311 2375 6109 21307 5566 7530
"212541_at" 4357 5797 2161 7263 17329 13326 21322 5952 5550 19661 6763 7495 7097 10394 17511 5596 3489
"212542_s_at" 13972 4082 14384 2725 19034 16230 20457 19894 15138 9446 11671 9329 3648 12907 15849 9077 19865
"212543_at" 18327 9034 16400 20951 19260 20787 21486 9074 19028 21600 18765 10049 20149 9921 16174 10516 21485
