"inst_201" "inst_446" "inst_564" "inst_1011" "inst_1069" "inst_1172" "inst_1231" "inst_1656" "inst_2691" "inst_4455" "inst_5228" "inst_5591" "inst_6190" "inst_6948" "inst_6990"
"213562_s_at" 6885 1981 17997 19189 19355 19434 1609 19004 6986 20068 837 13003 20597 20059 3002
"213563_s_at" 1552 11607 8689 10867 9790 12717 12413 8920 10744 334 12823 8040 12413 11420 13818
"213564_x_at" 9292 5219 18515 13831 15434 16203 14462 9841 15173 8306 11694 5301 15499 12038 13924
"213565_s_at" 9529 8243 11916 14000 15259 14009 7079 13753 13228 74 2127 4990 13488 14415 8115
"213566_at" 14491 10791 14383 11906 5079 21343 9687 12121 21410 13350 13093 5838 5641 11913 11263
"213567_at" 16595 3775 6579 4606 17936 15866 14651 19320 2817 4733 7781 16957 4390 4293 19100
"213568_at" 16360 10513 5657 20312 21352 11175 19451 19087 1215 5702 9482 20072 12688 20865 17268
"213569_at" 12024 1327 17803 20634 14999 12219 7444 16850 14264 22222 21489 20664 12928 16272 15851
"213570_at" 17500 14952 17226 6082 16754 16264 20653 15228 19855 17913 20045 10530 20313 17468 21340
"213571_s_at" 19593 19632 19538 17369 19209 16012 18387 19264 7949 7249 8646 16319 14680 17472 18949
"213572_s_at" 1587 16488 17044 20385 20251 18543 21709 20359 15510 21130 18412 18597 5941 4281 19974
"213573_at" 15633 18731 7048 16183 21614 20439 16053 15899 7650 18471 9577 21286 6422 8164 22091
"213574_s_at" 3569 14996 21042 17569 19626 17560 17288 15847 16338 3757 6688 20729 17243 19590 18450
"213575_at" 2490 21133 8699 805 7991 1965 15927 6999 3889 18239 21663 17563 15364 16053 16131
"213577_at" 5222 2215 3984 4605 17107 21543 800 5462 3928 2671 2888 10601 18999 7178 6049
"213578_at" 2474 2056 3405 5048 17447 15929 4406 15721 4557 14615 3222 14939 17355 5116 4740
"213579_s_at" 19675 17644 2796 20434 16638 20651 17606 20366 2898 14919 17716 12310 5013 6333 19432
"213580_at" 13762 12456 17273 17380 15347 6986 6993 9922 13224 13859 16795 21698 11825 15186 14649
"213581_at" 21296 15421 2905 20296 21655 21129 19652 19359 20554 18545 18951 19772 21563 20321 19164
"213582_at" 14930 13700 18108 2367 16346 838 21025 22243 8315 6414 17017 2350 15625 17700 3577
"213583_x_at" 7465 4226 4323 18076 4736 5134 4211 5285 10526 10148 12476 6243 10646 17283 7567
"213584_s_at" 17004 4125 1906 16719 21207 2164 5378 2579 19147 20594 5890 12184 1867 4817 7549
"213585_s_at" 687 948 8348 6104 7433 20994 717 19231 17263 20818 1020 2121 4327 9760 1164
"213586_at" 11824 9677 13899 9472 7460 7522 7124 11590 11013 9676 9962 5551 4854 9257 13415
"213587_s_at" 20194 6771 3989 19261 18440 2959 16066 17487 19905 14838 18885 18576 22106 18826 17941
"213588_x_at" 17065 6068 7190 6121 2783 16004 4473 15066 10379 7973 17525 2945 14947 17310 6252
"213589_s_at" 11932 12691 11450 7373 16099 16840 21966 19457 21763 21341 21391 14787 6783 21228 20836
"213590_at" 20639 571 10124 8002 6936 12943 10078 7195 8288 2449 933 12756 182 4287 15830
"213591_at" 9210 18595 15658 15683 12924 8009 8126 11771 14461 3119 9007 4044 14341 13655 10117
"213592_at" 10532 9077 10569 15627 9721 9887 6600 12733 9459 13667 11548 8160 12700 12588 11906
"213593_s_at" 20230 3062 12923 3015 18101 4548 19498 22058 1340 16944 19607 13506 4377 2983 7425
"213594_x_at" 18821 3657 19563 19408 17329 16551 17307 21333 20103 16497 20459 20084 16166 20704 21046
"213595_s_at" 11514 1540 8397 19707 3269 8885 915 4421 15991 3110 2677 14777 3672 976 21314
"213596_at" 19043 1979 12715 4548 12374 76 397 7276 304 7557 10625 8200 120 8936 14665
"213597_s_at" 10167 8379 12088 7826 10820 11514 10389 9060 12987 8964 9705 7553 10338 11627 10996
"213598_at" 17817 3848 659 20117 19113 21486 2212 15074 19492 7943 20112 21225 17007 4157 19741
"213599_at" 18305 17959 1124 19694 18493 18361 19007 20857 15284 17750 6517 17628 15459 20064 20656
"213600_at" 20789 15276 7898 2959 18892 17192 18411 21904 5026 21858 7970 20737 21523 7283 7190
"213601_at" 17334 4821 225 13073 5210 2819 8699 10425 6460 808 19156 1444 17185 13505 9072
"213602_s_at" 9164 8112 13218 11987 14543 6922 12448 6145 13733 11911 12775 5239 12223 12774 8967
"213603_s_at" 17803 16037 15296 14749 8205 21225 16199 6729 21187 15434 15831 18699 18725 10070 9743
"213604_at" 3537 7530 1228 18396 20043 17674 3588 17741 7334 5335 18987 20061 17437 18710 5679
"213605_s_at" 21506 4127 4868 17698 21968 20863 22128 4653 18457 15485 18351 14611 20506 16980 19386
"213606_s_at" 5683 17626 4267 19491 21290 18529 879 14410 20558 22270 20795 12200 17336 20893 17720
"213607_x_at" 998 6524 5987 16568 1412 15838 1576 1150 18112 16470 9500 15802 19787 5427 20689
"213608_s_at" 19779 15346 19230 20589 21050 19280 17271 17933 21714 16200 9061 19299 20527 19659 18525
"213609_s_at" 521 2812 12305 13666 14496 9463 8210 7670 5219 2570 13795 1006 14821 16617 15035
"213610_s_at" 9356 774 16192 20062 17228 22177 17077 21270 18948 5552 5280 21213 22004 1845 5039
"213611_at" 12906 7973 9978 15776 9490 6776 11902 9124 12544 12512 11778 9161 9181 14315 13120
"213612_x_at" 3553 15930 19293 7108 17199 5858 18190 5037 6994 6453 17791 11113 14895 4897 5695
"213613_s_at" 1249 2653 17852 7726 13743 12156 13033 7249 11122 9169 12104 8667 13100 9707 10391
"213614_x_at" 2578 16849 20454 10885 4830 6383 15101 4381 10383 9996 12140 6038 10485 17330 5561
"213615_at" 1711 2250 21586 17084 16954 4220 22087 15689 7915 1541 17768 18616 17639 234 6451
"213616_at" 14654 20699 18271 1935 581 3518 19120 15387 7554 14300 17577 13135 5072 18974 4415
"213617_s_at" 7238 5265 19786 17080 19660 3351 4764 4858 5924 17575 5576 11734 3531 17626 5341
"213618_at" 1212 19634 10977 1437 563 2777 21787 1895 1488 17783 1639 11666 19687 4554 17558
"213619_at" 8863 5254 7638 19150 18085 6546 16884 20245 6785 5781 5611 11979 8289 18270 17578
"213620_s_at" 14486 8201 9144 13129 11862 22228 12912 11585 5994 10676 10912 8638 20041 13357 13648
"213621_s_at" 7206 1152 18911 11609 7611 485 17242 11137 4702 7296 21232 20393 7313 12872 15353
"213622_at" 16433 3238 1916 3278 4209 16997 5170 21855 1543 21973 21468 21939 2940 7625 4390
"213623_at" 20299 22006 958 6915 19913 8812 18947 18681 7237 4128 3520 12045 714 21144 17240
"213624_at" 15864 3122 7532 3444 17389 3802 3581 20750 580 20126 7740 17358 317 4839 7426
"213625_at" 1838 5357 3844 4589 4204 3474 21001 711 1664 7944 4612 13325 6307 2539 2229
"213626_at" 4094 21166 2238 21509 22012 17633 16304 16543 20297 16273 3211 19707 19190 7895 4534
"213627_at" 4147 5008 705 19299 18874 6436 17206 16243 22068 17238 5409 15404 5578 7227 3212
"213628_at" 7594 3353 3842 3917 768 1215 18663 4565 15274 16635 3272 3382 952 3870 2073
"213629_x_at" 19387 20528 2448 19986 19538 20153 21075 20866 19619 21147 22087 19277 20546 20019 19612
"213630_at" 11984 9223 9796 12053 10576 8295 12417 8883 12306 9384 13124 7358 12044 12686 14249
"213631_x_at" 1121 20021 4850 3441 13394 20197 5762 1977 21072 8498 9314 11485 21953 5340 20780
"213632_at" 111 5058 6238 18572 21328 21379 8328 19521 22274 21455 5838 21351 22071 22165 20633
"213633_at" 6569 21919 16600 13162 13246 9600 11110 14396 7144 13563 14754 8988 17543 16228 15224
"213634_s_at" 1083 4620 10034 2104 17478 15985 1022 17211 16911 16746 9580 21703 18220 18537 19823
"213635_s_at" 7048 9626 2097 9118 5576 1057 7637 2035 9875 4787 16355 15543 19152 12182 11525
"213636_at" 3416 14015 2450 8952 10174 9480 6879 5566 11219 10534 13856 1157 11075 10286 15758
"213637_at" 21763 21593 3043 2176 21077 977 15571 1810 452 7650 4890 20440 8743 789 3895
"213638_at" 13901 10279 21332 12865 11910 2028 10515 8109 1014 10782 15038 9678 379 10810 8923
"213639_s_at" 18753 6926 642 5465 20632 22003 22120 3163 20600 19681 20994 16543 16901 3166 17237
"213640_s_at" 9144 10101 11605 11285 9192 10319 9024 8803 12990 10466 12547 6282 11052 12366 13622
"213641_at" 20696 20627 1933 10143 8429 1391 8471 17430 1687 3927 4619 20420 8222 1771 15344
"213642_at" 17695 17063 5748 16655 1377 18136 4993 18538 2415 2181 4981 2686 8190 19542 5649
"213643_s_at" 11458 8507 15402 1900 8637 15909 16379 2958 8422 5940 18830 2185 3342 15222 16463
"213644_at" 10054 5296 13038 8849 7628 6755 3751 1619 12431 4346 14689 12454 13702 4923 5534
"213645_at" 17659 4884 5979 7049 19239 15884 20711 15758 17055 14991 16897 21384 19358 4322 4799
"213646_x_at" 8416 4937 6612 10497 15913 5736 16129 15843 18411 10053 20282 10696 15935 17274 18709
"213647_at" 22032 17482 11889 21645 22138 1601 17970 21241 20325 5311 21230 22153 18282 4866 20245
"213648_at" 18225 6713 6971 17894 4514 18976 16609 18894 18305 4104 4730 18393 21653 1549 16379
"213649_at" 17612 15700 20249 5773 3541 2092 17812 14739 777 4521 18638 16959 15798 6791 7298
"213650_at" 6560 3606 1702 9906 12508 19636 15924 12998 21409 5133 1173 2515 7251 4580 21999
"213651_at" 21305 8970 9475 6399 7261 8666 7465 3999 13241 22048 14906 21727 12863 471 1909
"213652_at" 12862 13670 14094 9142 14456 12437 9310 12921 20546 13299 10728 5587 9281 10684 15109
"213653_at" 7764 5965 17682 17982 21993 3234 21654 5501 16615 5389 8062 18119 3836 21178 20411
"213654_at" 1175 1739 18624 2571 20937 17917 3320 18969 19597 18838 19534 14430 7443 5958 17820
"213655_at" 8882 14454 7103 17052 16310 6254 4905 19400 15056 4349 16880 11229 16405 18714 17072
"213656_s_at" 3409 7509 1611 1627 347 15628 4503 1064 14812 14496 498 14643 3170 491 337
"213657_s_at" 3742 5874 1450 18139 18922 4298 20365 22123 20268 8478 4299 15182 2558 568 3939
"213658_at" 7353 16386 8700 21197 8818 19285 322 15291 19521 4379 4193 12971 8046 16993 1265
"213659_at" 1617 21212 16357 2907 19126 21299 3117 3224 8338 21374 4180 11355 5743 5026 17840
"213660_s_at" 21720 10502 16069 19790 13104 14583 14985 19386 3635 16523 18222 21758 15623 20462 16117
"213661_at" 5275 9129 13322 10365 5951 11917 11975 12993 13696 10917 16734 2854 6698 10031 11509
"213662_at" 12456 8673 9945 14222 11247 11438 5726 13853 21664 16871 14527 4166 1891 15660 12166
"213663_s_at" 11808 11241 14691 9243 5781 11067 11147 10816 14879 11428 16438 392 9239 3780 14913
"213664_at" 8752 3841 11689 8031 8267 10253 20024 12939 12489 6075 13707 5693 13421 8591 14200
"213665_at" 4185 21759 3180 634 15122 11266 16571 16114 16889 21269 1966 11700 7119 20048 21825
"213666_at" 814 2495 18572 7558 10097 890 14566 8300 16684 14784 15602 1208 20304 8566 10730
"213667_at" 1134 9737 9025 1489 11757 10371 12984 9700 9443 9625 11004 321 11208 5313 7560
"213668_s_at" 19025 21042 19793 22021 22091 15557 22088 21307 679 17184 6454 21144 19799 20172 21416
"213669_at" 19278 834 5232 18130 18819 14902 20144 2190 8800 7376 22278 16984 22091 19849 1904
"213670_x_at" 18515 20821 816 7040 4780 19087 18981 20430 21549 3347 5137 14912 20920 6726 16404
"213671_s_at" 5778 6014 21402 809 255 2849 1802 921 3187 3885 1719 2132 19271 962 914
"213672_at" 19001 20190 11453 4381 2868 2841 1396 624 3008 271 2929 2165 19338 539 21344
"213673_x_at" 4737 20645 19369 10019 13472 1096 17663 4918 5325 983 8941 19239 2886 18003 6524
"213674_x_at" 9463 7976 9131 13346 10154 13010 6662 6442 11557 11934 10310 8052 13930 9175 12152
"213675_at" 369 16896 14832 21406 7282 12811 19526 15410 14716 7042 20419 15152 15717 1983 1055
"213676_at" 778 5684 6565 9338 7361 9118 10301 10078 8438 13383 10079 4462 11686 11923 14413
"213677_s_at" 6726 16107 1902 21199 19936 21641 20890 20641 21684 17647 19800 18685 21891 20495 21444
"213678_at" 1941 19523 11858 13778 9458 7684 7979 10949 12188 13520 12442 4763 16331 12910 8226
"213679_at" 11753 9214 8666 21528 4245 2194 9292 1892 7362 5497 2134 10590 18574 1818 20783
"213680_at" 101 6060 18635 3985 13889 8428 6270 15082 2819 18746 4750 603 18185 4612 3972
"213681_at" 21134 586 2129 3281 6604 16046 20783 790 2886 7135 3273 20016 8256 17906 482
"213682_at" 3120 16403 19768 5309 18490 5255 5332 16960 7558 15154 8372 17721 6305 18695 18295
"213683_at" 13264 3155 18155 10904 11446 12081 6584 9538 13882 10907 12280 5455 13664 11497 10880
"213684_s_at" 9723 13434 13454 9863 7869 8097 9580 11447 251 1784 20875 18370 10139 18640 12246
"213685_at" 10227 22264 1208 17140 8740 21301 19891 19942 21212 21044 17908 1782 6515 22019 2832
"213686_at" 20973 15374 3178 12707 13441 20188 15115 3119 17987 6512 19735 12624 16393 13172 9319
"213687_s_at" 17066 17741 19780 16958 17634 18212 6040 16400 8312 7735 9342 11728 15403 17218 5729
"213688_at" 21152 18328 1323 20168 19271 19035 14379 3934 18556 21402 2905 4267 15882 21452 19475
"213689_x_at" 7012 20687 19584 20702 17404 6712 17492 21731 7531 4891 22003 19883 2543 19094 6560
"213690_s_at" 7642 9085 13163 16091 15694 6004 2716 13345 9681 21745 374 11057 20114 16620 16014
"213691_at" 13829 20686 20825 10221 5758 18008 3866 5158 3433 17353 239 21764 18939 10363 1304
"213692_s_at" 2098 22069 10137 14906 13638 8485 12949 10989 12936 11894 13711 9267 11850 11038 10470
"213693_s_at" 11811 9661 16942 21317 21874 11977 17567 21517 1795 18822 19803 21022 9448 21377 18361
"213694_at" 19961 15446 8245 5292 18816 18358 20920 4493 8341 6151 5966 16555 15758 6055 3870
"213695_at" 3948 1514 20747 12812 7847 10087 11488 8528 13509 8770 1260 5180 989 11550 8332
"213696_s_at" 8221 21733 2649 3398 1438 771 2805 1968 606 16241 3772 11432 2375 2485 5651
"213697_at" 240 5878 17592 7854 12704 9115 13726 7724 14599 18888 10564 9545 19961 14712 15034
"213698_at" 15642 18489 21553 21734 16469 19209 21274 21042 18393 17277 20878 12074 7886 19302 3191
"213699_s_at" 7237 4154 21646 16899 17541 5760 14206 18390 16264 7230 19117 13307 14930 6834 7419
"213700_s_at" 2479 6695 7051 6416 15989 15891 19445 2277 5482 16919 553 13021 16088 5219 4039
"213701_at" 7759 15001 5805 16991 19909 21152 5465 19260 15439 4525 17092 15474 22199 2423 17714
"213702_x_at" 6273 18151 21137 7196 19109 1961 19870 17464 3914 6678 17070 17038 849 2503 17348
"213703_at" 14623 12323 10308 11873 14221 21877 14350 20515 21493 2326 8313 21847 18933 21650 13728
"213704_at" 10417 7537 17865 1610 1324 3797 1330 16359 1611 1339 2500 4242 18226 1684 1644
"213705_at" 19101 2381 5648 21563 21470 21608 3848 20839 19074 1433 18462 20082 21180 21642 21721
"213706_at" 11893 9589 10970 12138 15280 7280 11910 9500 13798 11688 11206 5164 13786 12676 14982
"213707_s_at" 9722 8681 8980 15492 13490 12257 7325 13125 9086 20685 9935 5472 15532 10344 11887
"213708_s_at" 16083 3197 19387 16982 17083 18226 15276 5098 19233 16915 7428 15680 18295 17722 18248
"213709_at" 22155 4257 11768 872 1380 5494 3819 17715 10712 452 19056 15275 13627 6101 21807
"213710_s_at" 6192 14620 19627 6635 18949 15947 20339 21684 20340 17400 21001 11714 4101 21772 20002
"213711_at" 16891 5541 12248 5346 3638 13224 15337 16162 21941 15253 8179 11154 19558 19026 5472
"213712_at" 11083 8358 5271 19268 21611 13776 21764 21145 1474 15568 21308 10609 10282 4902 21063
"213713_s_at" 7977 18311 2737 19050 17545 13744 7420 5296 12465 3097 6974 13848 11053 3896 21519
"213714_at" 12564 8968 8929 9912 9654 10381 9037 8767 12253 10071 13800 5330 11014 11546 10921
"213715_s_at" 15027 12011 9050 12756 5264 7912 7630 6220 10291 718 10120 7005 9184 15804 15588
"213716_s_at" 15448 18121 2960 16045 13046 6630 18462 245 12233 15022 20391 2403 4594 6481 13874
"213717_at" 15046 8669 16326 7847 7459 9375 8878 11997 9949 10319 12192 5722 9340 11218 10642
"213718_at" 1569 7774 14698 4650 19298 3158 16547 2775 2876 2521 7222 14267 15690 7092 6728
"213719_s_at" 12922 12770 13413 9925 7851 7661 9685 11888 9620 2617 3548 7245 5649 15729 14369
"213720_s_at" 21606 17931 19323 18663 20291 20837 19551 19350 18089 8112 17616 20865 20718 18248 17339
"213721_at" 14553 7823 12360 10275 8334 12089 11653 10175 6996 10668 21689 15995 7970 19674 2929
"213722_at" 11738 11679 12017 13220 6338 14783 10973 6311 4110 3327 15961 6888 3685 14928 15912
"213723_s_at" 10872 8170 11759 13171 5308 11991 12157 11391 11870 11929 9776 6858 11351 11224 4647
"213724_s_at" 10955 11624 12312 140 2308 7712 15518 190 12454 19750 3841 20344 11396 16703 1595
"213725_x_at" 20661 1822 4842 15433 5815 21338 11344 11820 21310 13647 7480 21619 17334 10540 15695
"213726_x_at" 8053 15590 5598 21029 21407 6376 20309 19810 19648 17062 18558 15753 15808 21045 18477
"213727_x_at" 265 17393 3610 924 2188 2962 20028 3004 8055 3894 5788 4005 2681 6209 16533
"213728_at" 3346 9893 4549 2483 6479 12846 21215 10290 562 1389 2601 180 7985 1735 16003
"213729_at" 3472 6955 21193 5982 3511 16432 3154 16619 3860 5587 6314 14216 15022 5086 5215
"213730_x_at" 5170 921 22126 17672 19661 17120 18702 22112 8646 7684 18077 19351 16634 7161 5390
"213731_s_at" 16299 9713 13078 8001 6638 15398 13724 8183 14401 13860 6893 21220 16719 9913 16001
"213732_at" 8764 20284 17037 12292 6874 12158 10306 5747 11499 10936 9511 2806 9452 8705 15904
"213733_at" 21868 918 2677 20959 11276 20470 16583 15663 21701 21057 1942 17655 7002 2446 4590
"213734_at" 21331 1320 1503 16579 19359 2365 15292 17488 19771 2246 20603 21062 3284 17426 18796
"213735_s_at" 4238 15215 5685 6053 4863 17872 4095 14780 8579 6361 6830 11581 16311 5452 4974
"213736_at" 19190 10190 1511 21779 4282 1106 15774 3636 15694 6619 8349 4315 15714 2682 18329
"213737_x_at" 3396 19120 1816 4256 4356 3197 4519 3312 3054 3735 21543 14404 6140 2619 20620
"213738_s_at" 18274 5869 20237 17126 17516 18525 17113 16074 14838 14683 19484 12725 15917 7532 18297
"213739_at" 2496 19066 18077 6247 11789 20214 20239 3043 6959 6948 2643 11062 5748 3693 15450
"213740_s_at" 13079 12647 12933 8347 8739 3048 8119 10773 11173 10963 13472 7552 14488 13914 12511
"213741_s_at" 20254 14937 558 6369 2325 2500 5265 18077 5587 5713 4444 15613 5688 3287 2932
"213742_at" 7382 20193 15560 21650 11256 19914 19603 22246 5315 17606 8972 17824 15387 21510 21457
"213743_at" 6948 3148 12731 979 17480 6024 17539 16127 5036 4953 7411 4303 8570 2563 7430
"213744_at" 19948 5892 17736 11850 13734 7191 11365 12297 12081 2172 16155 4475 13014 14853 10524
"213745_at" 13725 9107 13687 16043 6374 9447 8075 11830 11256 6281 8946 17633 15202 14548 10657
"213746_s_at" 8241 20978 2327 3376 4398 18497 16224 5113 18389 8087 5403 15603 15322 5174 4706
"213747_at" 448 1743 3271 1914 16994 392 587 734 1400 6013 1306 3458 3273 18467 5662
"213748_at" 5812 21085 18646 3832 16439 21292 22176 21639 22139 15155 18231 19709 19880 13970 761
"213749_at" 12896 12884 16281 15287 6882 9186 12199 9935 9082 8854 15260 10006 14458 14508 10759
"213750_at" 5902 17405 12860 1269 531 20407 249 2543 1187 3375 4604 16295 18468 1966 16435
"213751_at" 1881 1613 12137 15613 8971 9849 11567 9285 11733 10440 15520 9127 12426 9029 9029
"213752_at" 15247 13747 15158 9407 6568 7514 8773 12300 13925 9469 10856 9136 9760 9600 10889
"213753_x_at" 19550 276 1556 20210 4429 17552 5028 4904 18501 18378 4338 4011 20402 18224 3396
"213754_s_at" 18408 7170 20634 17195 4545 17382 3174 15484 6516 14530 7808 15125 7229 5210 4682
"213755_s_at" 968 12063 10958 8932 9399 4366 2883 13417 6652 10692 13825 7672 10100 15157 7740
"213756_s_at" 15860 13989 786 12039 13369 15486 3324 14041 12695 18057 6557 18806 8339 12503 8001
"213757_at" 21853 14211 2907 17285 19424 19825 16822 18707 15211 853 2068 13096 18573 20210 6447
"213758_at" 21876 11403 11640 4199 1480 21438 2478 5210 7053 3171 517 20881 18430 1080 2463
"213759_at" 11228 13272 9306 10654 9333 8387 9175 7815 11147 9875 12365 7513 10780 11832 11197
"213760_s_at" 5890 7551 5141 999 3098 5580 16387 18137 16988 17237 2523 19951 21583 1403 4065
"213761_at" 5820 15839 6555 17664 18621 18783 21680 21871 19015 19392 19421 21020 17592 5070 21321
"213762_x_at" 19548 6820 18813 17429 16980 16783 17098 18886 6742 16248 9248 17343 16175 17506 18268
"213763_at" 8070 18538 2334 8352 11021 16103 17200 12971 3567 2733 6878 48 1170 16029 9719
"213764_s_at" 12779 10750 8286 12732 8780 7878 9007 12758 14443 9236 13722 5142 3806 15881 14155
"213765_at" 9192 7949 15509 13776 5182 11958 12014 12299 9493 10116 9712 7084 8870 11898 13849
"213766_x_at" 19871 6340 7481 7045 17149 18630 15366 4882 2315 17882 3419 19068 21213 2826 20136
"213767_at" 15265 12210 9179 13719 14767 13627 13460 5670 14238 13434 14376 5145 9807 11688 11053
